,f_1,f_2,R_x
6,22.911705612692547,1628,62-24-42-49-26-16-10-52-64-51-35-57-25-12-27-67-65-32-39-48-29-3-38-54-18-66-19-36-41-58*3-0-50-2-14-44-60-61-43-33-58-41-12-4-40-46-7-53-47-6-21*49-11-9-68-59-10-55-16-26-30-63-6-56-28-8-52-20-43-50-23-29-19-18-54-36-45-58-57-35*34-45-36-54-5-37-65-18-38-22-33-20-17-9-11-15-62-21-63-6-35-58-64-52*7-4-40-47-6-21-24-42-15-49-26-8-51-35-57-34-58-64-52-55-16-1-68-9-11-31*39-48-69-23-50-17-59-11-31-1-16-10-20-33-22-19-3-66-18-32-65-67-27-41-58*53-46-40-4-12-25-41-45-22-13-50-0-23-3-19-54-5-37-65-39-48-29*34-25-27-67-37-18-69-19-3-48-66-38-22-13-20-55-8-28-56-51-58-33-50-2-14*13-22-19-54-18-39-48-3-69-0-50-17-59-1-26-30-24-21-63-6-56-51-57-41-27-67-37-32*8-52-64-35-6-47-53-4-25-41-36-38-69-23-2-14-61-43-13-22*18-5-32-37-67-27-41-51-8-26-30-62-49-1-59-17-61-43-13-22-36-45*60-61-43-50-0-3-19-54-5-67-27-25-4-7-46-53-47-6-56-8-10-17-44-14-2-23-69-18-65-32*45-58-33-13-20-10-16-26-62-42-30-63-6-35-41-36-38-18-32-65-5-54-19-66-29-69-23-2-14-60*46-53-47-6-56-28-10-59-9-68-1-26-8-51-34-25-4-7-40-12*5-32-39-18-54-36-45-34-35-6-21-24-42-62-15-11-68-59-17-20-13-33-58-57*
7,22.917447577316644,1627,62-24-42-49-26-16-10-52-64-51-35-57-25-12-27-67-65-32-39-48-29-3-38-18-66-19-36-41-58*3-0-50-2-14-44-60-61-43-33-58-41-12-4-40-46-7-53-47-6-21*49-11-9-68-59-10-55-16-26-30-63-6-56-28-8-52-20-43-50-23-29-19-18-54-36-45-58-57-35*34-45-36-54-5-37-65-18-38-22-33-20-17-9-11-15-62-21-63-6-35-58-64-52*7-4-40-47-6-21-24-42-15-49-26-8-51-35-57-34-58-64-52-55-16-1-68-9-11-31*39-48-69-23-50-17-59-11-31-1-16-10-20-33-22-19-3-66-18-32-65-67-27-41-58*53-46-40-4-12-25-41-45-22-13-50-0-23-3-19-54-5-37-65-39-48-29*34-25-27-67-37-18-69-19-3-48-66-38-22-13-20-55-8-28-56-51-58-33-50-2-14*13-22-19-54-18-39-48-3-69-0-50-17-59-1-26-30-24-21-63-6-56-51-57-41-27-67-37-32*8-52-64-35-6-47-53-4-25-41-36-38-69-23-2-14-61-43-13-22*18-5-32-37-67-27-41-51-8-26-30-62-49-1-59-17-61-43-13-22-36-45*60-61-43-50-0-3-19-54-5-67-27-25-4-7-46-53-47-6-56-8-10-17-44-14-2-23-69-18-65-32*45-58-33-13-20-10-16-26-62-42-30-63-6-35-41-36-38-18-32-65-5-54-19-66-29-69-23-2-14-60*46-53-47-6-56-28-10-59-9-68-1-26-8-51-34-25-4-7-40-12*5-32-39-18-54-36-45-34-35-6-21-24-42-62-15-11-68-59-17-20-13-33-58-57*
8,22.920733891608737,1623,62-24-42-49-26-16-10-52-64-51-35-57-25-12-27-67-65-32-39-48-29-3-38-18-66-19-36-41-58*3-0-50-2-14-44-60-61-43-33-58-41-12-4-40-46-7-53-47-6-21*49-11-9-68-59-10-55-16-26-30-63-6-56-28-8-52-20-43-50-23-29-19-18-54-36-45-58-57-35*34-45-36-54-5-37-65-18-38-22-33-20-17-9-11-15-62-21-63-6-35-58-64-52*7-4-40-47-6-21-24-42-15-49-26-8-51-35-57-34-58-64-52-55-16-1-68-9-11-31*39-48-69-23-50-17-59-11-31-1-16-10-20-33-22-19-3-66-18-32-65-67-27-41-58*53-46-40-4-12-25-41-45-22-13-50-0-23-3-19-54-5-37-65-39-48-29*34-25-27-67-37-18-69-19-3-48-66-38-22-13-20-55-8-28-56-51-58-33-50-2-14*13-22-19-54-18-39-48-3-69-0-50-17-59-1-26-30-24-21-63-6-56-51-57-41-27-67-37-32*52-64-35-6-47-53-4-25-41-36-38-69-23-2-14-61-43-13-22*18-5-32-37-67-27-41-51-8-26-30-62-49-1-59-17-61-43-13-22-36-45*60-61-43-50-0-3-19-54-5-67-27-25-4-7-46-53-47-6-56-8-10-17-44-14-2-23-69-18-65-32*45-58-33-13-20-10-16-26-62-42-30-63-6-35-41-36-38-18-32-65-5-54-19-66-29-69-23-2-14-60*46-53-47-6-56-28-10-59-9-68-1-26-8-51-34-25-4-7-40-12*5-32-39-18-54-36-45-34-35-6-21-24-42-62-15-11-68-59-17-20-13-33-58-57*
9,22.92874979882357,1598,62-24-42-49-26-16-10-52-64-51-35-57-25-12-27-67-65-32-39-48-29-3-38-18-66-19-36-41-58*3-0-50-2-14-44-60-61-43-33-58-41-12-4-40-46-7-53-47-6-21*49-11-9-68-59-10-55-16-26-30-63-6-56-28-8-52-20-43-50-23-29-19-18-54-36-45-58-57-35*34-45-36-54-5-37-65-18-38-22-33-20-17-9-11-15-62-21-63-6-35-58-64-52*7-40-47-6-21-24-42-15-49-26-8-51-35-57-34-58-64-52-55-16-1-68-9-11-31*39-48-69-23-50-17-59-11-31-1-16-10-20-33-22-19-3-66-18-32-65-67-27-41-58*53-46-40-4-12-41-45-22-13-50-0-23-3-19-54-5-37-65-39-48-29*34-25-27-67-37-18-69-19-3-48-66-38-22-13-20-55-8-28-56-51-58-33-50-2-14*22-19-18-39-48-3-69-0-50-17-59-1-26-30-24-21-63-6-56-51-57-41-27-67-37-32*52-64-35-6-47-53-4-25-41-36-38-69-23-2-14-61-43-13-22*18-5-32-37-67-27-41-51-8-26-30-62-49-1-59-17-61-43-13-22-36-45*60-61-43-50-0-3-19-54-5-67-27-25-4-7-46-53-47-6-56-8-10-17-44-14-2-23-69-18-65-32*58-33-13-20-10-16-26-62-42-30-63-6-35-41-36-38-18-32-65-5-54-19-66-29-69-23-2-14-60*53-47-6-56-28-10-59-9-68-1-26-8-51-34-25-4-7-40-12*5-32-39-18-54-36-45-34-35-6-21-24-42-62-15-11-68-59-17-20-13-33-58-57*
10,22.929450671539897,1594,24-42-49-26-16-10-52-64-51-35-57-25-12-27-67-65-32-39-48-29-3-38-18-66-19-36-41-58*3-0-50-2-14-44-60-61-43-33-58-41-12-4-40-46-7-53-47-6-21*49-11-9-68-59-10-55-16-26-30-63-6-56-28-8-52-20-43-50-23-29-19-18-54-36-45-58-57-35*34-45-36-54-5-37-65-18-38-22-33-20-17-9-11-15-62-21-63-6-35-58-64-52*7-40-47-6-21-24-42-15-49-26-8-51-35-57-34-58-64-52-55-16-1-68-9-11-31*39-48-69-23-50-17-59-11-31-1-16-10-20-33-22-19-3-66-18-32-65-67-27-41-58*53-46-40-4-12-41-45-22-13-50-0-23-3-19-54-5-37-65-39-48-29*34-25-27-67-37-18-69-19-3-48-66-38-22-13-20-55-8-28-56-51-58-33-50-2-14*22-19-18-39-48-3-69-0-50-17-59-1-26-30-24-21-63-6-56-51-57-41-27-67-37-32*52-64-35-6-47-53-4-25-41-36-38-69-23-2-14-61-43-13-22*18-5-32-37-67-27-41-51-8-26-30-62-49-1-59-17-61-43-13-22-36-45*60-61-43-50-0-3-19-54-5-67-27-25-4-7-46-53-47-6-56-8-10-17-44-14-2-23-69-18-65-32*58-33-13-20-10-16-26-62-42-30-63-6-35-41-36-38-18-32-65-5-54-19-66-29-69-23-2-14-60*53-47-6-56-28-10-59-9-68-1-26-8-51-34-25-4-7-40-12*5-32-39-18-54-36-45-34-35-6-21-24-42-62-15-11-68-59-17-20-13-33-58-57*
11,22.932711027583235,1591,24-42-49-26-16-10-52-64-51-35-57-25-12-27-67-65-32-39-48-29-3-38-18-66-19-36-41-58*3-0-50-2-14-44-60-61-43-33-58-41-12-4-40-46-7-53-47-6-21*49-11-9-68-59-10-55-16-26-30-63-6-56-28-8-52-20-43-50-23-29-19-18-54-36-45-58-57-35*34-45-36-54-5-37-65-18-38-22-33-20-17-9-11-15-62-21-63-6-35-58-64-52*7-40-47-6-21-24-42-15-49-26-8-51-35-57-34-58-64-52-55-16-1-68-9-11-31*39-48-69-23-50-17-59-11-31-1-16-10-20-33-22-19-3-66-18-32-65-67-27-41-58*53-46-40-4-12-41-45-22-13-50-0-23-3-19-54-5-37-65-39-48-29*34-25-27-67-37-18-69-19-3-48-66-38-22-13-20-55-8-28-56-51-58-33-50-2-14*22-19-18-39-48-3-69-0-50-17-59-1-26-30-24-21-63-6-56-51-57-41-27-67-37-32*64-35-6-47-53-4-25-41-36-38-69-23-2-14-61-43-13-22*18-5-32-37-67-27-41-51-8-26-30-62-49-1-59-17-61-43-13-22-36-45*60-61-43-50-0-3-19-54-5-67-27-25-4-7-46-53-47-6-56-8-10-17-44-14-2-23-69-18-65-32*58-33-13-20-10-16-26-62-42-30-63-6-35-41-36-38-18-32-65-5-54-19-66-29-69-23-2-14-60*53-47-6-56-28-10-59-9-68-1-26-8-51-34-25-4-7-40-12*5-32-39-18-54-36-45-34-35-6-21-24-42-62-15-11-68-59-17-20-13-33-58-57*
12,22.933084826365278,1588,24-42-49-26-16-10-52-64-51-35-57-25-12-27-67-65-32-39-48-29-3-38-18-66-19-36-41-58*3-0-50-2-14-44-60-61-43-33-58-41-12-4-40-46-7-53-47-6-21*49-11-9-68-59-10-55-16-26-30-63-6-56-28-8-52-20-43-50-23-29-19-18-54-36-45-58-57-35*34-45-36-54-5-37-65-18-38-22-33-20-17-9-11-15-62-21-63-6-35-58-64*7-40-47-6-21-24-42-15-49-26-8-51-35-57-34-58-64-52-55-16-1-68-9-11-31*39-48-69-23-50-17-59-11-31-1-16-10-20-33-22-19-3-66-18-32-65-67-27-41-58*53-46-40-4-12-41-45-22-13-50-0-23-3-19-54-5-37-65-39-48-29*34-25-27-67-37-18-69-19-3-48-66-38-22-13-20-55-8-28-56-51-58-33-50-2-14*22-19-18-39-48-3-69-0-50-17-59-1-26-30-24-21-63-6-56-51-57-41-27-67-37-32*64-35-6-47-53-4-25-41-36-38-69-23-2-14-61-43-13-22*18-5-32-37-67-27-41-51-8-26-30-62-49-1-59-17-61-43-13-22-36-45*60-61-43-50-0-3-19-54-5-67-27-25-4-7-46-53-47-6-56-8-10-17-44-14-2-23-69-18-65-32*58-33-13-20-10-16-26-62-42-30-63-6-35-41-36-38-18-32-65-5-54-19-66-29-69-23-2-14-60*53-47-6-56-28-10-59-9-68-1-26-8-51-34-25-4-7-40-12*5-32-39-18-54-36-45-34-35-6-21-24-42-62-15-11-68-59-17-20-13-33-58-57*
181,22.939496513807192,1366,55-20-52-64-51-56-8-26-62-49-1-59-17-50-23-29-48-39-32-37-67-27-25-4-40-46*40-4-25-34-35-51-8-10-55-20-13-50-2-23-29-48-66-19*33-22-19-18-67-27-25-4-7-46-40-12-41-58-64-52-10-59-9-68-1-26-8-51-34-45-36*69-38-36-19-18-32-54-65-5-67-27-41-51-8-26-49-15-42-24-21*45-34-57-51-64-52-20-17-60-14-2-0-69-3-66-18-67-37*68-1-26-16-10-17-44-14-60-61-43-33-58-34-41-25*46-40-7-47-6-56-8-55-17-61-14-2-50-33-22-36-41-12-25-27-67-65-39-48-69-0-3-29-19-54*40-12-25-57-35-6-63-24-42-15-11-9-17-20-33-22-38-54-5-37-65-19-66-3*62-30-15-49-11-68-59-17-20-33-13-50-43-61-60-44*68-59-17-43-33-58-64-52-55-16-26-30-63-6-56-28-10-20-13-22-45-34-35-57*3-48-39-65-5-54-19-69-29-66-38-36-41-35-6-21-24-62-49-42-30*42-24-30-26-16-10-20-43-50-23-69-18-65-19-38-22-33-58-41*7-47-6-56-28-8-26-1-31-9-17-50-23-3-66-19-36-22*21-30-26-8-28-56-51-58-45-36-54-18-39-48-3*18-69-0-50-33-58-35-6-47-53-4-12-41-45-22-13-43-61-44-14-2*
182,22.939906654137484,1361,55-20-52-64-51-56-8-26-62-49-1-59-17-50-23-29-48-39-32-37-67-27-25-4-40-46*40-4-25-34-35-51-8-10-55-20-13-50-2-23-29-48-66-19*33-22-19-18-67-27-25-4-7-46-40-12-41-58-64-52-10-59-9-68-1-26-8-51-34-45-36*69-38-36-19-18-32-54-65-5-67-27-41-51-8-26-49-15-42-24-21*45-34-57-51-64-52-20-17-60-14-2-0-69-3-66-18-67-37*68-1-26-16-10-17-44-14-60-61-43-33-58-34-41-25*46-40-7-47-6-56-8-55-17-61-14-2-50-33-22-36-41-12-25-27-67-65-39-48-69-0-3-29-19-54*40-12-25-57-35-6-63-24-42-15-11-9-17-20-33-22-38-54-5-37-65-19-66-3*62-30-15-49-11-68-59-17-20-33-13-50-43-61-60-44*68-59-17-43-33-58-64-52-55-16-26-30-63-6-56-28-10-20-13-22-45-34-35-57*3-48-39-65-5-54-19-69-29-66-38-36-41-35-6-21-24-62-49-42-30*42-24-30-26-16-10-20-43-50-23-69-18-65-19-38-22-33-58-41*7-47-6-56-28-8-26-1-31-9-17-50-23-3-66-19-36*21-30-26-8-28-56-51-58-45-36-54-18-39-48-3*18-69-0-50-33-58-35-6-47-53-4-12-41-45-22-13-43-61-44-14-2*
183,22.94066982665081,1358,55-20-52-64-51-56-8-26-62-49-1-59-17-50-23-29-48-39-32-37-67-27-25-4-40-46*40-4-25-34-35-51-8-10-55-20-13-50-2-23-29-48-66-19*33-22-19-18-67-27-25-4-7-46-40-12-41-58-64-52-10-59-9-68-1-26-8-51-34-45-36*69-38-36-19-18-32-54-65-5-67-27-41-51-8-26-49-15-42-24-21*45-34-57-51-64-52-20-17-60-14-2-0-69-3-66-18-67-37*68-1-26-16-10-17-44-14-60-61-43-33-58-34-41-25*46-40-7-47-6-56-8-55-17-61-14-2-50-33-22-36-41-12-25-27-67-65-39-48-69-0-3-29-19-54*40-12-25-57-35-6-63-24-42-15-11-9-17-20-33-22-38-54-5-37-65-19-66-3*62-30-15-49-11-68-59-17-20-33-13-50-43-61-60-44*68-59-17-43-33-58-64-52-55-16-26-30-63-6-56-28-10-20-13-22-45-34-35*3-48-39-65-5-54-19-69-29-66-38-36-41-35-6-21-24-62-49-42-30*42-24-30-26-16-10-20-43-50-23-69-18-65-19-38-22-33-58-41*7-47-6-56-28-8-26-1-31-9-17-50-23-3-66-19-36*21-30-26-8-28-56-51-58-45-36-54-18-39-48-3*18-69-0-50-33-58-35-6-47-53-4-12-41-45-22-13-43-61-44-14-2*
