,R_x,f_1,f_2,Generation,Rank
0,0-1-3-11-10-9*0-1-2-5-7-9-10-12*0-1-2-5-14-6-9-10*0-1-4-3-5-7-9-10*2-1-4-3-5-7-14-6*8-14-6-9-13-12-10-11*,10.217279174725984,200.0,175,0.0
0,0-1-2-5-7-9-10-12*8-14-6-9-10-11*2-1-4-3-5-7-14-6*0-1-2-5-14-6*0-1-3-11-10-12-13-9*0-1-4-3-5-7-9*,10.220502901353964,183.0,196,0.0
0,8-14-6-9-10-11*0-1-2-5-14-6*2-1-4-3-5-7-9-10*0-1-4-3-5-7-14-6*2-1-3-11-10-12-13-9*0-1-2-5-7-9-10-12*,10.24435847840103,182.0,156,0.0
1,0-1-2-5-7-9-10-12*8-14-6-9-10-11*2-1-3-5-7-14-6*0-1-2-5-14-6*0-1-3-11-10-12-13-9*0-1-4-3-5-7-9-10*,10.252740167633783,181.0,191,0.0
1,8-14-6-9-10-11*0-1-2-5-14-6*2-1-4-3-5-7-9-10*0-1-4-3-5-7-14-6*1-3-11-10-12-13-9*0-1-2-5-7-9-10-12*,10.25725338491296,180.0,159,0.0
0,0-1-3-5-7-14-6*4-3-11-10-12-13*0-1-4-3-5-7-9-13*0-1-2-5-7-9-10-12*4-1-2-5-14-6*8-14-6-9-10-11*,10.263700838168925,173.0,98,0.0
1,0-1-2-5-7-9-10-12*8-14-6-9-10-11*4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9*,10.272082527401675,169.0,130,0.0
0,0-1-2-5-7-9-13-12*8-14-6-9-10-11*4-3-1-0*0-1-2-5-14-6*6-14-7-5-3-11-10-12*2-1-4-3-5-7-9-10*,10.275306254029658,164.0,104,0.0
1,0-1-2-5-7-9-13-12*2-1-4-3-5-7-9-10*8-14-6-9-10-11*6-14-7-5-3*0-1-2-5-14-6*0-1-3-11-10-12*,10.297872340425531,160.0,133,0.0
3,0-1-2-5-7-9-10-12*0-1-3-11*2-1-4-3-5-7-14-6*0-1-2-5-14-6*4-3-5-7-9-13-12-10*8-14-6-9-10-11*,10.320438426821406,159.0,200,0.0
4,0-1-2-5-7-9-10-12*0-1-3-11*2-1-4-3-5-7-14-6*0-1-2-5-14-6*4-3-5-7-9-13-12*8-14-6-9-10-11*,10.330109606705353,154.0,131,0.0
6,12-10-9-7-5-2-1-0*1-3-11-10-9-6-14-8*7-14-6*0-1-3-5-14-6*4-3-5-7-9-13-12-10*4-1-2-5-14-6*,10.343649258542875,151.0,147,0.0
7,12-10-9-7-5-2-1-0*1-3-11-10-9-6-14-8*7-14-6*0-1-3-5-14-6*4-3-5-7-9-13-12*4-1-2-5-14-6*,10.353320438426822,146.0,169,0.0
9,0-1-2-5-7-9-10-12*0-1-3-5-7-14-6*3-11-10-9-6-14-8*4-3-5-7-9-13-12*4-1-2-5-14-6*3-1-2*,10.3752417794971,145.0,121,0.0
12,3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*4-1-2-5-14-6*1-3*6-14-7-5-3-1-0*,10.388136686009029,143.0,189,0.0
6,3-11-10-9-6-14-8*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*4-1-2*1-2-5-14-6*0-1-3-5-7-14-6*,10.397163120567376,142.0,154,0.0
10,7-14-6*4-3-5-7-9-13-12-10*0-1-2-5-7-9-10-12*2-1-4*1-3-11-10-9-6-14-8*0-1-2-5-14-6*,10.406189555125726,141.0,132,0.0
13,4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*6-14-7-5-3*0-1-3*4-1-2-5-14-6*3-11-10-9-6-14-8*,10.415215989684077,140.0,172,0.0
10,7-14-6*12-10-9-7-5-2-1-0*1-3-11-10-9-6-14-8*4-1-2-5-14-6*4-3-5-7-9-13-12*5-14-8*,10.422308188265635,137.0,105,0.0
12,4-3-5-7-9-13-12*7-14*0-1-2-5-7-9-10-12*0-1-3-4*3-11-10-9-6-14-8*4-1-2-5-14-6*,10.439716312056738,136.0,136,0.0
12,3-1*0-1-2-5-7-9-10-12*1-3-11-10-9-6-14-8*4-1-2-5-14-6*4-3-5-7-9-13-12*3-5-7-14-6*,10.44100580270793,135.0,135,0.0
13,7-14*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*2-1-4*1-3-11-10-9-6-14-8*0-1-2-5-14-6*,10.448098001289493,134.0,139,0.0
16,4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*6-14-7-5-3*1-3*4-1-2-5-14-6*3-11-10-9-6-14-8*,10.470019342359768,132.0,171,0.0
11,2-1-4*6-14-7*11-3-1-2-5-14-6*0-1-2-5-7-9-13-12*8-14-6-9-10-11*4-3-5-7-9-10-12-13*,10.473887814313349,130.0,173,0.0
13,12-10-9-7-5-2-1-0*12-13*4-1-2-5-14-6*7-14-6*1-3-11-10-9-6-14-8*4-3-5-7-9-13-12*,10.474532559638943,128.0,109,0.0
14,13-9-7-5-3-4*12-13*4-1-2-5-14-6*7-14-6*1-3-11-10-9-6-14-8*12-10-9-7-5-2-1-0*,10.484203739522888,126.0,154,0.0
15,7-14*4-1-2-5-14-6*1-3-11-10-9-6-14-8*12-13*12-10-9-7-5-2-1-0*13-9-7-5-3-4*,10.516441005802708,124.0,191,0.0
15,2-1-4*6-14-7*9-6-14-8*10-12-13-9-7-5-3-4*6-14-5-2-1-3-11*11-10-9-7-5-2-1-0*,10.544809800128949,123.0,171,0.0
16,2-1-4*14-7*9-6-14-8*10-12-13-9-7-5-3-4*6-14-5-2-1-3-11*11-10-9-7-5-2-1-0*,10.577047066408769,121.0,100,0.0
17,1-4*14-7*9-6-14-8*10-12-13-9-7-5-3-4*6-14-5-2-1-3-11*11-10-9-7-5-2-1-0*,10.615731785944552,119.0,132,0.0
