,Unnamed: 0,Generation,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Merge_terminals,Trim_one_terminal_cb,Trim_one_path_random_cb,Grow_one_terminal_cb,Grow_one_path_random_cb
0,0.0,0.0,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689
1,1.0,0.10900000000000001,0.07785198830710736,0.07780526378420415,0.07759638502864559,0.07701798291043187,0.07691326807275138,0.07666111702792729,0.0770048310976927,0.07610715844550325,0.07515733087274114,0.07675499856368517,0.07608481864245299,0.07854637974488442,0.07649847750197224
2,2.0,0.31601,0.07889193013226069,0.07810796075097887,0.07690097160127242,0.0779578699451021,0.07644487057353287,0.07724912463354755,0.07701181069374727,0.0745427169472111,0.07282715452892799,0.07857726537823015,0.07517551338337715,0.08002744669179729,0.0762853647400141
3,3.0,0.6191589000000001,0.08072973602168076,0.07778420884014013,0.07756926744218337,0.07890497087951713,0.0755740469850373,0.07860750603250832,0.0767744303291837,0.07328670303050676,0.07033060888652667,0.08037399021629202,0.07410948295044524,0.08076632598587345,0.07518872240010471
4,4.0,1.015801321,0.08234650025918001,0.07856323461015488,0.0774812723224959,0.07913350680620135,0.0743270479143128,0.07959513494685058,0.07628676078334538,0.07216863125366804,0.06801525385414976,0.08216861894602909,0.0738766994185757,0.08176750389722723,0.07426983498780881
5,5.0,1.50262148669,0.08295455246929107,0.07851781011130646,0.07783797308184166,0.08050656576147576,0.07317877800327298,0.08023835996575465,0.0752447782177717,0.07070295725299539,0.06651672128676593,0.08366113520173049,0.072429757879926,0.08408931299522615,0.07412129777264131
6,6.0,2.0757334209441005,0.08303128455869263,0.07955465243477391,0.07770387610223788,0.08084351537269037,0.0726095743674817,0.08176459241081396,0.07398540411614732,0.06961496595471517,0.06381389766077294,0.08549728424915921,0.07157967672284485,0.08645566329223536,0.07354561275743422
7,7.0,2.7307768275633495,0.08440443145212546,0.07906822041721065,0.0778285877694054,0.0823073763945055,0.07147778433785594,0.08176556555384382,0.07372602341282881,0.06857961666771667,0.06119623588429499,0.08735746681627062,0.07172704896387264,0.08744631142743334,0.07311533090263574
8,8.0,3.4630081252450404,0.08574300795915092,0.07938543459993085,0.07907814536534963,0.08245395745645509,0.07053348293737635,0.08355175442133192,0.07264055928517713,0.06780244589800116,0.05886951091442905,0.08873920865979527,0.0714711219069509,0.08779378166470572,0.07193758893134557
9,9.0,4.2673862119061114,0.08735369120255497,0.07983787224391747,0.07981520514211644,0.08235714623189809,0.07040608403506562,0.08270412524047906,0.07198683819963983,0.06710687108935726,0.05769516760410044,0.09105211414649392,0.06978828827394995,0.08856694716927958,0.07132964942114693
10,10.0,5.138652627782014,0.08782358652786827,0.07966771024977846,0.08055586622941255,0.0820298635070383,0.07000704853816771,0.0830071980351072,0.0713995047586769,0.06558897346570328,0.055941747278746755,0.09248297850810804,0.06995595800643938,0.09099370645115966,0.0705458584437931
11,11.0,6.071405875792507,0.08984993740438382,0.07947146996470672,0.081815341975517,0.08207164318934623,0.0689615529808131,0.08320243286665135,0.07059338315674366,0.0646425989627136,0.05383524489068659,0.09362216515362709,0.07046129166971185,0.09183262702885663,0.069640310756242
12,12.0,7.060169740244025,0.09011100193658167,0.07996484567325686,0.0836912944365121,0.08199351199158092,0.06920997438595466,0.08363781418155938,0.07016593057601274,0.06350080732535535,0.05172895158810264,0.09428889922402203,0.07040622154237353,0.09321923247936843,0.06808151465931933
