,f_1,f_2,R_x
2,15.515635959784897,710,4-14-9-23-24-1-3-11-17-18-0-28-16-10-29*23-20-4-24-7-27-2-6-13-18-0-25-22-19-8*1-9-3-14-7-2-29-15-5-6-16-27-10-21*11-25-22-18-13-6-16-7-4-24-1-9-3-23-20*0-22-17-28-25-11-14-7-10-21-6-15-29-27-16*6-13-18-17-19-12-22-25-7-20-23-9-1-14-24*12-19-18-13-6-15-10-21-2-16-28-7-27-29*1-3-23-14-11-17-28-7-27-29-2-6-10-21-15*26-8-12-17-11-14-24-4-7-25-0-18-22-19*28-17-22-12-18-0-25-7-16-15-21-10-29-27*7-20-24-3-11-25-28-0-26-8-19-12-18-13-6*21-5-6-13-0-26-8-12-19-22-17-11-3-1-4*
1,15.533434650455929,709,4-14-9-23-24-1-3-11-17-18-0-28-16-10-29*23-20-24-4-7-27-2-6-13-18-0-25-22-19-8*1-9-3-14-7-2-29-15-5-6-16-27-10-21*11-25-22-18-13-6-16-7-4-24-1-9-3-23-20*0-22-17-28-25-11-14-7-10-21-6-15-29-27-16*6-13-18-17-19-12-22-25-7-20-23-9-1-14-24*12-19-18-13-6-15-10-21-2-16-28-7-27-29*1-3-23-14-11-17-28-7-27-29-2-6-10-21-15*26-8-12-17-11-14-24-4-7-25-0-18-22-19*28-17-22-12-18-0-25-7-16-15-21-10-29-27*7-20-24-3-11-25-28-0-26-8-19-12-18-13-6*21-5-6-13-0-26-8-12-19-22-17-11-3-1-4*
3,15.55661094224924,697,14-9-23-24-1-3-11-17-18-0-28-16-10-29*23-20-4-24-7-27-2-6-13-18-0-25-22-19-8*1-9-3-14-7-2-29-15-5-6-16-27-10-21*11-25-22-18-13-6-16-7-4-24-1-9-3-23-20*0-22-17-28-25-11-14-7-10-21-6-15-29-27-16*6-13-18-17-19-12-22-25-7-20-23-9-1-14-24*12-19-18-13-6-15-10-21-2-16-28-7-27-29*1-3-23-14-11-17-28-7-27-29-2-6-10-21-15*26-8-12-17-11-14-24-4-7-25-0-18-22-19*28-17-22-12-18-0-25-7-16-15-10-29-27*7-20-24-3-11-25-28-0-26-8-19-12-18-13-6*21-5-6-13-0-26-8-12-19-22-17-11-3-1-4*
4,15.564589665653497,695,14-9-23-24-1-3-11-17-18-0-28-16-10-29*23-20-4-24-7-27-2-6-13-18-0-25-22-19-8*1-9-3-14-7-2-29-15-5-6-16-27-10-21*11-25-22-18-13-6-16-7-4-24-1-9-3-23-20*22-17-28-25-11-14-7-10-21-6-15-29-27-16*6-13-18-17-19-12-22-25-7-20-23-9-1-14-24*12-19-18-13-6-15-10-21-2-16-28-7-27-29*1-3-23-14-11-17-28-7-27-29-2-6-10-21-15*26-8-12-17-11-14-24-4-7-25-0-18-22-19*28-17-22-12-18-0-25-7-16-15-10-29-27*7-20-24-3-11-25-28-0-26-8-19-12-18-13-6*21-5-6-13-0-26-8-12-19-22-17-11-3-1-4*
0,15.56575870937573,693,5-21-15-29-27-2-16-28-7-10-6*28-25-22-18-19-12-0-13-6-5-15-16-7-14-9*5-15-27-7-20-23-9-3-11-25-28-17-12*21-5-15-29-2-27-7-28-25-11-3-1-23-20-4*2-15-16-28-25-0-18-17-11-3-1-4-24-14*2-21-6-16-28-25-7-14-23-1-24-4-3-11-17*5-21-6-16-28-0-26-8-12-19-17-11-14-9*11-25-22-19-17-28-7-20-23-14-9*29-15-27-10-21-5-6-16-7-24-1-9-14-11-3*28-16-27-29-10-6-13-18-0-25-7-4-23-14*6-15-10-7-25-22-12-19-17-11-14-23-9-3*13-18-22-17-11-3-4-24-7-10-21-5-6-16-2*
5,15.57633855506196,690,9-23-24-1-3-11-17-18-0-28-16-10-29*23-20-4-24-7-27-2-6-13-18-0-25-22-19-8*1-9-3-14-7-2-29-15-5-6-16-27-10-21*11-25-22-18-13-6-16-7-4-24-1-9-3-23-20*22-17-28-25-11-14-7-10-21-6-15-29-27-16*6-13-18-17-19-12-22-25-7-20-23-9-1-14-24*12-19-18-13-6-15-10-21-2-16-28-7-27-29*1-3-23-14-11-17-28-7-27-29-2-6-10-21-15*26-8-12-17-11-14-24-4-7-25-0-18-22-19*28-17-22-12-18-0-25-7-16-15-10-29-27*7-20-24-3-11-25-28-0-26-8-19-12-18-13-6*21-5-6-13-0-26-8-12-19-22-17-11-3-1-4*
6,15.577829085807808,685,9-23-24-1-3-11-17-18-0-28-16-10-29*23-20-4-24-7-27-2-6-13-18-0-25-22-19-8*1-9-3-14-7-2-29-15-5-6-16-27-10-21*11-25-22-18-13-6-16-7-4-24-1-9-3-23-20*22-17-28-25-11-14-7-10-21-6-15-29-27-16*6-13-18-17-19-12-22-25-7-20-23-9-1-14-24*12-19-18-13-6-15-10-21-2-16-28-7-27-29*1-3-23-14-11-17-28-7-27-29-2-6-10-21-15*26-8-12-17-11-14-24-4-7-25-0-18-22-19*17-22-12-18-0-25-7-16-15-10-29-27*7-20-24-3-11-25-28-0-26-8-19-12-18-13-6*21-5-6-13-0-26-8-12-19-22-17-11-3-1-4*
7,15.586947626841244,683,9-23-24-1-3-11-17-18-0-28-16-10-29*4-20-23-24-7-27-2-6-13-18-0-25-22-19*1-9-3-14-7-2-29-15-5-6-16-27-10-21*11-25-22-18-13-6-16-7-4-24-1-9-3-23-20*22-17-28-25-11-14-7-10-21-6-15-29-27-16*6-13-18-17-19-12-22-25-7-20-23-9-1-14-24*12-19-18-13-6-15-10-21-2-16-28-7-27-29*1-3-23-14-11-17-28-7-27-29-2-6-10-21-15*26-8-12-17-11-14-24-4-7-25-0-18-22-19*17-22-12-18-0-25-7-16-15-10-29-27*7-20-24-3-11-25-28-0-26-8-19-12-18-13-6*21-5-6-13-0-26-8-12-19-22-17-11-3-1-4*
8,15.596592237549684,680,9-23-24-1-3-11-17-18-0-28-16-10-29*4-20-23-24-7-27-2-6-13-18-0-25-22-19*1-9-3-14-7-2-29-15-5-6-16-27-10-21*11-25-22-18-13-6-16-7-4-24-1-9-3-23-20*22-17-28-25-11-14-7-10-21-6-15-29-27-16*6-13-18-17-19-12-22-25-7-20-23-9-1-14-24*12-19-18-13-6-15-10-21-2-16-28-7-27-29*1-3-23-14-11-17-28-7-27-29-2-6-10-21-15*26-8-12-17-11-14-24-4-7-25-0-18-22*17-22-12-18-0-25-7-16-15-10-29-27*7-20-24-3-11-25-28-0-26-8-19-12-18-13-6*21-5-6-13-0-26-8-12-19-22-17-11-3-1-4*
21,15.61535538929156,506,6-15-2-7-4-1-3-11-17-12-8-26*15-29-27-7-25-28-0-26-8-19-22-18*5-21-6-16-7-14-23-3-1*10-16-2-7-4-24-20-23-9-3-11-25-28*3-11-17-19-22-18-0-28-16-27-29-2-15-21-10*2-29-10-21-6-13-0-22-17-11-14-23-9-3-4*1-24-14-20-7-25-22-18*3-9-14-7-10-15-5*17-28-16-15-5-6-13-18-0-25-7-4-24-3*25-11-14-20-24-7-28-17-12-8*3-14-4-7-25-22-12-19-18*12-18-17-11-25*
