,f_1,f_2,R_x
76,15.405599719429508,525,5-21-2-29-15-16*4-24-23-14-20-7-25-22-17-0-13-18-19-8*1-3-24-4-7-28-0-26-8*14-20-23-1-3-11-17-22-18-0-13-6-21-5-15*26-8-19-17-28-16-27-29-2-7-20-4*10-29-2-15-21-5-6-16-7-24-3-1-9-14*5-21-10-7-16-2-6-13-0-18*17-11-3-9-23-14-7-27-10-15-6-13-0-26-8*14-9-3-4-24-20-7-25-0-18-12-8-26*10-6-13-18-19-22-0-12-8*13-18-22-12-19-17-11-14-24-4-1-3-23-20*10-16-28-25-11-3*
77,15.409925181201777,520,5-21-2-29-15-16*4-24-23-14-20-7-25-22-17-0-13-18-19-8*1-3-24-4-7-28-0-26-8*14-20-23-1-3-11-17-22-18-0-13-6-21-5-15*26-8-19-17-28-16-27-29-2-7-20-4*10-29-2-15-21-5-6-16-7-24-3-1-9-14*5-21-10-7-16-2-6-13-0-18*17-11-3-9-23-14-7-27-10-15-6-13-0-26-8*14-9-3-4-24-20-7-25-0-18-12-8-26*10-6-13-18-19-22-0-12-8*13-18-22-12-19-17-11-14-24-4-1-3-23*10-16-28-25-11-3*
78,15.41287701660042,515,5-21-2-29-15-16*4-24-23-14-20-7-25-22-17-0-13-18-19*1-3-24-4-7-28-0-26-8*14-20-23-1-3-11-17-22-18-0-13-6-21-5-15*26-8-19-17-28-16-27-29-2-7-20-4*10-29-2-15-21-5-6-16-7-24-3-1-9-14*5-21-10-7-16-2-6-13-0-18*17-11-3-9-23-14-7-27-10-15-6-13-0-26-8*14-9-3-4-24-20-7-25-0-18-12-8-26*10-6-13-18-19-22-0-12-8*13-18-22-12-19-17-11-14-24-4-1-3-23*10-16-28-25-11-3*
79,15.44175239653963,514,5-21-2-29-15-16*4-24-23-14-20-7-25-22-17-0-13-18-19*1-3-24-4-7-28-0-26-8*14-20-23-1-3-11-17-22-18-0-13-6-21-5-15*26-8-19-17-28-16-27-29-2-7-20-4*10-29-2-15-21-5-6-16-7-24-3-1-9-14*5-21-10-7-16-2-6-13-0-18*17-11-3-9-23-14-7-27-10-15-6-13-0-26-8*14-9-3-4-24-20-7-25-0-18-12-8-26*10-6-13-18-19-22-0-12-8*13-18-22-12-17-11-14-24-4-1-3-23*10-16-28-25-11-3*
80,15.444207388356324,508,5-21-2-29-15-16*4-24-23-14-20-7-25-22-17-0-13-18-19*1-3-24-4-7-28-0-26-8*14-20-23-1-3-11-17-22-18-0-13-6-21-5*26-8-19-17-28-16-27-29-2-7-20-4*10-29-2-15-21-5-6-16-7-24-3-1-9-14*5-21-10-7-16-2-6-13-0-18*17-11-3-9-23-14-7-27-10-15-6-13-0-26-8*14-9-3-4-24-20-7-25-0-18-12-8-26*10-6-13-18-19-22-0-12-8*13-18-22-12-17-11-14-24-4-1-3-23*10-16-28-25-11-3*
81,15.46808510638298,486,21-2-29-15*4-24-23-14-20-7-25-22-17-0-13-18-19-12*24-4-7-28-0-26-8*14-20-23-1-3-11-17-22-18-0-13-6-21-5*26-8-19-17-28-16-27-29-2-7-20-4*10-29-2-15-21-5-6-16-7-24-3-1-9-14*21-10-16-28-25-11-3-9-1*17-11-3-9-23-14-7-27-10-15-6-13-0-26*10-7-16-2-6-13-0-18*10-6-13-18-19-22-0-12-8*13-18-22-12-17-11-14-24-4-3-23*26-8-12-18-0-25-7-20-24-1-4*
82,15.48439326630816,481,21-2-29-15*4-24-23-14-20-7-25-22-17-0-13-18-19-12*24-4-7-28-0-26-8*14-20-23-1-3-11-17-22-18-0-13-6-21-5*8-19-17-28-16-27-29-2-7-20-4*10-29-2-15-21-5-6-16-7-24-3-1-9-14*21-10-16-28-25-11-3-9-1*17-11-3-9-23-14-7-27-10-15-6-13-0-26*10-7-16-2-6-13-0-18*10-6-13-18-19-22-0-12-8*13-18-22-12-17-11-14-24-4-3-23*26-8-12-18-0-25-7-20-24-1-4*
144,15.487988075754034,393,21-15-10-27-7-14-23-9*16-10*24-3-23-20-7-28-0-18-13*14-9-1-3-11-17-22-0-18-13-6-5-21-10-29*19-0-13-18-22-25-28-16-6-21*22-19-17-28-16-27-29-2-10-15-6-13-18-12-8*29-2-7-24-1-23-4*26-0-13*26-0-18-19-12*1-4-24-20-7-25-22-19-12-18*1-3-4-7-16-6-5-21-2*24-14-11-17-12-8-26-0-28-16-15-5*
143,15.512976385316811,390,21-15-10-27-7-14-23-9*16-10*24-3-23-20-7-28-0-18-13*14-9-1-3-11-17-22-0-18-13-6-5-21-10-29*17-0-13-18-22-25-28-16-6-21-2*22-19-17-28-16-27-29-2-10-15-6-13-18-12-8*29-2-7-24-1-23-4*26-0-13*26-0-18-19-12*1-4-24-20-7-25-22-19-12-18*5-6-16-7-4-3-1*24-14-11-17-12-8-26-0-28-16-15-5*
142,15.530628945522562,388,21-15-10-27-7-14-23-9*16-10*24-3-23-20-7-28-0-18-13*14-9-1-3-11-17-22-0-18-13-6-5-21-10-29*17-22-18-13-0-25-28-16-6-21-2*22-19-17-28-16-27-29-2-10-15-6-13-18-12-8*29-2-7-24-1-23-4*26-0-13*26-0-18-19-12*1-4-24-20-7-25-22-19-12-18*5-6-16-7-4-3-1*24-14-11-17-12-8-26-0-28-16-15-5*
145,15.53121346738368,387,21-15-10-27-7-14-23-9*16-10*24-3-23-20-7-28-0-18*14-9-1-3-11-17-22-0-18-13-6-5-21-10-29*19-0-13-18-22-25-28-16-6-21*22-19-17-28-16-27-29-2-10-15-6-13-18-12-8*29-2-7-24-1-23-4*26-0-13*26-0-18-19-12*1-4-24-20-7-25-22-19-12-18*1-3-4-7-16-6-5-21-2*24-14-11-17-12-8-26-0-28-16-15-5*
