,f_1,f_2,R_x
1,10.328175370728562,201,10-9-7-5-3-4-1-0*6-14-7-5-2-1-3-4*1-3-11-10-9-6-14-8*12-13-9-7-5-14-8*12-10-9-7-5-2-1-0*11-10-12-13-9-6-14-5*
2,10.349451966473245,192,10-9-7-5-3-4-1-0*6-14-7-5-2-1-3-11*11-10-9-6-14-8*13-9-7-5-14-8*12-10-9-7-5-2-1-0*11-10-12-13-9-6-14-5*
17,10.373952288845906,156,1-4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3-1*6-14-5-2-1-3-4*8-14-7-5*0-1-2-5-7-9-10-12*
19,10.375886524822695,155,1-4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3-1*6-14-5-2-1-4*8-14-7-5*0-1-2-5-7-9-10-12*
18,10.389426176660221,154,1-4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3-1*6-14-5-2-1-3-4*8-14-7*0-1-2-5-7-9-10-12*
22,10.392005157962604,150,1-4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3-1*6-14-5-2-1-3-4*6-14-7-5*0-1-2-5-7-9-10-12*
21,10.39458413926499,149,1-4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3-1*6-14-5-2-1-4*6-14-7-5*0-1-2-5-7-9-10-12*
20,10.42682140554481,147,1-4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3-1*6-14-5-2-1-4*14-7-5*0-1-2-5-7-9-10-12*
23,10.433268858800774,146,1-4-3-5-7-9-13-12*0-1-3*8-14-6-9-10-11-3-1*6-14-5-2-1-3-4*6-14-7-5*0-1-2-5-7-9-10-12*
24,10.43584784010316,145,1-4-3-5-7-9-13-12*0-1-3*8-14-6-9-10-11-3-1*6-14-5-2-1-4*6-14-7-5*0-1-2-5-7-9-10-12*
44,10.440361057382336,142,4-3-5-7-9-13-12*11-3-1-2-5-14-6*8-14-6-9-10-11-3-4*4-1-2*6-14-7*0-1-2-5-7-9-10-12*
25,10.441005802707929,141,1-4-3-5-7-9-13-12*1-3*8-14-6-9-10-11-3-1*6-14-5-2-1-4*6-14-7-5-3*0-1-2-5-7-9-10-12*
