Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999
1,1.0,0.1041150277915941,0.0999894840663858,0.0980899214678422,0.0986645404106028,0.1005868381165086,0.0979478516726981,0.0965663645485299,0.0958212035035164,0.1041054828547801,0.1041132855675414
2,2.0,0.1077244594441694,0.0992338464746116,0.0974071406172044,0.0971470902779243,0.0986444382448215,0.0971126215350801,0.0945697458206938,0.0917951036869803,0.1088478541253291,0.1075176997731851
3,3.0,0.1117316583355555,0.0987859743784683,0.0939242996074213,0.0975507863417442,0.0988306897351579,0.0968707902712894,0.0897036490887599,0.0883919543223649,0.1134495498126073,0.1107606481066307
4,4.0,0.1168133163953748,0.0976380503903993,0.0921548252997009,0.0976598804952783,0.0981842546677971,0.0963157166980167,0.0857348769281925,0.0842100039848586,0.1177003914344236,0.1135886837059578
5,5.0,0.1215210328296468,0.097297295919784,0.0901802036670779,0.0961330715216795,0.0965403687081824,0.0955850338535701,0.0822332986026951,0.0796146171522292,0.1228733141607615,0.1180217635843731
6,6.0,0.1243299325512188,0.0969997971287073,0.0878426763510342,0.0956640859221663,0.0971896309320087,0.0945321244225995,0.079023119147788,0.0755614165311017,0.1283427534703553,0.1205144635430197
7,7.0,0.1295916535284188,0.0969257439501567,0.0858685319136735,0.0937905253916022,0.0969913770955042,0.0941828965588628,0.073597365826696,0.0718949923418943,0.1334011065399041,0.1237558068532867
8,8.0,0.1326928854586525,0.0964139242188995,0.0859498357707961,0.0917547461224731,0.0965656664494124,0.0928197716375647,0.0691975353836236,0.0673327044119216,0.1394360524522618,0.1278368780943943
9,9.0,0.1348701008404343,0.0975660892017484,0.0858600932580066,0.08934489557405,0.0957702068600297,0.0915372627879331,0.0635089011038874,0.0621130038264183,0.1464837901806698,0.1329456563668219
10,10.0,0.1357053497944411,0.1003397076244128,0.0854466167651887,0.0862453675859452,0.0947563697922338,0.0885974538987579,0.0604913534269213,0.0583857375471465,0.1520458741953158,0.1379861693696366
11,11.0,0.1374087604021118,0.0988625783183188,0.0828896880290747,0.0842287688467858,0.0984020336035854,0.0863509182438753,0.0559601542127636,0.0539068294882184,0.1578150286892017,0.144175240166064
12,12.0,0.1404293677073197,0.0994752415183099,0.0822797704367792,0.0829504722050161,0.0984185034428313,0.0830448344042433,0.0518949033769948,0.0503304538545216,0.1621551003686763,0.1490213526853072
13,13.0,0.1420519172263901,0.100148803433157,0.0804183444261071,0.0813085810985991,0.1002114652607081,0.0802801339660154,0.0476958886602141,0.0460091233519428,0.1674437543143901,0.1544319882624756
14,14.0,0.1400686807783736,0.1017550385947509,0.0765872009310086,0.0793919544051039,0.1008579076417103,0.0820438672717755,0.0438823940530807,0.0423205797443843,0.1729099746462017,0.1601824019336099
