,R_x,f_1,f_2,Generation,Rank
0,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8-26*24-3-1-23-14-20-7-28-0-18-13*1-3-9-23-20-7-10-15-21-5*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18-13-6*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.023351648351648,517.0,383,0.0
1,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8-26*24-3-1-23-14-20-7-28-0-18-13*1-3-9-23-20-7-10-15-21-5*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18-13*29-2-7-24-14-11-25-28-16-27-15-21*24-4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.0320610240823,514.0,397,0.0
2,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8-26*24-3-1-23-14-20-7-28-0-18-13*1-3-9-23-20-7-10-15-21-5*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18-13*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.032236380640636,512.0,375,0.0
3,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8-26*24-3-1-23-14-20-7-28-0-18-13*3-9-23-20-7-10-15-21-5*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18-13*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.0360357727379,511.0,371,0.0
4,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8*24-3-1-23-14-20-7-28-0-18-13*1-3-9-23-20-7-10-15-21-5*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18-13*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.04646948795885,507.0,380,0.0
5,19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8*24-3-1-23-14-20-7-28-0-18-13*3-9-23-20-7-10-15-21-5*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18-13*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.050268880056114,504.0,387,0.0
6,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8*24-3-1-23-14-20-7-28-0-18-13*3-9-23-20-7-10-15-21*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18-19*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.054302080897823,501.0,400,0.0
7,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8*24-3-1-23-14-20-7-28-0-18-13*3-9-23-20-7-10-15-21-5*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.062310030395135,500.0,376,0.0
8,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8*24-3-1-23-14-20-7-28-0-18-13*3-9-23-20-7-10-15-21*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.069499649286882,497.0,385,0.0
9,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8*24-3-1-23-14-20-7-28-0-18-13*3-9-23-20-7-10-15-21-5*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.083878887070377,495.0,380,0.0
10,12-19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19-18*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8*24-3-1-23-14-20-7-28-0-18*3-9-23-20-7-10-15-21-5*9-3-11-25-7-27-10-16-28-17-19-12-8*1-14-20-7-25-22-12-8-26-0-18*29-2-7-24-14-11-25-28-16-27-15-21*4-1-3-9-23-14-7-16-6-5*9-1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.090717792845451,494.0,385,0.0
11,19-17-11-14-20-24-4-7-25-0-18-13*2-29-27-16-28-25-0-22-19*23-24-4-7-27-29-2-10-15-6-13-0-18-22-19*9-1-3-11-17-22-18-0-13-6-5-21-10-29-2*4-24-14-11-17-19-12-8-26*24-3-1-23-14-20-7-28-0-18-13*3-9-23-20-7-10-15-21*11-25-7-27-10-16-28-17-19-12*9-3-1-14-20-7-25-22-12-8-26-0-18-13*29-2-7-24-14-11-25-28-16-27-15-21-5*4-1-3-9-23-14-7-16-6-5*1-3-23-14-7-27-10-21-5-6-13-18-12-8*,15.102905073649756,493.0,383,0.0
7,9-1-3-11-17-22-18-0-26-8-12-19*9-23-14-11-17-22-0-13-6-21-5*17-12-19-22-25-7-27-29-2*8-12-18-13-6-15-10-2-29-27-7-24-3-1-9*17-22-25-28-16-27-10-15-6-13-18-0-26*19-18-13-6-15-10-27-7-14-23-3-1-4*8-19-17-28-7-20-24-1-3*18-17-22-25-28-7-27-10-21-2*8-12-19-17-11-14-24-4-7-16-6-21*12-18-0-25-7-20-4-24*1-9-23-14-7-16-6-5-21-10-29*8-12-19-17-11-3-1-9-23-20-7-27-2-15-5*,15.103840308627545,488.0,385,0.0
8,9-1-3-11-17-22-18-0-26-8-12-19*9-23-14-11-17-22-0-13-6-21-5*17-12-19-22-25-7-27-29-2*8-12-18-13-6-15-10-2-29-27-7-24-3-1-9*22-25-28-16-27-10-15-6-13-18-0-26*19-18-13-6-15-10-27-7-14-23-3-1-4*8-19-17-28-7-20-24-1-3*17-22-25-28-7-27-10-21-2*8-12-19-17-11-14-24-4-7-16-6-21*12-18-0-25-7-20-4-24*1-9-23-14-7-16-6-5-21-10-29*8-12-19-17-11-3-1-9-23-20-7-27-2-15-5*,15.110357727379004,482.0,400,0.0
15,4-24-7-16-6-21-15-10-2-29*29-10-6-13-18-0-25-7-20-14-23-9*20-4-1-3-24-7-2-29*21-15-10-27-16-28-25-11-14-24*12-18-0*14-9-1-3-11-17-22-18-0-13-6-5-21-10-29*8-12-19-17-11-14-20-24-4-7-28-0-26*21-15-27-7-14-23-1-3-24-4*8-12-19-22-18-13-6-15-10-27-7-14-23-9-3*5-6-16-7-14-23-9-1*26-8-12-19-17-28-16-10-2-29-27-7-14-23-9*2-29-27-16-28-25-22-12-8-26-0-18-13-6-21*,15.121346738368016,477.0,386,0.0
