,Unnamed: 0,Generation,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Merge_terminals,Trim_one_terminal_cb,Trim_one_path_random_cb,Grow_one_terminal_cb,Grow_one_path_random_cb
0,0.0,0.0,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689
1,1.0,0.10900000000000001,0.07962366014524652,0.07734998491794319,0.07662449613746933,0.07643508636130857,0.07791403866921284,0.077069924906716,0.075642053685546,0.0734203496793078,0.07166334893200392,0.08015952791502282,0.07656943451323492,0.08002526212722949,0.07750283200975816
2,2.0,0.31601,0.08249603862025624,0.07871703511224469,0.07620619055048314,0.07628069530574454,0.07630146912963473,0.07879858113397945,0.07448205937955023,0.06907016677799757,0.06614002566422829,0.08300995735109654,0.07668017996622045,0.08417979590023686,0.07763780510832685
3,3.0,0.6191589000000001,0.08577082370176897,0.08057331627596138,0.07578164078002653,0.07407850141801726,0.07738441517344369,0.07793582404360816,0.07204407357210625,0.06506076748603604,0.06025111156803497,0.08797947036931711,0.07679602932228222,0.08893955336245049,0.07740447292694654
4,4.0,1.015801321,0.08920282978030229,0.08143832537980342,0.07612129915056151,0.07274917559775336,0.07720708045353845,0.07757206603937392,0.07026035084057543,0.0621193814286825,0.054932830076464705,0.09368398790764562,0.0762814425421466,0.0927460215979454,0.07568520920520641
5,5.0,1.50262148669,0.09302465229068804,0.0813110415427197,0.07731398353641107,0.07086695847437809,0.07833293063079222,0.07796860456852073,0.06709562535853646,0.05999292502056934,0.05004275808746131,0.0982452383293433,0.0755772659168644,0.09668075467602658,0.0735472615676884
6,6.0,2.0757334209441005,0.09681237116391142,0.08327284493753316,0.0776001296708264,0.06879161520783551,0.07827027976559693,0.07781009280223235,0.06560578324317091,0.055166376189093515,0.044879227701789204,0.10534676946806508,0.0731975351784694,0.10143679051655669,0.07181018415491909
7,7.0,2.7307768275633495,0.10015793309506066,0.08524484551342922,0.07839148995443228,0.06765637677705989,0.07778536415441126,0.07666091131053707,0.06357839682343162,0.05103420887596925,0.03991994753652138,0.1109097132681864,0.07318362789410673,0.10659163718453034,0.06888554761232366
8,8.0,3.4630081252450404,0.10340199277279596,0.08472934335351806,0.07948208602768674,0.06808690279162498,0.0773631407079706,0.07414079365093929,0.062148612722941844,0.048451325487227324,0.035257395912415126,0.11483861959734881,0.07308224129153582,0.10945634360451527,0.06956120207948
9,9.0,4.2673862119061114,0.10735339462076203,0.08593438031322198,0.08048186633254524,0.06636399806026866,0.07779411649330263,0.07455302282508862,0.05918454944806801,0.044301415701757454,0.03090852549159535,0.11946667639010157,0.07282990285262322,0.1121694047467121,0.06865874672395297
10,10.0,5.138652627782014,0.11055209957601708,0.087058908270806,0.08018337269704612,0.06514389410427995,0.07511274829692026,0.07542821650839002,0.05864487518319638,0.04141836758972785,0.026885456857941595,0.12323649079718271,0.07278084995254427,0.11554548142420137,0.06800923874174628
11,11.0,6.071405875792507,0.11429512482010402,0.0901904877802842,0.07946023632827132,0.06340407599510058,0.07241565120696707,0.07575426778988947,0.05533839636276087,0.038824662811317766,0.0231958405190738,0.12918344855888408,0.07056736462853615,0.11938277152025173,0.0679876716785589
12,12.0,7.060169740244025,0.11677340729481965,0.09103696865159738,0.07951052625565935,0.06135005098975148,0.06899146857957426,0.07918422459523058,0.05337987827175902,0.035886109057544816,0.01984322740890205,0.13327756994594853,0.07076777981078873,0.12211147375763651,0.06788731538078761
13,13.0,8.099455520847952,0.11882248988337754,0.09237393646884612,0.07850628026049011,0.05970871146689074,0.06830616255280797,0.07823351253347462,0.050375677846369045,0.034985622900524996,0.01682744333565845,0.13776971065933077,0.06992062187802105,0.1266415479289149,0.0675282822852937
14,14.0,9.183818168183006,0.11905681368491892,0.09274052460998332,0.0806227891406497,0.05896135197280218,0.06672627669559338,0.07915470532214704,0.046375376452607996,0.033303847776238016,0.014777663176445155,0.14265016758799068,0.06862103291720073,0.12996453012861853,0.06704492053480442
15,15.0,10.307906369102724,0.12095106460991764,0.09103671232922103,0.0791517191598928,0.055892424317674015,0.06720554156551807,0.08098468043766224,0.04441081588638964,0.031759897686783584,0.012415654455332461,0.15026372039834832,0.06748054948168529,0.13332445122554232,0.06512276844603265
16,16.0,11.466506686239443,0.12563446727483502,0.0891214840147642,0.07701767213714669,0.051540901423069954,0.06681878821284123,0.08324150457165122,0.0416297862453879,0.030800244298677296,0.010365690061777712,0.15627825778912569,0.06708261975595436,0.1347298460526689,0.06573873816209991
17,17.0,12.654581904800096,0.12486657459468162,0.08840099626529752,0.07635963466486707,0.049061872192130596,0.06606262802187461,0.08349736666672325,0.039945126317991374,0.031228093274845915,0.009184717998574989,0.16034983705790712,0.06709062809019718,0.137187245590067,0.0667652792648419
18,18.0,13.867303782456686,0.12635348387117087,0.08880433131015805,0.07564777652713187,0.045411736131249304,0.0657356802337063,0.08073296825352158,0.03849498160871187,0.030994531543215156,0.007719108449253893,0.1672993412411372,0.06948952739008314,0.13801770882098294,0.06529882461967802
19,19.0,15.100080434523047,0.13036283694068287,0.08672099941136922,0.0811851084371563,0.04226825940232352,0.06404561445939562,0.081654004819854,0.03670600726869281,0.029069004436579626,0.006522868770372368,0.17048845097725251,0.06833790191721946,0.1371093951034219,0.06552954805567998
20,20.0,16.348578617037543,0.12867115740474458,0.08935994389780609,0.08644885013706413,0.039634326853851154,0.06557493672350315,0.0799398726430009,0.03624334481060072,0.026970378742190593,0.005581024371675271,0.17360981498390035,0.06654154791792628,0.135376773916768,0.06604802759696898
21,21.0,17.608741195130214,0.12768951997197228,0.08898910922741225,0.08916240612965515,0.041318468731596114,0.06303138649985356,0.07767010167226797,0.03547224555839017,0.02619138320538985,0.005387127183517523,0.17682307917019038,0.07092975968792138,0.1335886760813963,0.0637467368804373
22,22.0,18.876800103462312,0.12938553816119852,0.08943697220853311,0.09084911555931463,0.03806331288481266,0.06325498316502787,0.07764458734321435,0.03350831152751058,0.026348407771547178,0.004900132729392622,0.18330194550102274,0.0689620511980957,0.1339606538011893,0.060383988149140984
23,23.0,20.14928511992658,0.1310398227084184,0.08819788838841319,0.09518142852727746,0.035199259440093215,0.06383823469831647,0.07340760658220918,0.031623579159247656,0.026170513546880214,0.004612836393386284,0.18749606857262308,0.06964430241535634,0.13513137021178237,0.05845708935599636
24,24.0,21.423028783545156,0.130356929441457,0.0900361624537771,0.09726107274344446,0.034158779494559983,0.06114069478934814,0.07187556275650964,0.02893442015303733,0.02586736320518059,0.004508141327046718,0.1962904305208497,0.06870686549789069,0.1336728802818582,0.057190697335040674
25,25.0,22.695167792966423,0.12829048310554605,0.09465712692930987,0.10156507371172553,0.032102628128659064,0.0608241084941845,0.07100694318426104,0.027764649558808054,0.024629681663203073,0.004568834354070642,0.19955949387412367,0.0639698490704463,0.1341657267866748,0.05689540113898769
26,26.0,23.963141223515898,0.12423475101142688,0.09606098896634827,0.10614416982274197,0.03020500876428376,0.05725313850097476,0.0721877831970583,0.02556021092140308,0.025937988286050387,0.0047777697348514656,0.2018923553407409,0.062487559558078457,0.1371462125743877,0.056112063321654394
27,27.0,25.224685898775267,0.12200003698277814,0.09828483613932498,0.1055431496948797,0.032434230128025474,0.05354892284349665,0.07242171077499814,0.023806673069016744,0.024510494839598215,0.005118033880205693,0.21013442062419485,0.06012941176691721,0.13785372015200772,0.05421435910455677
28,28.0,26.477829247520948,0.12205256775679643,0.09729150211128088,0.10509689304221426,0.03224854501622561,0.04994404198746633,0.07110426229666089,0.021826181631717366,0.023146819484611336,0.005573091272222441,0.21860960371910748,0.06038349197185775,0.13854962809807667,0.054173371611762874
