,f_1,f_2,R_x
60,15.844224924012158,413,24-1-3-23-14-20-7-27-2-29-15*13-18-22-25-28-7-27*4-1-3-14-7-25-22-12-19-18-17-28-16-2-29*26-8-12-0-13-6-15-2-27*18-19-8-26-0-25-28-7-20-4-24-23*1-9-14-7-10-15-21-5*1-14*10-29-2-21-6-13-18-0-22-17-11-3-9-23-1*9-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4-23*5-21-10-27-16-28-0-19-12-17*15-2-16-28-25-11*
61,15.852525134440027,410,24-1-3-23-14-20-7-27-2-29-15*13-18-22-25-28-7-27*4-1-3-14-7-25-22-12-19-18-17-28-16-2-29*26-8-12-0-13-6-15-2-27*18-19-8-26-0-25-28-7-20-4-24-23*1-9-14-7-10-15-21-5*1-14*10-29-2-21-6-13-18-0-22-17-11-3-9-23-1*9-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4-23*21-10-27-16-28-0-19-12-17*15-2-16-28-25-11*
62,15.902501753565586,405,24-1-3-23-14-20-7-27-2-29-15*13-18-22-25-28-7-27*4-1-3-14-7-25-22-12-19-18-17-28-16-2-29*26-8-12-0-13-6-15-2-27*18-19-8-26-0-25-28-7-20-4-24-23*1-9-14-7-10-15-21-5*1-14*10-29-2-21-6-13-18-0-22-17-11-3-9-23-1*9-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4-23*21-10-27-16-28-0-19-12-17*15-2-16-28-25*
63,15.904664484451716,399,24-1-3-23-14-20-7-27-2-29-15*13-18-22-25-28-7-27*4-1-3-14-7-25-22-12-19-18-17-28-16-2-29*26-8-12-0-13-6-15-2-27*18-19-8-26-0-25-28-7-20-4-24-23*1-9-14-7-10-15-21-5*1-14*10-29-2-21-6-13-18-0-22-17-11-3-9-23-1*9-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-19-12-17*15-2-16-28-25*
67,15.934475099368715,398,24-1-3-23-14-20-7-27-2-29-15*13-18-22-25-28-7-27*1-3-14-7-25-22-12-19-18-17-28-16-2-29*26-8-12-0-13-6-15-2-7*18-19-8-26-0-25-28-7-20-4-24-23*9-14-7-10-15-21-5*4-1-14*10-29-2-21-6-13-18-0-22-17-11-3-9-23-1*1-9-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-19-12*15-2-16-28-25*
64,15.937894552256255,397,24-1-3-23-14-20-7-27-2-29-15*13-18-22-25-28-7-27*4-1-3-14-7-25-22-12-19-18-17-28-16-2-29*26-8-12-0-13-6-15-2-27*18-19-8-26-0-25-28-7-20-4-24-23*9-14-7-10-15-21-5*1-14*10-29-2-21-6-13-18-0-22-17-11-3-9-23-1*9-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-19-12-17*15-2-16-28-25*
12,15.947948328267474,373,21-6-13-18-0-22-17-11-3-1*9-1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-8*13-18-0-19*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4-3*27-10-21-5-6-13-0-12-19-22-25-28-16-15-29*6-2-15-10-7-14-23-9-1*2-21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*21-2-7-24-3*
9,15.954728781856444,367,21-6-13-18-0-22-17-11-3-1-23*1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-18*25-0-19-8*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4-3*27-10-21-5-6-13-0-12-19-22-25-28-16-15-29*6-2-15-10-7-14-23-9-1*21-5-6-16-7-20-23-3-9*23-4-24-14-11-17-22-18*2-7-24-3*
13,15.961743044189852,365,21-6-13-18-0-22-17-11-3-1*9-1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-8*13-18-0-19*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4-3*27-10-21-5-6-13-0-12-19-22-25-28-16-15-29*6-2-15-10-7-14-23-9-1*21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*21-2-7-24-3*
14,15.964519523030159,363,21-6-13-18-0-22-17-11-3-1*1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-8*13-18-0-19*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4-3*27-10-21-5-6-13-0-12-19-22-25-28-16-15-29*6-2-15-10-7-14-23-9-1*21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*21-2-7-24-3*
15,15.965834697217677,357,21-6-13-18-0-22-17-11-3-1*1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-8*18-0-19*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4-3*27-10-21-5-6-13-0-12-19-22-25-28-16-15-29*6-2-15-10-7-14-23-9-1*21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*21-2-7-24-3*
8,15.985942249240125,356,21-6-13-18-0-22-17-11-3-1-23*1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-18*25-0-19-8*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*6-2-15-10-7-14-23-9-1-3*21-5-6-16-7-20-23-3-9*23-4-24-14-11-17-22-18*2-7-24-3*
16,15.993541033434653,351,21-6-13-18-0-22-17-11-3-1*1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-8*18-0-19*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15-29*6-2-15-10-7-14-23-9-1*21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*21-2-7-24-3*
11,16.000204582651392,349,21-6-13-18-0-22-17-11-3-1*1-4*4-20*13-6-15-10-2-29-27-7-25-22-17-19-12-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4-3-1*27-10-21-5-6-13-0-12-19-22-25-28-16-15-29*6-2-15-10-7-14-23-9-1*2-21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*2-7-24-3*
10,16.002893383212527,348,21-6-13-18-0-22-17-11-3-1*1-4*4-20*13-6-15-10-2-29-27-7-25-22-17-19-12-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4-3*27-10-21-5-6-13-0-12-19-22-25-28-16-15-29*6-2-15-10-7-14-23-9-1*2-21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*2-7-24-3*
17,16.003887070376432,343,21-6-13-18-0-22-17-11-3-1*1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-8*18-0-19*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15-29*2-15-10-7-14-23-9-1*21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*21-2-7-24-3*
18,16.009907645545944,337,21-6-13-18-0-22-17-11-3-1*1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-8*18-0-19*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*2-15-10-7-14-23-9-1*21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*21-2-7-24-3*
19,16.020721299976618,336,21-6-13-18-0-22-17-11-3-1*1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-8*0-19*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*2-15-10-7-14-23-9-1*21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*21-2-7-24-3*
20,16.06716156184241,328,21-6-13-18-0-22-17-11-3-1*1-4*4-20*0-13-6-15-10-2-29-27-7-25-22-17-19-12-8*0-19*3-9-23-14-11-17-12-8-26-0-28-7-20-24-1*2-27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*2-15-10-7-14-23-9-1*21-5-6-16-7-20-23-3-9*4-24-14-11-17-22-18*2-7-24-3*
95,16.09781973345803,327,1-3-23-14-20-7-27-2-29-10-16*1-14-7-28-0-19-22*23-20-7-25-22-12-8*8-12-0-13-6-15-2-29*1-9-14-20-7-25-28-17-18*1-9-14-7-10-15*2-7-24-20*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5-15*26-8-12-19-17-11-14-24-4*21-10-27-16-28-0-26-8*20-4*
24,16.105564648117838,322,21-6-13-18-0-22-17-11-3-1-9*1-4*23-4-20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*15-10-7-14-23-9-1*5-6-16-7-20-23-3*3-4-24-14-11-17-22-18*15-2-7-24-3-1*
22,16.106529109188685,321,21-6-13-18-0-22-17-11-3-1-9*1-4*23-4-20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*15-10-7-14-23-9-1*5-6-16-7-20-23-3*3-4-24-14-11-17-22-18*10-2-7-24-3-1*
23,16.112432779985973,317,21-6-13-18-0-22-17-11-3-1-9*1-4*23-4-20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*15-10-7-14-23-9-1*5-6-16-7-20-23-3*3-4-24-14-11-17-22-18*2-7-24-3-1*
25,16.120703764320787,316,21-6-13-18-0-22-17-11-3-1-9*1-4*4-20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*15-10-7-14-23-9-1*5-6-16-7-20-23-3*3-4-24-14-11-17-22-18*15-2-7-24-3-1*
26,16.147182604629414,310,21-6-13-18-0-22-17-11-3-1-9*1-4*4-20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*15-10-7-14-23-9-1*5-6-16-7-20-23-3*4-24-14-11-17-22-18*15-2-7-24-3-1*
27,16.154050736497545,305,21-6-13-18-0-22-17-11-3-1-9*1-4*4-20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16-15*15-10-7-14-23-9-1*5-6-16-7-20-23-3*4-24-14-11-17-22-18*2-7-24-3-1*
29,16.22594692541501,300,21-6-13-18-0-22-17-11-3-1-9*1-4*4-20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16*15-10-7-14-23-9-1-3*5-6-16-7-20-23-3*4-24-14-11-17-22-18*2-7-24-3-1*
28,16.230330839373394,299,21-6-13-18-0-22-17-11-3-1-9*1-4*4-20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16*15-10-7-14-23-9-1*5-6-16-7-20-23-3*4-24-14-11-17-22-18*2-7-24-3-1*
30,16.2398000935235,296,21-6-13-18-0-22-17-11-3-1-9*1-4*20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16*15-10-7-14-23-9-1-3*5-6-16-7-20-23-3*4-24-14-11-17-22-18*2-7-24-3-1*
21,16.256342062193127,295,21-6-13-18-0-22-17-11-3-1-9*1-4*4-20*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16*15-10-7-14-23-9-1*5-6-16-7-20-23-3*4-24-14-11-17-22-18*2-7-24-3*
31,16.301028758475567,294,21-6-13-18-0-22-17-11-3-1-9*1-4*20-14*6-15-10-2-29-27-7-25-22-17-19-8*0-19*9-23-14-11-17-12-8-26-0-28-7-20-24-1*27-16-7-4*27-10-21-5-6-13-0-12-19-22-25-28-16*15-10-7-14-23-9-1-3*5-6-16-7-20-23-3*4-24-14-11-17-22*2-7-24-3-1*
105,16.303454524199203,292,3-23-14-20-7-27-2-29-10*1-14-7-28-0-19-22*20-7-25-22-12-8*8-12-0-13-6-15-2-29*1-9-14-20-7-25-28-17-22*1-9-14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5-15*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4*
108,16.305646481178393,291,1-3-23-14-20-7-27-2-29-10-6-13*1-14-7-28-0-19-22*20-7-25-22-12-8*19-12-0-13-6-15-2-29*1-9-14-20-7-25-28-17*9-14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4*
110,16.310994856207618,290,1-3-23-14-20-7-27-2-29-10-6-13*1-14-7-28-0-19*20-7-25-22-12-8*19-12-0-13-6-15-2-29*1-9-14-20-7-25-28-17*9-14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4-24*
109,16.32326981529109,288,1-3-23-14-20-7-27-2-29-10-6-13*1-14-7-28-0-19*20-7-25-22-12-8*19-12-0-13-6-15-2-29*1-9-14-20-7-25-28-17*9-14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4*
37,16.358574935702595,287,21-6-13-18-0-22-17-11-3-1-9*1-4*20-14*13-6-15-10-2-29-27-7-25-22-17-19-8*0-19*23-14-11-17-12-8-26-0-28-7-20-24-1*7-4*27-10-21-5-6-13-0-12-19-22-25-28-16*15-10-7-14-23-9-1*5-6-16-7-20-23-3*4-24-14-11-17-22*2-7-24-3*
111,16.364157119476268,285,1-3-23-14-20-7-27-2-29-10-6-13*1-14-7-28-0-19*20-7-25-22-12-8*19-12-0-13-6-15-2-29*1-9-14-20-7-25-28-17*14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4-24*
107,16.368161094224924,284,1-3-23-14-20-7-27-2-29-10-6*1-14-7-28-0-19-22*20-7-25-22-12-8*12-0-13-6-15-2-29*1-9-14-20-7-25-28-17*9-14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4*
112,16.38975917699322,283,1-3-23-14-20-7-27-2-29-10-6-13*1-14-7-28-0-19*20-7-25-22-12-8*19-12-0-13-6-15-2-29*9-14-20-7-25-28-17*14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4-24*
113,16.40203413607669,281,1-3-23-14-20-7-27-2-29-10-6-13*1-14-7-28-0-19*20-7-25-22-12-8*19-12-0-13-6-15-2-29*9-14-20-7-25-28-17*14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4*
114,16.409165302782323,275,1-3-23-14-20-7-27-2-29-10-6*1-14-7-28-0*20-7-25-22-12-8*19-12-0-13-6-15-2-29*9-14-20-7-25-28-17-19*14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4*
115,16.449497311199437,270,1-3-23-14-20-7-27-2-29-10*1-14-7-28-0*20-7-25-22-12-8*19-12-0-13-6-15-2-29*9-14-20-7-25-28-17-19*14-7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4*
84,16.505699088145896,266,3-23-14-20-7-27-2-29-10*1-14-7-28-0-19*4-20-7-25-22-12*12-0-13-6-15-2-29*25-28-17*1-9-14-7-10-15-21*24-20*5-21-6-13-18-0-22-17-11-3-9*23-1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26-8*23-1*
116,16.52022445639467,265,1-3-23-14-20-7-27-2-29-10*1-14-7-28-0*20-7-25-22-12-8*19-12-0-13-6-15-2-29*9-14-20-7-25-28-17-19*7-10-15*7-24*5-21-6-13-18-0-22-17-11-3-9-23*1-3-24-4-7-16-6-5*8-12-19-17-11-14-24-4*21-10-27-16-28-0-26*20-4*
40,16.554886602758945,263,21-6-13-18-0-22-17-11-3-1-9*3-1*20-14*6-15-10-2-29-27-7-25-22-17-19-8*18-0*23-14-11-17-12-8-26-0-28-7-4-24*7-4*29-10-21-5-6-13-0-12-19-22-25-28-16-27-2*15-10-7-14-23-9-1*21-6-16-7-20-23-3-1*4-24-14-1-3*7-24-20*
50,16.567044657470188,262,21-6-13-18-0-22-17-11-3-1-9*3-1*20-14*6-15-10-2-29-27-7-25-22-17-19*18-0-26*1-3-23-14-11-17-12-8-26-0-28-7-4-24*7-4*10-21-5-6-13-0-12-19-22-25-28-16-27-2*15-10-7-14-23-9*5-21-6-16-7-20-23-3-1-24*4-24-14*7-24-20*
52,16.572889876081366,259,21-6-13-18-0-22-17-11-3-1-9*3-1*20-14*6-15-10-2-29-27-7-25-22-17-19*18-0*1-3-23-14-11-17-12-8-26-0-28-7-4-24*7-4*15-10-21-5-6-13-0-12-19-22-25-28-16-27-2*15-10-7-14-23-9*5-21-6-16-7-20-23-3-1-24*4-24-14*7-24-20*
51,16.586626139817632,257,21-6-13-18-0-22-17-11-3-1-9*3-1*20-14*6-15-10-2-29-27-7-25-22-17-19*18-0*1-3-23-14-11-17-12-8-26-0-28-7-4-24*7-4*10-21-5-6-13-0-12-19-22-25-28-16-27-2*15-10-7-14-23-9*5-21-6-16-7-20-23-3-1-24*4-24-14*7-24-20*
