,f_1,f_2,R_x
36,10.336557059961317,176,10-9-6-14-5-2-1-0*0-1-3-11-10-12*0-1-4*12-13-9-7-5-2-1-0*11-10-9-7-14-8*13-12-10-9-7-5-3-4*
37,10.346872985170858,174,10-9-6-14-5-2-1-0*0-1-3-11-10-12*0-1-4*12-13-9-7-5-2-1-0*11-10-9-7-14-8*12-10-9-7-5-3-4*
35,10.388136686009027,168,10-9-6-14-5-2-1-0*0-1-3-11-10-12*1-4*12-13-9-7-5-2-1-0*11-10-9-7-14-8*13-12-10-9-7-5-3-4*
44,10.402321083172149,164,5-3-11*9-7-14-8*0-1-3-11-10-12-13*12-13-9-7-5-2-1-0*11-10-9-7-5-3-4*10-9-6-14-5-2-1-4*
39,10.40361057382334,160,9-6-14-5-2-1-3-4*3-11-10-12-13*4-3-1-0*12-13-9-7-5-3-4*11-10-9-7-14-8*12-10-9-7-5-2-1-0*
38,10.409413281753707,159,9-6-14-5-2-1-4*3-11-10-12-13*4-3-1-0*12-13-9-7-5-3-4*11-10-9-7-14-8*12-10-9-7-5-2-1-0*
3,10.411992263056092,158,3-5-7-14-6-9-10-11*0-1-2-5-7-9-13-12*0-1-3-11-10-12*8-14-5*4-1-2-5-14-6*4-3-5-7-9-10-12-13*
45,10.412637008381687,157,2-5-3*9-7-14-8*0-1-3-11-10-12-13*12-13-9-7-5-2-1-0*11-10-9-7-5-3-4*10-9-6-14-5-2-1-4*
43,10.416505480335267,154,5-3*9-7-14-8*0-1-3-11-10-12-13*12-13-9-7-5-2-1-0*11-10-9-7-5-3-4*10-9-6-14-5-2-1-4*
56,10.446808510638302,152,5-3*10-9-7-5-3-4*0-1-3-11-10-12*12-13-9-7-5-2-1-0*11-10-9-7-14-8*9-6-14-5-2-1-4*
50,10.451966473243068,149,5-3*9-7-14-8*0-1-3-11-10-12-13*12-13-9-7-5-2-1-0*11-10-9-7-5-3-4*9-6-14-5-2-1-4*
49,10.461637653127015,147,5-3*9-7-14-8*0-1-3-11-10-12*12-13-9-7-5-2-1-0*11-10-9-7-5-3-4*9-6-14-5-2-1-4*
