,f_1,f_2,R_x
31,10.246292714377821,206,12-13-9-7-5-2-1-0*11-10-9-6-14-8*11-3-4-1-2-5-14-8*10-9-7-5-3-4-1-0*13-12-10-11-3-1-0*0-1-2-5-14-6-9-10*
32,10.254029658284976,200,12-13-9-7-5-2-1-0*11-10-9-6-14-8*11-3-1-2-5-7-14-8*10-9-7-5-3-4-1-0*13-12-10-11-3-1-0*0-1-2-5-14-6-9-10*
12,10.257898130238557,193,12-10-9-7-5-2-1-0*6-14-7-5-3-11-10*11-10-9-6-14-8*13-9-7-5-3-4-1-2*6-14-5-2-1-0*9-13-12-10-11-3-1-0*
33,10.264990328820117,190,12-13-9-7-5-2-1-0*11-10-9-6-14-8*3-1-2-5-7-14-8*10-9-7-5-3-4-1-0*13-12-10-11-3-1-0*0-1-2-5-14-6-9-10*
34,10.27337201805287,187,12-13-9-7-5-2-1-0*11-10-9-6-14-8*1-2-5-7-14-8*10-9-7-5-3-4-1-0*13-12-10-11-3-1-0*0-1-2-5-14-6-9-10*
35,10.281108961960024,185,12-13-9-7-5-2-1-0*11-10-9-6-14-8*2-5-7-14-8*10-9-7-5-3-4-1-0*13-12-10-11-3-1-0*0-1-2-5-14-6-9-10*
36,10.288845905867182,182,12-13-9-7-5-2-1-0*11-10-9-6-14-8*5-7-14-8*10-9-7-5-3-4-1-0*13-12-10-11-3-1-0*0-1-2-5-14-6-9-10*
37,10.29464861379755,179,12-13-9-7-5-2-1-0*11-10-9-6-14-8*2-5-7-14-6*10-9-7-5-3-4-1-0*13-12-10-11-3-1-0*0-1-2-5-14-6-9-10*
38,10.304319793681497,174,12-13-9-7-5-2-1-0*11-10-9-6-14-8*5-7-14-6*10-9-7-5-3-4-1-0*12-10-11-3-1-0*0-1-2-5-14-6-9-10*
39,10.336557059961317,172,12-13-9-7-5-2-1-0*11-10-9-6-14-8*5-7-14*10-9-7-5-3-4-1-0*12-10-11-3-1-0*0-1-2-5-14-6-9-10*
30,10.337201805286911,166,12-13-9-7-5-2-1-0*11-10-9-6-14-8*4-1-2*10-9-7-5-3-4-1-0*13-12-10-11-3-1-0*0-1-2-5-14-6*
5,10.353320438426822,162,6-14-7-5-3-1-0*0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*8-14-6-9-10-12*1-3-11-10-12*6-14-5-2-1-4-3*
41,10.354609929078014,157,12-13-9-7-5-3-4-1*11-10-9-6-14-8*7-14-6*12-10-9-7-5-2-1-0*12-10-11-3-1-0*0-1-2-5-14-6*
11,10.3752417794971,151,6-14-7*0-1-2-5-7-9-13-12*4-1-2-5-14-6*8-14-6-9-10-11*12-10-11-3-1-0*4-3-5-7-9-10-12-13*
