,f_1,f_2,R_x
0,15.381985036240357,580,12-18-17-11-3-1-9-14-7-27-29-2-15-5*14-1-24-20-4-7-25-0-26-8*21-15-10-16-28-17-19-22-25-11-3-14-20-4*4-3-1-23-14-24-7-2-16*11-25-28-16-15-21-6-13-0-12-19-8-26*16-2-29-27-7-25-22-18-0-17-12-8-26*29-27-10-15-6-13-18-22-19-0*13-18-17-28-7-20-23-3-11-25-0-12*29-2-10-6-13-0-22-17-11-14-23-9*29-15-27-10-21-5-6-16-7-14-23-3-24*20-23-9-3-1-4-24-7-10-15-21-2*22-12-8-26-0-28-16-27-2-7-20-23*
1,15.391921907879354,551,18-17-11-3-1-9-14-7-27-29-2-15-21-5*20-14-1-24-4-7-25-0-26-8*21-15-10-16-28-17-19-22-25-11-3-14-20*4-3-1-23-14-24-7-16-15*11-25-28-16-15-21-6-13-0-12-19-8-26*16-2-29-27-7-25-22-18-19-17-12-8-26*29-10-15-6-13-18-0-26*13-18-17-28-7-20-23-3-11-25-0-12*2-6-13-0-22-17-11-14-23-9*29-2-15-27-10-21-5-6-16-7-14-23-3-24*20-23-9-3-1-4-24-7-10-15-21*22-12-8-26-0-28-16-27-2-7-20-23*
2,15.399345335515548,547,18-17-11-3-1-9-14-7-27-29-2-15-21-5*20-14-1-24-4-7-25-0-26-8*21-15-10-16-28-17-19-22-25-11-3-14-20*23-1-3-4-24-7-16-15*11-25-28-16-15-21-6-13-0-12-19-8-26*16-2-29-27-7-25-22-18-19-17-12-8-26*29-10-15-6-13-18-0-26*13-18-17-28-7-20-23-3-11-25-0-12*2-6-13-0-22-17-11-14-23-9*29-2-15-27-10-21-5-6-16-7-14-23-3-24*20-23-9-3-1-14-24-7-10-15-21*22-12-8-26-0-28-16-27-2-7-20-23*
3,15.416939443535188,540,18-17-11-3-1-9-14-7-27-29-2-15-21-5*20-14-1-24-4-7-25-0-26-8*21-15-10-16-28-17-19-22-25-11-3-14-20*23-1-3-4-24-7-16-15*11-25-28-16-15-21-6-13-0-12-19-8-26*16-2-29-27-7-25-22-18-19-17-12-8-26*29-10-15-6-13-18-0-26*13-18-17-28-7-20-23-3-11-25-0*2-6-13-0-22-17-11-14-23-9*29-2-15-27-10-21-5-6-16-7-14-23-3-24*20-23-9-3-1-14-7-10-15-21*22-12-8-26-0-28-16-27-2-7-20-23*
4,15.46183072246902,535,18-17-11-3-1-9-14-7-27-29-2-15-21-5*20-14-1-24-4-7-25-0-26-8*21-15-10-16-28-17-19-22-25-11-3-14-20*23-1-3-4-24-7-16-15*11-25-28-16-15-21-6-13-0-12-19-8-26*16-2-29-27-7-25-22-18-19-17-12-8-26*10-15-6-13-18-0-26*13-18-17-28-7-20-23-3-11-25-0*2-6-13-0-22-17-11-14-23-9*29-2-15-27-10-21-5-6-16-7-14-23-3-24*20-23-9-3-1-14-7-10-15-21*22-12-8-26-0-28-16-27-2-7-20-23*
5,15.502601122281972,531,18-17-11-3-1-9-14-7-27-29-2-15-21-5*20-14-1-24-4-7-25-0-26-8*21-15-10-16-28-17-22-25-11-3-14-20*23-1-3-4-24-7-16-15*11-25-28-16-15-21-6-13-0-12-19-8-26*16-2-29-27-7-25-22-18-19-17-12-8-26*10-15-6-13-18-0-26*13-18-17-28-7-20-23-3-11-25-0*2-6-13-0-22-17-11-14-23-9*29-2-15-27-10-21-5-6-16-7-14-23-3-24*20-23-9-3-1-14-7-10-15-21*22-12-8-26-0-28-16-27-2-7-20-23*
13,15.53533434650456,475,18-22-17-11-3-1-9-23-14-7-27-2-29-15-21*9-3-1-4-7-10-15-5-21-2-29*9-3-1-4-24-20-7-28-0-18-12*21-10-27-16-28-25-0-26-8-12-22*26-8-12-17-11-3-23-4*26-0-19-17-28-16-10-2-29-27-7-25-22-12-18*18-19-8-12-17-11-14-24-3-1*1-23-14-7-25-11-17-28*2-21-6-13-0-22-17-11-14-23-24*19-22-17-28-7-10-15-6-13-0-12-8*1-3-23-20-7-16-6-5-21*7-27-16-6-13*
14,15.545534252981062,472,18-22-17-11-3-1-9-23-14-7-27-2-29-15-21*9-3-1-4-7-10-15-5-21-2-29*9-3-1-4-24-20-7-28-0-18-12*21-10-27-16-28-25-0-26-8-12-22*26-8-12-17-11-3-23-4*26-0-19-17-28-16-10-2-29-27-7-25-22-12-18*18-19-8-12-17-11-14-24-3-1*1-23-14-7-25-11-17-28*2-21-6-13-0-22-17-11-14-23-24*19-22-17-28-7-10-15-6-13-0-12-8*1-3-23-20-7-16-6-5*7-27-16-6-13*
15,15.561667056347908,468,18-22-17-11-3-1-9-23-14-7-27-2-29-15-21*9-3-1-4-7-10-15-5-21-2-29*9-3-1-4-24-20-7-28-0-18-12*21-10-27-16-28-25-0-26-8-12-22*26-8-12-17-11-3-23-4*26-0-19-17-28-16-10-2-29-27-7-25-22-12-18*19-8-12-17-11-14-24-3-1*1-23-14-7-25-11-17-28*2-21-6-13-0-22-17-11-14-23-24*19-22-17-28-7-10-15-6-13-0-12-8*1-3-23-20-7-16-6-5*7-27-16-6-13*
16,15.57534486789806,463,18-22-17-11-3-1-9-23-14-7-27-2-29-15-21*9-3-1-4-7-10-15-5-21-2-29*9-3-1-4-24-20-7-28-0-18-12*21-10-27-16-28-25-0-26-8-12-22*26-8-12-17-11-3-23-4*26-0-19-17-28-16-10-2-29-27-7-25-22-12-18*19-8-12-17-11-14-24-3-1*1-23-14-7-25-11-17-28*2-21-6-13-0-22-17-11-14-23*19-22-17-28-7-10-15-6-13-0-12-8*1-3-23-20-7-16-6-5*7-27-16-6-13*
17,15.578296703296704,458,18-22-17-11-3-1-9-23-14-7-27-2-29-15-21*9-3-1-4-7-10-15-5-21-2-29*9-3-1-4-24-20-7-28-0-18-12*21-10-27-16-28-25-0-26-8-12-22*8-12-17-11-3-23-4*26-0-19-17-28-16-10-2-29-27-7-25-22-12-18*19-8-12-17-11-14-24-3-1*1-23-14-7-25-11-17-28*2-21-6-13-0-22-17-11-14-23*19-22-17-28-7-10-15-6-13-0-12-8*1-3-23-20-7-16-6-5*7-27-16-6-13*
