,R_x,f_1,f_2,Generation,Rank
0,3-1-24-20-7-27-15-5*5-6-13-18-0-25-28*10-16-28-25-11-14-24*10-2-29*2-29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*1-3-23-14-7-27-2*,16.814034369885434,257.0,134,0.0
1,3-1-24-20-7-27-15-5*5-6-13-18-0-25-28*10-16-28-25-11-14*10-2-29*2-29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*1-3-23-14-7-27-2*,16.81973345803133,254.0,161,0.0
2,3-1-24-20-7-27-15-5*5-6-13-18-0-25*10-16-28-25-11-14*10-2-29*2-29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*1-3-23-14-7-27-2*,16.859334814122047,252.0,188,0.0
3,3-1-24-20-7-27-15-5*5-6-13-18-0-25-28*10-16-28-25-11*10-2-29*29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*1-3-23-14-7-27-2*,16.897094926350245,247.0,188,0.0
4,3-1-24-20-7-27-15-5*5-6-13-18-0-25-28*28-25-11-14-24*10-2-29*2-29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*1-3-23-14-7-27-2*,16.931318681318682,246.0,140,0.0
5,3-1-24-20-7-27-15-5*5-6-13-18-0-25-28*16-28-25-11*10-2-29*2-29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*1-3-23-14-7-27-2*,16.936287117138182,243.0,158,0.0
6,3-1-24-20-7-27-15-5*5-6-13-18-0-25-28*28-25-11-14*10-2-29*2-29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*3-23-14-7-27-2*,16.958878887070377,242.0,158,0.0
7,3-1-24-20-7-27-15-5*5-6-13-18-0-25-28*28-25-11*10-2-29*2-29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*1-3-23-14-7-27-2*,16.966916062660744,238.0,160,0.0
8,3-1-24-20-7-27-15-5*5-6-13-18-0-25-28*25-11*10-2-29*2-29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*1-3-23-14-7-27-2*,17.000672200140286,236.0,182,0.0
9,3-1-24-20-7-27-15-5*5-6-13-18-0-25-28*25-11*10-2-29*2-29-27-16-28-17-19-8*8-12-0-18-13-6-15-10*26-0-18-22-17-11-3-1-9*4-24-14-11-17-19-12*21-10-27*18-0-25-7-4*9-23-14-7-16-6-21*3-23-14-7-27-2*,17.022533317746085,235.0,200,0.0
