,R_x,f_1,f_2,Generation,Rank
0,11-10-9-6-14-8*0-1-2-5-14-8*0-1-3-11-10-12-13-9*0-1-4-3-5-7-14-6*7-5-3-11*2-1-4-3-5-7-9-10*0-1-2-5-7-9-10-12*0-1-2-5-14-6*,10.123791102514506,228.0,302,0.0
1,11-3-5*0-1-2-5-14-8*0-1-3-11-10-12-13-9*0-1-4-3-5-7-14-6*11-10-9-6-14-8*2-1-4-3-5-7-9-10*0-1-2-5-7-9-10-12*0-1-2-5-14-6*,10.130238555770472,226.0,356,0.0
2,11-10-9-6-14-8*3-1-2-5-14-8*0-1-3-11-10-12-13-9*0-1-4-3-5-7-9-10*7-5-3-11*2-1-4-3-5-7-14-6*0-1-2-5-7-9-10-12*0-1-2-5-14-6*,10.134751773049643,223.0,264,0.0
0,0-1-4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-7-9-10-12*4-1-2-5-14-8*2-1-3*4-3-5-7-9-10-12*0-1-2-5-14-6-9-13*11-10-9-6-14-8*,10.136041263700838,219.0,310,0.0
1,0-1-4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-7-9-10-12*4-1-2-5-14-8*2-1-3*4-3-5-7-9-10*0-1-2-5-14-6-9-13*11-10-9-6-14-8*,10.140554480980011,214.0,317,0.0
2,0-1-4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-7-9-10-12*4-1-2-5-14-8*1-3*4-3-5-7-9-10*0-1-2-5-14-6-9-13*11-10-9-6-14-8*,10.147001934235977,212.0,253,0.0
4,11-10-9-6-14-8*4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-10*3-1*6-14-7-5-3-11*0-1-2-5-14-6*0-1-3-11-10-12-13-9*,10.150870406189554,211.0,221,0.0
5,11-10-9-6-14-8*4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-10*3-1-2*6-14-7-5-3-4*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.151515151515152,207.0,347,0.0
6,0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-10*0-1-2-5-14-6*4-3-5-7-14-6*0-1-3-11-10-12-13*8-14-6-9-10-11*4-1-2-5-14-8*9-13-12*,10.157962604771116,204.0,458,0.0
7,11-10-9-6-14-8*4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-10*3-1-2*6-14-7-5-3*0-1-2-5-14-6*0-1-3-11-10-12-13-9*,10.164410058027078,203.0,236,0.0
2,1-2*8-14-6-9-10-11-3-4*4-3-1-2-5-14-8*0-1-3-4*4-3-5-7-9-13-12-10-11*11-3-5-7-14-6*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*,10.166344294003867,202.0,405,0.0
9,11-10-9-6-14-8*4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-10*1-2*6-14-7-5-3*0-1-2-5-14-6*0-1-3-11-10-12-13-9*,10.170857511283042,200.0,281,0.0
3,1-2*8-14-6-9-10-11-3-4*4-3-1-2-5-14-8*0-1-3-4*4-3-5-7-9-13-12-10-11*4-3-5-7-14-6*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*,10.173436492585427,196.0,420,0.0
5,6-14-7-5-3-11-10-9*8-14-6-9-10-12*4-3-5-7-9-13-12-10-11*0-1-2-5-7-9-10-12*2-1*4-1-2-5-14-8*4-3-1-0*0-1-2-5-14-6*,10.18052869116699,195.0,382,0.0
4,1-2*8-14-6-9-10-11-3-4*4-3-1-2-5-14-8*0-1-3-4*4-3-5-7-9-13-12-10-11*3-5-7-14-6*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*,10.186331399097355,192.0,381,0.0
6,6-14-7-5-3-11-10-9*8-14-6-9-10*4-3-5-7-9-13-12-10-11*0-1-2-5-7-9-10-12*2-1*4-1-2-5-14-8*4-3-1-0*0-1-2-5-14-6*,10.186976144422953,190.0,340,0.0
