,R_x,f_1,f_2,Generation,Rank
0,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-1-9*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-15-2-27*9-1-14-7-27-10-21-5*8-12-19-22-25-7-20-24-14-11*19-18-13-6-15-2-29-27-16-28-25-0-26-8*4-3-1-23-14-20-7-16-6-13-0-18-12*8-12-19-17-28-16-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4-1*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.037000233808744,526.0,187,0.0
1,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-1-9*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-15-27*9-1-14-7-27-10-21-5*8-12-19-22-25-7-20-24-14-11*19-18-13-6-15-2-29-27-16-28-25-0-26-8*4-3-1-23-14-20-7-16-6-13-0-18-12*8-12-19-17-28-16-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4-1-9*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.038432312368483,524.0,200,0.0
2,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-1-9*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-15-27*9-1-14-7-27-10-21-5*8-12-19-22-25-7-20-24-14-11*19-18-13-6-15-2-29-27-16-28-25-0-26-8*4-24-3-1-23-14-20-7-16-6-13-0-18-12*8-12-19-17-28-16-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4-1*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.039396773439329,523.0,189,0.0
3,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-1-9*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-15-27*9-1-14-7-27-10-21-5*8-12-19-22-25-7-20-24-14-11*19-18-13-6-15-2-29-27-16-28-25-0-26-8*4-3-1-23-14-20-7-16-6-13-0-18-12*8-12-19-17-28-16-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4-1*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.039542903904604,522.0,177,0.0
4,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-1-9*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-15-27*9-14-7-27-10-21-5*8-12-19-22-25-7-20-24-14-11*19-18-13-6-15-2-29-27-16-28-25-0-26-8*4-3-1-23-14-20-7-16-6-13-0-18-12*8-12-19-17-28-16-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4-1*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.039689034369886,520.0,184,0.0
5,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-1-9*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-15-27*9-1-14-7-27-10-21-5*8-12-19-22-25-7-20-24-14-11*19-18-13-6-15-2-29-27-16-28-25-0-26-8*4-3-1-23-14-20-7-16-6-13-0-18-12*12-19-17-28-16-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4-1*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.056084872574234,518.0,172,0.0
6,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-1-9*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-15-27*9-1-14-7-27-10-21-5*8-12-19-22-25-7-20-24-14-11*19-18-13-6-15-2-29-27-16-28-25-0-26-8*4-3-1-23-14-20-7-16-6-13-0-18-12*12-19-17-28-16-10-21-5*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.057137011924246,515.0,187,0.0
7,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-1-9*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-15-27*9-1-14-7-27-10-21-5*8-12-19-22-25-7-20-24-14-11*19-18-13-6-15-2-29-27-16-28-25-0-26-8*4-3-1-23-14-20-7-16-6-13-0-18-12*12-19-17-28-16-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.060322656067337,512.0,186,0.0
8,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-1*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-15-27*9-1-14-7-27-10-21-5*8-12-19-22-25-7-20-24-14-11*19-18-13-6-15-2-29-27-16-28-25-0-26-8*4-3-1-23-14-20-7-16-6-13-0-18-12*12-19-17-28-16-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.072276128127193,510.0,199,0.0
9,21-5-6-13-18-0-22-19-12-17-28-25-11-14-23*5-21-6-13-0-26-8-12-19-17-11-14-23-9*23-9-1-3-11-17-22-0-18-13-6-10-29-2-27*19-17-28-16-2-15*9-1-14-7-10-21-5*8-12-19-22-25-7-20-24-14*19-18-0-13-6-16-7-20-14-23-1-3*12-18-13-6-15-10-2-29-27-16-28-25-0-26-8*12-19-17-28-16-27-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*5-21-15-10-27-7-20-14-23-4*23-14-11-17-22-18-0-28-7-4-24-3-1-9*,15.0750526069675,501.0,186,0.0
