,f_1,f_2,R_x
15,15.449117371989711,511,5-21-2-29-27-7-14-23-9-3-1-24-20*17-22-12-18-13-6-15-29-2-7-24-3-1-9*21-6-16-27-7-25-28-17-19-18-13*9-3-1-14-7-10-15-21*28-17-18-19-22-0-13-6-5-21-10-7-16*9-1-3-11-17-22-0-18-13-6-21-10-27-7-28*23-3-14-24-4-20-7-25-22-18-0-12-8*1-23-14-11-17-12-8-26-0-28-7-27-2*20-14-11-17-18*29-10-2-15-16*13-18-0-25-7-16-6-5-15-27*29-2-16-28-17-19-12-8-26-0-18-13-6-10-15*
16,15.451952303016132,508,5-21-2-29-27-7-14-23-9-3-1-24-20*22-12-18-13-6-15-29-2-7-24-3-1-9*21-6-16-27-7-25-28-17-19-18-13*9-3-1-14-7-10-15-21*28-17-18-19-22-0-13-6-5-21-10-7-16*9-1-3-11-17-22-0-18-13-6-21-10-27-7-28*23-3-14-24-4-20-7-25-22-18-12-8*1-23-14-11-17-12-8-26-0-28-7-27-2*20-14-11-17-18*29-10-2-15-16*13-18-0-25-7-16-6-5-15-27*29-2-16-28-17-19-12-8-26-0-18-13-6-10-15*
17,15.47509936871639,503,5-21-2-29-27-7-14-23-9-3-1-24-20*22-12-18-13-6-15-29-2-7-24-3-1-9*21-6-16-27-7-25-28-17-19-18-13*9-3-1-14-7-10-15-21*28-17-18-19-22-0-13-6-5-21-10-7-16*9-1-3-11-17-22-0-18-13-6-21-10-27-7-28*23-3-14-24-4-20-7-25-22-18-12-8*1-23-14-11-17-12-8-26-0-28-7-27-2*20-14-11-17-18*10-2-15-16*13-18-0-25-7-16-6-5-15-27*29-2-16-28-17-19-12-8-26-0-18-13-6-10-15*
18,15.4768821603928,499,5-21-2-29-27-7-14-23-9-3-1-24-20*22-12-18-13-6-15-29-2-7-24-3-1-9*21-6-16-27-7-25-28-17-19-18-13*9-3-1-14-7-10-15-21*28-17-18-19-22-0-13-6-5-21-10-7*9-1-3-11-17-22-0-18-13-6-21-10-27-7-28*23-3-14-24-4-20-7-25-22-18-12-8*1-23-14-11-17-12-8-26-0-28-7-27-2*20-14-11-17-18*10-2-15-16*13-18-0-25-7-16-6-5-15-27*29-2-16-28-17-19-12-8-26-0-18-13-6-10-15*
20,15.483311900865091,473,21-2-16-28-17-22-12-8*12-22-18-13-6-15-2-7-24-3*8-26-0-18-12-19-17-28-25-11-3-23*4-3-1-9-23-14-7-16-6-5-21-2*8-19-0-13-6-21-10-7-27*20-24-1-9-3-11-17-22-0-13-6-5-21*3-9-1-23-14-24-4-7-25-0-18-17*22-25-7-20-14-11-17-12-8-26-0-28-16-27-29*19-22-25*21-10-16-28-7-25-22-17*5-21-15-10-27-7-25-22-12-8*2-29-27-7-14-9-3-23-20-4-1*
21,15.485503857844284,466,21-2-16-28-17-22-12-8*12-22-18-13-6-15-2-7-24-3*8-26-0-18-12-19-17-28-25-11-3-23*4-3-1-9-23-14-7-16-6-5-21-10-2*8-19-0-13-6-21-10-7-27*20-24-1-9-3-11-17-22-0-13-6-5-21*3-9-1-23-14-24-4-7-25-0-18-17*22-25-7-20-14-11-17-12-8-26-0-28-16-27-29*19-22-25*21-10-16-28-25-22-17*5-21-15-10-27-7-25-22-12-8*2-29-27-7-14-9-3-23-20-4-1*
22,15.4890694411971,459,21-2-16-28-17-12*3-24-7-2-15-6-13-18-22-12-8*8-26-0-18-12-19-17-28-25-11-3-23*4-3-1-9-23-14-7-16-6-5-21-10-2*8-19-0-13-6-21-10-27-7*20-24-1-9-3-11-17-22-0-13-6-5-21*3-9-1-23-14-24-4-7-25-0-18-17*22-25-7-20-14-11-17-12-8-26-0-28-16-27-29*19-22-25*21-10-16-28-25-22-17*5-15-10-27-7-25-22-12-8*2-29-27-7-14-9-3-23-20-4-1*
23,15.507920271218143,458,21-2-16-28-17-12*3-24-7-2-15-6-13-18-22-12-8*8-26-0-18-12-19-17-28-25-11-3-23*4-3-1-9-23-14-7-16-6-5-21-10-2*8-19-0-13-6-21-10-27-7*20-24-1-9-3-11-17-22-0-13-6-5-21*3-9-1-23-14-24-4-7-25-0-18-17*22-25-7-20-14-11-17-12-8-26-0-28-16-27-29*19-22-25*21-10-16-28-25-22-12-8*5-15-27-7-25-22-17*2-29-27-7-14-9-3-23-20-4-1*
24,15.52604044891279,456,21-2-16-28-17-12*3-24-7-2-15-6-13-18-22-12-8*8-26-0-18-19-17-28-25-11-3-23*4-3-1-9-23-14-7-16-6-5-21-10-2*8-19-0-13-6-21-10-27-7*20-24-1-9-3-11-17-22-0-13-6-5-21*3-9-1-23-14-24-4-7-25-0-18-17*22-25-7-20-14-11-17-12-8-26-0-28-16-27-29*19-22-25*21-10-16-28-25-22-12-8*5-15-27-7-25-22-17*2-29-27-7-14-9-3-23-20-4-1*
25,15.530804302080895,453,21-2-16-28-17-12*3-24-7-2-15-6-13-18-12-8*8-26-0-19-17-28-25-11-3-23*4-3-1-9-23-14-7-16-6-5-21-10-2*8-19-0-13-6-21-10-27-7*20-24-1-9-3-11-17-22-0-13-6-5-21*3-9-1-23-14-24-4-7-25-0-18-17*22-25-7-20-14-11-17-12-8-26-0-28-16-27-29*19-22-25*21-10-16-28-25-22-12-8*5-15-27-7-25-22-17*2-29-27-7-14-9-3-23-20-4-1*
26,15.634030862754267,441,21-2-16-28-17-12*3-24-7-2-15-6-13-18-12-8*8-26-0-28-25-11-3-23*4-3-1-9-23-14-7-16-6-5-21-10-2*19-0-13-6-21-10-27-7*20-24-1-9-3-11-17-22-0-13-6-5-21*3-9-1-23-14-24-4-7-25-0-18-17*22-25-7-20-14-11-17-12-8-26-0-28-16-27-29*19-22-25*21-10-16-28-25-22-12-8*5-15-27-7-25-22-17*2-29-27-7-14-9-3-23-20-4-1*
27,15.640986672901567,428,2-16-28-17-12*3-24-7-2-15-6-13-18-12-8*26-0-28-25-11-3-23*4-3-1-9-23-14-7-16-6-5-21-10-2*19-0-13-6-21-10-27-7*20-24-1-9-3-11-17-22-0-13-6-5-21*3-9-1-23-14-24-4-7-25-0-18-17*22-25-7-20-14-11-17-12-8-26-0-28-16-27-29*19-22-25*21-10-16-28-25-22-12-8*5-15-27-7-25-22-17*2-29-27-7-14-9-3-23-20-4-1*
28,15.688157587093755,425,2-16-28-17-12*3-24-7-2-15-6-13-18-12-8*26-0-28-25-11-3-23*4-3-1-9-23-14-7-16-6-5-21-10-2*19-0-13-6-21-10-27-7*20-24-1-9-3-11-17-22-0-13-6-5-21*3-9-1-23-14-24-4-7-25-0-18-17*22-25-7-20-14-11-17-12-8-26-0-28-16-27-29*19-22-25*21-10-16-28-25-22-12-8*5-15-27-7-25-22-17*2-29-27-7-14-9-3-23-4-1*
29,15.742167407061023,401,2-16-28-17-12*3-24-7-2-15-6-13-18-12*26-0-25-11-14*3-1-9-23-14-7-16-6-5-21-10-2*8-26-0-13-6-10-27*20-24-14-1-9-3-11-17-22-0-13-6-21-5-15*23-24-4-7-28-0-18*22-25-7-20-14-11-17-12-8-26-0-28-16-27*12-22-18*29-10-16-28-25-22-19-8*5-15-10-7-25-28-17-19*2-29-27-7-14-9-3-23-20-4-1*
31,15.783230067804537,400,2-16-28-17-12*3-24-7-2-15-6-13-18-12*26-0-25-11-14*3-1-9-23-14-7-16-6-5-21-10-2*19-12-8-26-0-13-6-10-27*20-24-14-1-9-3-11-17-22-0-13-6-21-5-15*23-24-4-7-28-0-18*22-25-7-20-14-11-17-12-8-26-0-28-16-27*12-22-18*29-2-16-28-25-22-19*5-15-10-7-25-28-17-19*2-29-27-7-14-9-3-23-20-4-1*
