,f_1,f_2,R_x
1,10.395873629916183,190,3-1-2-5-14-6-9-13*4-3-5-7-9-10-12-13*3-11-10-9-6-14-7-5*0-1-2-5-7-9-10-12*5-7-9-6-14-8*0-1-4-3-5-7-14-8*
0,10.417150225660864,183,3-1-2-5-14-6-9-13*4-3-5-7-9-10-12-13*3-11-10-9-6-14-7-5*0-1-2-5-7-9-10-12*5-7-9-6-14-8*0-1-3-5-7-14-8*
2,10.436492585428756,174,3-1-2-5-14-6-9-13*4-3-5-7-9-10-12-13*3-11-10-9-6-14-7*0-1-2-5-7-9-10-12*7-9-6-14-8*2-1-4-3-5-7-14-6*
5,10.471953578336556,169,3-1-2-5-14-6-9-13*4-3-5-7-9-10-12-13*3-11-10-9-6-14-7*0-1-2-5-7-9-10*7-9-6-14-8*2-1-4-3-5-7-14-6*
1,10.509993552546744,157,0-1-2-5-7-9-10-11*8-14-6-9-10-12*4-1-3-11-10-12-13-9*4-3-5-14-6*2-5-7-14-6*2-1-4-3-5-7-9*
4,10.518375241779497,150,10-9-7-5-2-1-0*12-13-9-6-14-5-2-1*12-10-11-3-1-0*8-14-6-9-10-11*2-5*9-7-5-3-4-1*
3,10.567375886524824,144,10-9-7-5-2-1-0*12-13-9-6-14-5-2-1*12-10-11-3-1-0*8-14-6-9-10-11*2-5*9-7-5-3-4*
5,10.58220502901354,142,10-9-7-5-2-1-0*12-13-9-6-14-5-2-1*12-10-11-3-1*8-14-6-9-10-11*2-5*9-7-5-3-4-1*
29,10.608639587362992,139,9-6-14-7-5-2-1-0*10-12-13-9*3-5-14-6*8-14-6-9-10*11-3-1-2-5-7-9*11-10-9-7-5-3-4-1*
34,10.62153449387492,138,9-6-14-7-5-2-1-0*10-12-13-9*4-3-5-14-6*8-14-6-9*11-3-1-2-5-7-9*11-10-9-7-5-3-4-1*
50,10.626047711154094,137,13-12-10-9-7-5-3-4*2-1*9-6-14-7-5-2-1-0*14-6-9-10-11-3-1-0*2-1-4*8-14-7-9-13*
55,10.62862669245648,135,13-12-10-9-7-5-3-4*2-1*9-6-14-7-5-2-1-0*6-9-10-11-3-1-0*2-1-4*8-14-7-9-13*
