,f_1,f_2,R_x
0,16.00607902735562,663,22-17-18-0-13-6-21-10-7-16-27-2-29-15-5*13-6-16-28-25-22-19-12-18-0-17-11-3-1*26-0-18-22-19-12-17-28-7-16-27-2-10-15-21*23-9-1-4-24-20-7-25-0-18-13-6-5-21-10*9-1-3-23-14-20-7-16-27-2-29-15-21-10-6*6-13-18-0-22-17-11-14-20-7-27-10-15-29-2*17-11-3-1-23-14-20-24-4-7-25-0-12-8-19*10-29-27-15-5-6-16-7-14-23-1-9-3-4-20*5-6-2-15-21-10-29-27-16-28-17-19-12-8-26*21-6-13-18-0-26-8-12-19-22-17-11-3-1-9*28-25-0-19-17-22-18-13-6-5-21-2-27-29-15*8-12-19-18-0-25-11-3-4-24-20-14-23-1-9*
9,16.271393500116904,444,22-19-12-0-13-6-5*13-6-16-28-17-11-14-24-23-9-3-1*26-0-22-17-28-25-7-27-10-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-15-5-21-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-20-7-25-22-19*10-15-16-7-20*5-6-16-7-25-0-18-12-8-26*21-2-6-13-0-26-8-12-19-17-11-3-9*28-25-0-22-18-13-6-15*8-12-0-25-11-14-9*
10,16.311813186813186,442,22-19-12-0-13-6-5*13-6-16-28-17-11-14-24-23-9-3-1*26-0-22-17-28-25-7-27-10-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-15-5-21-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-20-7-25-22-19*10-16-7-20*5-6-16-7-25-0-18-12-8-26*21-2-6-13-0-26-8-12-19-17-11-3-9*28-25-0-22-18-13-6-15*8-12-0-25-11-14-9*
11,16.34860883797054,441,22-19-12-0-13-6-5*13-6-16-28-17-11-14-24-23-9-3-1*26-0-22-17-28-25-7-27-10-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-15-5-21-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-20-7-25-22-19*10-16-7-20*5-6-16-7-25-0-18-12-8-26*21-2-6-13-0-26-8-19-17-11-3-9*28-25-0-22-18-13-6-15*8-12-0-25-11-14-9*
12,16.35158989946224,440,22-19-12-0-13-6-5*13-6-16-28-17-11-14-24-23-9-3-1*26-0-22-17-28-25-7-27-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-15-5-21-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-20-7-25-22-19*10-16-7-20*5-6-16-7-25-0-18-12-8-26*21-2-6-13-0-26-8-19-17-11-3-9*28-25-0-22-18-13-6-15*8-12-0-25-11-14-9*
13,16.42778232405892,438,22-19-0-13-6-5*13-6-16-28-17-11-14-24-23-9-3-1*26-0-22-17-28-25-7-27-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-15-5-21-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-20-7-25-22-19*10-16-7-20*5-6-16-7-25-0-18-12-8-26*21-2-6-13-0-26-8-19-17-11-3-9*28-25-0-22-18-13-6-15*8-12-0-25-11-14-9*
14,16.43847907411737,434,22-19-0-13-6-5*13-6-16-28-17-11-14-24-23-9-3-1*26-0-22-17-28-25-7-27-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-15-21-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-20-7-25-22-19*10-16-7-20*5-6-16-7-25-0-12-8-26*21-2-6-13-0-26-8-12-19-17-11-3-9*28-25-0-22-18-13-6-15*8-12-0-25-11-14-9*
15,16.486994388590134,424,22-0-13-6-5*13-6-16-28-17-11-14-24-23-9-3-1*26-0-22-17-28-25-7-27-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-15-21-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-20-7-25-22-19*10-7-20*5-6-16-7-25-0-12-8-26*21-2-6-13-0-26-8-12-19-17-11-3-9*28-25-0-18-13-6-15*8-12-0-25-11-14-9*
16,16.562894552256253,417,22-0-13-6-5*13-6-16-28-17-11-14-23-9-3-1*26-0-22-17-28-7-27-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-15-21-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-7-25-22-19*10-7-20*5-6-16-7-25-0-12-8-26*21-2-6-13-0-26-8-12-19-17-11-3-1-9*28-25-0-18-13-6-15*8-12-0-25-11-14-9*
17,16.750672200140286,412,22-0-13-6-5*13-6-16-28-17-11-14-23-9-3-1*26-0-22-17-28-7-27-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-15-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-7-25-22-19*10-7-20*5-6-16-7-25-0-12-8-26*21-2-6-13-0-26-8-12-19-17-11-3-1-9*28-25-0-18-13-6-15*8-12-0-25-11-14-9*
18,16.86690437222352,410,22-0-13-6-5*13-6-16-28-17-11-14-23-9-3-1*26-0-22-17-28-7-27-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-7-25-22-19*10-7-20*5-6-16-7-25-0-12-8-26*21-2-6-13-0-26-8-12-19-17-11-3-1-9*28-25-0-18-13-6-15*8-12-0-25-11-14-9*
19,16.94347673602993,407,22-0-13-6-5*13-6-16-28-17-11-14-9-3-1*26-0-22-17-28-7-27-15-21*23-1-24-4-7-28-0-18-13-6-10*9-23-3-4-24-7-16-27-29-2-10-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-7-25-22-19*10-7-20*5-6-16-7-25-0-12-8-26*21-2-6-13-0-26-8-12-19-17-11-3-1-9*28-0-18-13-6-15*8-12-0-25-11-14-9*
20,17.13210194061258,389,22-0-13-6-5*13-6-16-28-17-11-14-9-3-1*26-0-22-17-28-7-27-15-21*23-24-4-7-28-0-18-13-6-10*9-23-3-4-7-16-27-29-2-10-6*6-13-18-22-17-11-14-23-20-7-2*17-11-14-7-25-22-19*10-7-20*5-6-16-7-25-0-12-8-26*21-6-13-0-26-8-19-17-11-3-1-9*28-0-13-6-15*8-12-0-25-11-14-9*
