,f_1,f_2,R_x
0,15.655249006312836,641,22-17-12-0-13-6-21-10-7-27-2-29-15-5*13-6-16-28-25-22-19-18-0-17-11-3-1*26-0-18-22-19-12-17-28-7-16-15-10-29-2-27*9-23-1-4-24-20-7-28-0-18-13-6-5-21-10*6-10-21-15-29-2-27-16-7-20-14-23-3-1*6-13-18-0-22-17-11-14-20-7-27-10-15*17-11-3-1-23-14-20-24-4-7-25-22-12-8-19*29-27-15-21-5-6-16-7-14-23-1-9-3-4-20*5-6-2-15-21-10-29-27-16-28-17-19-8-26*15-6-13-18-0-26-8-12-19-22-17-11-3-1-9*16-28-25-0-19-22-18-13-6-5-21-2-27-29*8-12-19-18-0-25-11-3-4-24-14-23-1*
13,15.661152677110124,508,5-15-16-27-29-10-6-2*7-16-28-17-12-8-19*19-8-26-0-25-28-16-6-21-2-27-7-20*20-14-11-25-7-27*12-0-25-28-17-18-22*21-5-6-13-0-18-22-17-11-3-1-9-14-7-28*15-6-21-10-2-29-27-7-25-22-19-12-8-26*9-14-23-3-1-24-4-7-16-6-13-18-22-0-25*16-10-7-14-3-24-23*27-2-21-5-15-10-7-20-23-1-3-11-17-19-18*3-4-24-20-7-25-0-18-22-19-12-17-28-16-10*22-12-19-17-11-14-24-4-23*
53,15.671498714051904,438,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*3-1-9-23-20-7-28-0-26-8-19*20-4-24-14-11-17-28-7-2-6-15*9-1-24-7-2*18-13-6-10-2-29-27-7-25-22-17-12-8-19-0*24-23-3-4-7-16-6-5-15-2-27*8-19-17-28-16-27-10-21-5*29-15-16-2-7*27-15-10-7-14-9-3-1*23-14-11-25-7*21-15-16-28-25-22-19-12*1-23-14-11-17-19-12-18-13*
54,15.696428571428571,427,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*3-1-9-23-20-7-28-0-26-8-19*20-4-24-14-11-17-28-7-2-6-15*9-1-24-7-2*18-13-6-10-2-29-27-7-25-22-17-12-8-19-0*24-23-3-4-7-16-6-5-15-2-27*8-19-17-28-16-27-10-21-5*29-15-16-7*27-15-10-7-14-9-3-1*23-14-11-25-7*21-15-16-28-25-22-19-12*1-23-14-11-17-19-12-18-13*
55,15.734188683656768,425,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*3-1-9-23-20-7-28-0-26-8-19*20-4-24-14-11-17-28-7-2-6-15*9-1-24-7-2*18-13-6-10-2-29-27-7-25-22-17-12-8-19-0*24-23-3-4-7-16-6-5-15-2-27*8-19-17-28-16-27-10-21-5*29-15-16-7*27-15-10-7-14-3-1*23-14-11-25-7*21-15-16-28-25-22-19-12*1-23-14-11-17-19-12-18-13*
56,15.764876081365443,424,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*3-1-9-23-20-7-28-0-26-8-19*20-4-24-14-11-17-28-7-2-6-15*9-1-24-7-2*18-13-6-10-29-27-7-25-22-17-12-8-19-0*24-23-3-4-7-16-6-5-15-2-27*8-19-17-28-16-27-10-21-5*29-15-16-7*27-15-10-7-14-3-1*23-14-11-25-7*21-15-16-28-25-22-19-12*1-23-14-11-17-19-12-18-13*
57,15.765928220715455,423,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*3-9-23-20-7-28-0-26-8-19*20-4-24-14-11-17-28-7-2-6-15*9-1-24-7-2*18-13-6-10-29-27-7-25-22-17-12-8-19-0*24-23-3-4-7-16-6-5-15-2-27*8-19-17-28-16-27-10-21-5*29-15-16-7*27-15-10-7-14-3-1*9-23-14-11-25-28*21-15-16-28-25-22-19-12*1-23-14-11-17-19-12-18-13*
58,15.770341360766892,419,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*3-9-23-20-7-28-0-26-8-19*20-4-24-14-11-17-28-7-2-6-15*9-1-24-7-2*18-13-6-10-29-27-7-25-22-17-12-8-19-0*24-23-3-4-7-16-6-5-15-2-27*8-19-17-28-16-27-10-21*29-15-16-7*27-15-10-7-14-3-1*9-14-11-25-28*21-15-16-28-25-22-19-12*1-23-14-11-17-19-12-18-13*
59,15.771013560907178,412,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*3-23-20-7-28-0-26-8-19*20-4-24-14-11-17-28-7-2-6-15*9-1-24-7-16-2*11-17-12-8-19-22-25-7-27-29-10-6-13-18-0*3-24-4-7-16-6-5-21-15-2*8-12-19-17-28-16-27-10-21*29-15-16-7*27-15-10-7-14-9-3-1*9-14-11-25-28*21-15-16-28-25-22-12*23-14-11-17-19-12-18-13*
60,15.78688332943652,407,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*3-23-20-7-28-0-26-8-19*20-4-24-14-11-17-28-7-2-6-15*9-1-24-7-16-2*11-17-12-8-19-22-25-7-27-29-10-6-13-18-0*3-24-4-7-16-6-5-21-15-2*8-12-19-17-28-16-27-10-21*29-15-16-7*27-15-10-7-14-9-3-1*14-11-25-28*21-15-16-28-25-22-12*23-14-11-17-19-12-18-13*
61,15.80129179331307,402,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*3-23-20-7-28-0-26-8-19*20-4-24-14-11-17-28-7-2-6-15*9-1-24-7-16-2*17-12-8-19-22-25-7-27-29-10-6-13-18-0*3-24-4-7-16-6-5-21-15-2*8-12-19-17-28-16-27-10-21*29-15-16-7*27-15-10-7-14-9-3-1*14-11-25-28*21-15-16-28-25-22-12*23-14-11-17-19-12-18-13*
62,15.803512976385315,398,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*14-3-23-20-7-28-0-26-8*23-4-24-14-11-25-0*14-3-9-1-24-7-2-29*11-17-12-8-19-22-25-7-27-29-10-6-13-18-0*9-23-3-24-4-7-16-6-5-15-2-10*12-19-17-28-16-10-21*15-27-16*15-10-27-7-14-9-3-1*11-17-28-7-2-21*15-16-28-25-22-12*23-14-11-17-19-12-18-13-6*
63,15.80731236848258,392,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*14-3-23-20-7-28-0-26-8*23-4-24-14-11-25-0*14-3-9-1-24-7-2-29*11-17-12-8-19-22-25-7-27-29-10-6-13-18-0*9-23-3-24-4-7-16-6-5-15-2-10*12-19-17-28-16-10-21*27-16*15-10-27-7-14-9-3-1*11-17-28-7-2-21*15-16-28-25-22-12*23-14-11-17-19-12-18-13-6*
64,15.816577039981295,389,9-1-3-11-17-22-18-0-13-6-5-21-15-29-2*14-3-23-20-7-28-0-26-8*23-4-24-14-11-25-0*14-3-9-1-24-7-2-29*11-17-12-8-19-22-25-7-27-29-10-6-13-18-0*9-23-3-24-4-7-16-6-5-15-2-10*12-19-17-28-16-10-21*27-16*15-10-27-7-14-9-3-1*11-25-28-7-2-21*15-16-28-25-22-12*23-14-11-17-19-12-18-13-6*
