,R_x,f_1,f_2,Generation,Rank
0,5-3-11-10-9-6-14-8*12-13-9-7-5-2-1-0*9-6-14-7-5-3-1-0*4-1-2-5-7-14-8*4-3-5-7-9-10-12-13*0-1-2-5-14-6-9-10*,10.28046421663443,190.0,92,0.0
1,8-14-7-5-2-1-4*4-3-5-7-9-10-12-13*0-1-2-5-14-6-9-10*4-3-1-0*8-14-6-9-10-11-3-5*12-13-9-7-5-2-1-0*,10.297227595099937,177.0,106,0.0
0,4-3-5-7-9-10-12-13*1-3-11-10-9-6-14-8*0-1-2-5-14-6-9-13*0-1-2-5-7-9-10-12*4-1-2-5-7-14-6*4-3-1-0*,10.304319793681495,173.0,156,0.0
1,0-1-4-3-5-7-9-10*4-3-5-14-6-9-13-12*0-1-3-11*8-14-6-9-10-11*6-14-7-5-2-1-0*12-10-9-7-5-2-1-0*,10.307543520309478,172.0,174,0.0
1,6-14-5-2-1-0*8-14-6-9-10-11-3-1*12-10-9-7-5-2-1-0*12-13-9-7-5-3-4*8-14-7-5-2-1-3-4*6-14-7-5-3-1-0*,10.30883301096067,169.0,137,0.0
0,4-3-5-7-9-10-12-13*6-14-7-5-3-4-1-2*3-11-10-9-6-14-8*9-6-14-5-2-1-0*4-3-1-0*12-13-9-7-5-2-1-0*,10.31076724693746,167.0,134,0.0
2,8-14-6-9-10-11*6-14-7-5-2-1-0*4-3-1-0*11-3-5-14-6-9-13-12*0-1-2-5-7-9-10-12*2-1-4-3-5-7-9-10*,10.313990973565442,166.0,173,0.0
1,12-13-9-7-5-2-1-0*6-14-7-5-3-4-1-2*11-3-1-0*8-14-6-9-10-11*9-6-14-5-2-1-0*4-3-5-7-9-10-12-13*,10.32301740812379,163.0,63,0.0
1,0-1-2-5-7-9-10-12*8-14-6-9-10-11-3-1*4-3-5-7-9-13-12*0-1-3-4*0-1-2-5-14-6*6-14-7-5-3-4*,10.333333333333334,153.0,179,0.0
7,4-3-5-7-14-6*4-3-1-2-5-14-6*0-1-2-5-7-9-10-12*1-3-11-10-9-6-14-8*0-1-3-4*4-3-5-7-9-13-12*,10.355899419729209,152.0,187,0.0
4,12-10-9-7-5-2-1-0*11-10-9-6-14-8*4-3-1-0*11-3-1-2-5-7-14-6*6-14-5-2-1-0*4-3-5-7-9-13-12*,10.38942617666022,150.0,158,0.0
2,0-1-2-5-14-6*1-3-11-10-9-6-14-8*7-14-6*0-1-3-4*4-3-5-7-9-10-12-13*0-1-2-5-7-9-13-12*,10.393294648613798,145.0,159,0.0
3,6-14-5-2-1-3-4*1-3-11-10-9-6-14-8*0-1-3-4*0-1-2-5-7-9-13-12*7-14-6*4-3-5-7-9-10-12-13*,10.402965828497743,144.0,105,0.0
3,6-14-5-2-1-0*1-3-11-10-9-6-14-8*5-7-14-6*13-12-10-9-7-5-3-4*12-13-9-7-5-2-1-0*2-1-4*,10.424242424242424,140.0,183,0.0
4,0-1-3-4*7-14-6*0-1-2-5-7-9-13-12*8-14-6-9-10-11*4-3-5-7-9-10-12-13*6-14-5-2-1-3-11*,10.44294003868472,137.0,151,0.0
12,1-2*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*4-1-2-5-14-6*7-14-6*8-14-6-9-10-11-3-1*,10.474532559638943,128.0,186,0.0
10,4-3-1-2-5-14-6*1-3-11-10-9-6-14-8*13-12*0-1-2-5-7-9-10-12*12-13-9-7-5-3-4*12-13*,10.551901998710507,127.0,176,0.0
16,4-3-5-7-9-10-12-13*0-1-2-5-7-9-13-12*13-12*12-13*4-3-1-2-5-14-6*8-14-6-9-10-11-3*,10.588007736943908,126.0,79,0.0
