,R_x,f_1,f_2,Generation,Rank
0,0-1-2-5-7-9-10-12*8-14-6-9-10-11-3-4*0-1-3-11-10-12-13*0-1-4-3-5-7-14-6*0-1-2-5-14-6*2-1-4-3-5-7-9-13*,10.18762088974855,197.0,156,0.0
1,0-1-2-5-14-6*2-1-4-3-5-7-9-10*8-14-6-9-10-11*0-1-4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-7-9-10-12*,10.202450032237266,188.0,152,0.0
2,2-1-4-3-5-7-9-13*0-1-4-3-5-7-14-6*0-1-3-11-10-12-13*8-14-6-9-10-11*0-1-2-5-14-6*0-1-2-5-7-9-10-12*,10.207607994842038,183.0,184,0.0
5,0-1-2-5-7-9-10-12-13*8-14-6-9-10-11*0-1-3-11-10-12-13-9*4-3-5-7-9-10*0-1-4-3-5-7-14-6*0-1-2-5-14-6*,10.237911025145069,182.0,136,0.0
6,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-3-11-10-12-13-9*4-3-5-7-9-10*0-1-4-3-5-7-14-6*0-1-2-5-14-6*,10.24113475177305,180.0,127,0.0
7,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-3-11-10-12-13-9*4-3-5-7-9-10-12*2-1-4-3-5-7-14-6*0-1-2-5-14-6*,10.249516441005802,179.0,139,0.0
4,0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*8-14-6-9-10-11*2-1-4-3-5-7-9-10*4-3-5-7-14-6*0-1-3-11-10-12-13-9*,10.250805931656997,176.0,165,0.0
0,2-1-4-3-5-7-9-10*0-1-2-5-14-6*0-1-3-11-10-12-13-9*8-14-6-9-10-11*0-1-2-5-7-9-10-12*4-3-5-7-14-6*,10.254029658284978,174.0,166,0.0
1,2-1-4-3-5-7-9*0-1-2-5-14-6*0-1-3-11-10-12-13-9*8-14-6-9-10-11*0-1-2-5-7-9-10-12-13*4-3-5-7-14-6*,10.268858800773694,171.0,170,0.0
2,2-1-4-3-5-7-9*0-1-2-5-14-6*0-1-3-11-10-12-13-9*8-14-6-9-10-11*0-1-2-5-7-9-10-12*4-3-5-7-14-6*,10.272082527401675,169.0,167,0.0
3,0-1-2-5-7-9-10-12*8-14-6-9-10-11*3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9*,10.290135396518377,165.0,161,0.0
9,0-1-2-5-14-6*7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-7-9-10-12*8-14-6-9-10-11*2-1-4-3-5-7-9-10*,10.30560928433269,164.0,179,0.0
3,0-1-3-5-7-14-6*2-1-3-11-10-12-13*8-14-6-9-10-11*4-3-5-7-9-13-12*4-1-2-5-14-6*0-1-2-5-7-9-10-12*,10.307543520309478,162.0,82,0.0
10,0-1-2-5-7-9-10-12*0-1-3-5-7-14-6*4-1-2-5-14-6*4-3-5-7-9-13*2-1-3-11-10-12-13*8-14-6-9-10-11*,10.312056737588652,160.0,187,0.0
5,0-1-2-5-7-9-10-12*8-14-6-9-10-11*7-14-6*0-1-2-5-14-6*0-1-3-11-10-12-13-9*2-1-4-3-5-7-9*,10.323662153449389,159.0,191,0.0
11,0-1-2-5-7-9-10-12*0-1-3-5-7-14-6*4-1-2-5-14-6*4-3-5-7-9-13*1-3-11-10-12-13*8-14-6-9-10-11*,10.32495164410058,158.0,198,0.0
7,0-1-3-5-7-14-6*3-11-10-12-13*8-14-6-9-10-11*4-3-5-7-9-13-12*4-1-2-5-14-6*0-1-2-5-7-9-10-12*,10.333333333333334,157.0,154,0.0
8,0-1-3-11-10-12-13*3-5-7-14-6*8-14-6-9-10-11*4-3-5-7-9-13*4-1-2-5-14-6*0-1-2-5-7-9-10-12*,10.33591231463572,155.0,191,0.0
14,4-3-5-7-9-13-12*0-1-3-5-14-6*4-1-2-5-14-6*1-2-5-7-14-6*8-14-6-9-10-11-3-4*0-1-2-5-7-9-10-12*,10.346228239845262,154.0,200,0.0
15,0-1-2-5-7-9-10-12-13*8-14-6-9-10-11-3-1-2*7-5*4-1-2-5-14-6*4-3-5-7-9-13-12*0-1-3-5-7-14-6*,10.351386202450032,149.0,179,0.0
11,4-3-1-0*11-10-9-6-14-8*4-1-2-5-14-6*4-3-5-7-9-13-12*6-14-7-5-3-11*13-12-10-9-7-5-2-1-0*,10.360412637008382,146.0,188,0.0
12,4-3-1-0*11-10-9-6-14-8*4-1-2-5-14-6*4-3-5-7-9-13-12*6-14-7-5-3-11*12-10-9-7-5-2-1-0*,10.37137330754352,144.0,189,0.0
19,4-3-5-7-9-13*8-14-6-9-10-11-3-1*4-1-2-5-14-6*13-12*0-1-3-5-7-14-6*0-1-2-5-7-9-10-12*,10.384912959381044,143.0,189,0.0
20,4-3-5-7-9-13*8-14-6-9-10-11-3*0-1-3-5-7-14-6*0-1-2-5-7-9-10-12-13*13-12*4-1-2-5-14-6*,10.386847195357834,142.0,196,0.0
21,4-3-5-7-9-13*8-14-6-9-10-11-3*0-1-3-5-7-14-6*0-1-2-5-7-9-10-12*13-12*4-1-2-5-14-6*,10.397807865892972,140.0,120,0.0
21,0-1-3-4*4-3-5-7-9-13-12*6-14-5-2-1-4*14-7*0-1-2-5-7-9-10-12-13*3-11-10-9-6-14-8*,10.4287556415216,138.0,200,0.0
15,1-3*6-14-5-2-1-4*12-13-9-7-5-3-4*13-12-10-9-7-5-2-1-0*1-3-11-10-9-6-14-8*3-5-7-14-6*,10.430045132172792,137.0,147,0.0
17,7-14-6*12-13-9-7-5-2-1-0*4-1-2-5-14-6*11-3-1-0*11-10-9-6-14-8*4-3-5-7-9-10-12-13*,10.433268858800774,136.0,140,0.0
23,0-1-3-11*4-3-5-7-9-13-12*6-14-5-2-1-4*6-14-7*0-1-2-5-7-9-10-12*11-10-9-6-14-8*,10.440361057382336,134.0,165,0.0
19,4-3-5-7-9-10-12*4-1-2-5-14-6*12-13-9-7-5-2-1-0*1-3-11*3-5-7-14-6*11-10-9-6-14-8*,10.464861379754996,132.0,199,0.0
25,4-3-5-7-9-13-12*8-14-6-9-10-11-3-1*4-1-2-5-14-6*13-12*7-14-6*0-1-2-5-7-9-10-12*,10.474532559638943,128.0,128,0.0
26,1-3-11*4-3-5-7-9-13-12*6-14-5-2-1-4*6-14-7*0-1-2-5-7-9-10-12*11-10-9-6-14-8*,10.495164410058027,126.0,178,0.0
27,4-3-5-7-9-13*8-14-6-9-10-11-3-1*4-1-2-5-14-6*13-12*7-14*0-1-2-5-7-9-10-12*,10.516441005802708,124.0,139,0.0
24,0-1-2-5-7-9-10-12*4-3-5-7-9-13*8-14-6-9-10-11*4-1-2-5-14-6*12-13*11-3-1*,10.571889103803995,122.0,109,0.0
19,11-10-9-6-14-8*11-3*12-13*0-1-2-5-7-9-10-12*4-3-5-7-9-13*6-14-5-2-1-3-4*,10.604771115409411,120.0,183,0.0
27,1-3-11*4-1-2-5-14-6*0-1-2-5-7-9*4-3-5-7-9-10-12-13*8-14-6-9-10-11*7-14-6*,10.648613797549968,118.0,170,0.0
28,1-3-11*0-1-2-5-7-9-10-11*4-3-5-7-9-10-12-13*4-1-2-5-14-6*7-14*9-6-14-8*,10.680851063829786,116.0,91,0.0
23,0-1-2-5-7-14-6-9*4-3-1-2*4-3-5-7-9-10-12-13*8-14-6-9-10-11*11-3*13-9*,10.71953578336557,115.0,135,0.0
21,4-3-5-7-9-10-12-13*3-11*0-1-2-5-7-9-10-11*3-1*9-6-14-8*6-14-5-2-1-4*,10.74468085106383,114.0,113,0.0
21,0-1-2-5-7-14-6*2-1-4*9-13*4-3-5-7-9-10-12-13*8-14-6-9-10-11-3-1*7-14*,10.765312701482914,112.0,72,0.0
29,8-14-6-9-10-11*4-1-2*4-3-5-7-9-10-12-13*13-9*6-14-7-5-2-1-0*11-3-1*,10.770470664087686,110.0,185,0.0
26,0-1-2-5-7-14-6*4-3-1-2*4-3-5-7-9-10-12-13*8-14-6-9-10-11*11-3*13-9*,10.80722114764668,108.0,125,0.0
20,0-1-2-5-7-14-6-9*2-1-4*1-3-11*4-3-5-7-9-10-11*5-7-14-8*10-12-13-9*,10.834300451321727,107.0,192,0.0
21,0-1-2-5-7-14-6-9*2-1-4*1-3-11*4-3-5-7-9-10-11*5-14-8*10-12-13-9*,10.836234687298518,106.0,181,0.0
25,11-3-1*9-13-12-10*2-1-4*0-1-2-5-7-14-6-9*7-14-8*4-3-5-7-9-10-11*,10.85364281108962,105.0,193,0.0
