Total_iterations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex
0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
3,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
4,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
5,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
6,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
8,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
9,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
10,10.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
11,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
12,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
13,13.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
14,14.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
15,15.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
16,16.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
17,17.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
18,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
19,19.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
20,20.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
21,21.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
22,22.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
23,23.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
24,24.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
25,25.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
26,26.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
27,27.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
28,28.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
29,29.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
30,30.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
31,31.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
32,32.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
33,33.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
34,34.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
35,35.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
36,36.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
37,37.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
38,38.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
39,39.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
40,40.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
41,41.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
42,42.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
43,43.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
44,44.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
45,45.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
46,46.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
47,47.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
48,48.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
49,49.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
50,50.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
51,51.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
52,52.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
53,53.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
54,54.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
55,55.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
56,56.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
57,57.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
58,58.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
59,59.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
60,60.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
61,61.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
62,62.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
63,63.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
64,64.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
65,65.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
66,66.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
67,67.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
68,68.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
69,69.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
70,70.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
71,71.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
72,72.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
73,73.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
74,74.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
75,75.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
76,76.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
77,77.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
78,78.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
79,79.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
80,80.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
81,81.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
82,82.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
83,83.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
84,84.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
85,85.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
86,86.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
87,87.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
88,88.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
89,89.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
90,90.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
91,91.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
92,92.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
93,93.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
94,94.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
95,95.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
96,96.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
97,97.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
98,98.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
99,99.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
100,100.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
101,101.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
102,102.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
103,103.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
104,104.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
105,105.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
106,106.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
107,107.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
108,108.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
109,109.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
110,110.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
111,111.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
112,112.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
113,113.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
114,114.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
115,115.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
116,116.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
117,117.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
118,118.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
119,119.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
120,120.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
121,121.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
122,122.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
123,123.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
124,124.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
125,125.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
