,R_x,f_1,f_2,Generation,Rank
0,3-1-9-14-7-27-29-2-10-15-16-28-17-19-12*23-14-11-17-22-18-13-6-15*24-4-20-7-28-0-12-19-17-11-3-1-9-14*29-2-6-13-18-0-22-17-11-3-1-9-23*23-1-4-7-27-10-21-5-6-13-0-12-19*0-25-22-17-12-8-19-18-13-6-10-7-24-1-9*15-29-2-27-16-28-17-22-18-0-26*4-24-23-20-14-9-3-11-25-28-7-10-21-6-16*4-24-14-11-17-19-12-8-26*8-12-19-22-25-7-2-29*9-3-23-14-7-16-6-5*9-1-3-24-20-7-27-15-21-5-6-16-28-25-11*,14.890694411971008,536.0,200,0.0
1,3-1-9-14-7-27-29-2-10-15-16-28-17-19-12*23-14-11-17-22-18-13-6-15*24-4-20-7-28-0-12-19-17-11-3-1-9-14*29-2-27-16-28-17-22-18-0-26*23-1-4-7-27-10-21-5-6-13-0-12-19*0-25-22-17-12-8-19-18-13-6-10-7-24-1-9*23-9-1-3-11-17-22-0-18-13-6-2-29*4-24-23-20-14-9-3-11-25-28-7-10-21-6-16*4-24-14-11-17-19-12-8-26*8-12-19-22-25-7-2-29*9-3-23-14-7-16-6-5*9-1-3-24-20-7-27-15-21-5-6-16-28-25-11*,14.893909282207154,530.0,185,0.0
2,3-1-9-14-7-27-29-2-10-15-16-28-17-19-12*1-23-14-11-17-22-18-13-6-15*24-4-20-7-28-0-12-19-17-11-3-1-9*29-2-27-16-28-17-22-18-0-26*23-1-4-7-27-10-21-5-6-13-0-12-19*0-25-22-17-12-8-19-18-13-6-10-7-24-1-9*23-9-1-3-11-17-22-0-18-13-6-2-29*4-24-23-20-14-9-3-11-25-28-7-10-21-6-16*4-24-14-11-17-19-12-8-26*8-12-19-22-25-7-2-29*9-3-23-14-7-16-6-5*1-3-24-20-7-27-15-21-5-6-16-28-25-11*,14.89607201309329,526.0,193,0.0
3,3-1-9-14-7-27-29-2-10-15-16-28-17-19-12*23-14-11-17-22-18-13-6-15*24-4-20-7-28-0-12-19-17-11-3-1-9*29-2-27-16-28-17-22-18-0-26*23-1-4-7-27-10-21-5-6-13-0-12-19*0-25-22-17-12-8-19-18-13-6-10-7-24-1-9*23-9-1-3-11-17-22-0-18-13-6-2-29*4-24-23-20-14-9-3-11-25-28-7-10-21-6-16*4-24-14-11-17-19-12-8-26*8-12-19-22-25-7-2-29*9-3-23-14-7-16-6-5*1-3-24-20-7-27-15-21-5-6-16-28-25-11*,14.897211830722467,523.0,190,0.0
4,3-1-9-14-7-27-29-2-10-15-16-28-17-19-12*23-14-11-17-22-18-13-6-15*24-4-20-7-28-0-12-19-17-11-3-1-9*29-2-27-16-28-17-22-18-0-26*23-1-4-7-27-10-21-5-6-13-0-12-19*0-25-22-17-12-8-19-18-13-6-10-7-24-1-9*23-9-1-3-11-17-22-0-18-13-6-2-29*4-24-23-20-14-9-3-11-25-28-7-10-21-6-16*4-24-14-11-17-19-12-8-26*8-12-19-22-25-7-2*9-3-23-14-7-16-6-5*1-3-24-20-7-27-15-21-5-6-16-28-25-11*,14.938888239420155,521.0,195,0.0
5,3-1-9-14-7-27-29-2-10-15-16-28-17-19-12*23-14-11-17-22-18-13-6-15-10*24-4-20-7-28-0-12-19-17-11-3-1-9*29-2-27-16-28-17-22-18-0-26*23-1-4-7-27-10-21-5-6-13-0-12-19*0-25-22-17-12-8-19-18-13-6-10-7-24-1-9*23-9-1-3-11-17-22-0-18-13-6-2-29*4-24-23-20-14-9-3-11-25-28-7-10-21-6-16*4-24-14-11-17-19-12-8*8-12-19-22-25-7-2*9-3-23-14-7-16-6-5*1-3-24-20-7-27-15-21-5-6-16-28-25-11*,14.967120645312134,518.0,198,0.0
6,3-1-9-14-7-27-29-2-10-15-16-28-17-19-12*23-14-11-17-22-18-13-6-15*24-4-20-7-28-0-12-19-17-11-3-1-9*29-2-27-16-28-17-22-18-0-26*23-1-4-7-27-10-21-5-6-13-0-12-19*0-25-22-17-12-8-19-18-13-6-10-7-24-1-9*23-9-1-3-11-17-22-0-18-13-6-2-29*4-24-23-20-14-9-3-11-25-28-7-10-21-6-16*4-24-14-11-17-19-12-8*8-12-19-22-25-7-2*9-3-23-14-7-16-6-5*1-3-24-20-7-27-15-21-5-6-16-28-25-11*,14.970364741641337,516.0,197,0.0
7,3-1-9-14-7-27-29-2-10-15-16-28-17-19-12*23-14-11-17-22-18-13-6-15-10*24-4-20-7-28-0-12-19-17-11-3-1-9*29-2-27-16-28-17-22-18-0-26*23-1-4-7-27-10-21-5-6-13-0-12-19*0-25-22-17-12-8-19-18-13-6-10-7-24-1-9*23-9-1-3-11-17-22-0-18-13-6-2-29*4-24-23-20-14-9-3-11-25-28-7-10-21-6*4-24-14-11-17-19-12-8*8-12-19-22-25-7-2*9-3-23-14-7-16-6-5*1-3-24-20-7-27-15-21-5-6-16-28-25-11*,14.98000935234978,512.0,200,0.0
15,11-25-28-16-6-5-21-15-27-7-24-3-1*22-19-12-18-0-25-7-4-24*9-3-1-14-7-16-6-5*5-21-10-7-14-9*26-8-12-19-18-13-6-10-15-29-2-7-25-11*8-19-17-28-7-20-24-1-3-4*26-0-13-6-5-21-10-29-27-16-28-17-19-12-8*14-24-7-27-29-2-21-15-16-28-0-26*9-1-3-23-14-7-27-10-21-5*4-20-23-9-1-3-11-17-22-0-18-13-6-21*15-2-16-28-25-22-18-0-12-17-11-14-24*1-3-23-14-11-17-22-0-13-6-5-21*,15.04532967032967,509.0,199,0.0
9,24-3-1-9-14-7-27-29-2-10-15-16-28-17-19*23-14-11-17-22-18-13-6-15-2*20-14-9-1-3-11-17-19-12-0-28-7*2-27-16-28-17-22-18-0-26*23-1-3-4-7-27-10-21-5-6-13-0-12-19*0-25-22-17-12-8-19-18-13-6-10-27-7-24*9-1-3-11-17-22-0-18-13-6-10-29-2*20-23-9-3-11-25-7-10-21-6-16*23-24-20-7-27-15-21-5-6-16-28-25-11*8-12-19-22-25-7-2-29*3-9-23-14-7-16-6-5*4-24-14-11-17-19-12-8-26*,15.053103811082536,507.0,197,0.0
