,R_x,f_1,f_2,Generation,Rank
0,0-1-3-11-10-12-13*0-1-4-3-5-7-9-13*0-1-2-5-7-9-10-12*4-3-11-10-9-6-14-8*2-1-4-3-5-7-14-6*0-1-2-5-14-6*,10.18762088974855,197.0,260,0.0
0,0-1-3-11-10-12-13-9*0-1-4-3-5-7-14-6*2-1-4-3-5-7-9-10*0-1-2-5-7-9-10-12*6-14-5-2-1-0*11-10-9-6-14-8*,10.202450032237266,188.0,98,0.0
1,0-1-3-11-10-12-13*0-1-4-3-5-7-9-13*0-1-2-5-7-9-10-12*11-10-9-6-14-8*2-1-4-3-5-7-14-6*0-1-2-5-14-6*,10.207607994842038,183.0,281,0.0
1,0-1-4-3-5-7-9-10*12-13-9-7-5-2-1-0*2-1-4-3-5-7-14-6*11-10-9-6-14-8*6-14-5-2-1-0*0-1-3-11-10-12-13*,10.218568665377177,180.0,288,0.0
2,0-1-4-3-5-7-9-10*12-13-9-7-5-2-1-0*2-1-4-3-5-7-14-6*11-10-9-6-14-8*6-14-5-2-1-0*0-1-3-11-10-12*,10.228239845261122,178.0,257,0.0
2,0-1-3-11-10-12-13*0-1-4-3-5-7-9-13*0-1-2-5-7-9-10-12*11-10-9-6-14-8*4-3-5-7-14-6*0-1-2-5-14-6*,10.24629271437782,175.0,297,0.0
3,0-1-3-11-10-12-13-9*2-1-4-3-5-7-9-10*4-3-5-7-14-6*11-10-9-6-14-8*6-14-5-2-1-0*12-10-9-7-5-2-1-0*,10.254029658284978,174.0,93,0.0
3,0-1-2-5-14-6*11-10-9-6-14-8*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*2-1-4-3-5-7-14-6*0-1-3-11-10-12-13*,10.254674403610574,171.0,230,0.0
4,2-1-4-3-5-7-9-13*11-10-9-6-14-8*0-1-2-5-7-9-10-12*0-1-3-11-10-12-13*4-3-5-7-14-6*0-1-2-5-14-6*,10.25918762088975,169.0,222,0.0
0,2-1-4-3-5-7-14-6*0-1-2-5-14-6*0-1-3-4*8-14-6-9-10-11-3-4*10-12-13-9-7-5-3-4*0-1-2-5-7-9-10-12*,10.267569310122502,167.0,321,0.0
2,2-1-4-3-5-7-9-10*0-1-3-11-10-12-13*0-1-2-5-7-9-13-12*0-1-2-5-14-6*6-14-7-5-3-4*8-14-6-9-10-11*,10.270148291424888,166.0,253,0.0
3,2-1-4-3-5-7-9-10*0-1-3-4*0-1-2-5-7-9-13-12*0-1-2-5-14-6*6-14-7-5-3-11-10-12*8-14-6-9-10-11*,10.275306254029658,164.0,274,0.0
2,2-1-4-3-5-7-14-6*0-1-2-5-14-6*0-1-3-4*4-3-11-10-9-6-14-8*12-13-9-7-5-3-4*0-1-2-5-7-9-10-12*,10.277240490006449,162.0,310,0.0
3,2-1-4-3-5-7-14-6*0-1-2-5-14-6*0-1-3-4*1-3-11-10-9-6-14-8*12-13-9-7-5-3-4*0-1-2-5-7-9-10-12*,10.284332688588009,161.0,262,0.0
4,2-1-4-3-5-7-14-6*0-1-2-5-14-6*0-1-3-4*3-11-10-9-6-14-8*12-13-9-7-5-3-4*0-1-2-5-7-9-10-12*,10.297227595099937,158.0,270,0.0
6,2-1-4-3-5-7-9-10*0-1-3-11-10-12-13*0-1-2-5-7-9-13-12*0-1-2-5-14-6*6-14-7*8-14-6-9-10-11*,10.321727917472598,156.0,273,0.0
6,0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*4-3-5-7-14-6*0-1-2-5-14-6*0-1-3-4*4-3-11-10-9-6-14-8*,10.326241134751774,154.0,140,0.0
7,4-3-5-7-14-6*0-1-2-5-14-6*0-1-3-4*1-3-11-10-9-6-14-8*12-13-9-7-5-3-4*0-1-2-5-7-9-10-12*,10.333333333333334,153.0,232,0.0
11,4-3-5-7-9-13-12-10*4-1-2-5-14-6*4-3-11-10-9-6-14-8*7-14-6*0-1-3-5-14-6*0-1-2-5-7-9-10-12*,10.336557059961317,152.0,217,0.0
12,4-3-5-7-9-13-12-10*4-1-2-5-14-6*1-3-11-10-9-6-14-8*7-14-6*0-1-3-5-14-6*0-1-2-5-7-9-10-12*,10.343649258542875,151.0,260,0.0
8,0-1-2-5-14-6*4-3-5-7-9-13-12*3-5-7-14-6*0-1-2-5-7-9-10-12*0-1-3-4*4-3-11-10-9-6-14-8*,10.344294003868471,150.0,132,0.0
14,4-3-5-7-9-13-12*4-1-2-5-14-6*4-3-11-10-9-6-14-8*7-14-6*0-1-3-5-14-6*0-1-2-5-7-9-10-12*,10.346228239845262,147.0,214,0.0
