,Unnamed: 0,Generation,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Merge_terminals,Trim_one_terminal_cb,Trim_one_path_random_cb,Grow_one_terminal_cb,Grow_one_path_random_cb
0,0.0,0.0,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689
1,1.0,1.0,0.10312828873422941,0.07773166163750898,0.07266372954631792,0.07700696281237403,0.07514988254733512,0.0838550829836882,0.07007937804820019,0.045257346719380684,0.035471334374586584,0.10709146235132716,0.0781569444372552,0.10122262958928818,0.0731852962185078
2,2.0,2.0,0.10710482223430921,0.08191519160377023,0.08445128910838555,0.06854896507816341,0.08751636164033771,0.07706904649627996,0.055922519733268436,0.048783838061435686,0.03879554974273729,0.09486206723300909,0.07767811273334023,0.09704709592333394,0.08030514041162873
3,3.0,3.0,0.10832407241318605,0.07548551429515721,0.07781608907802752,0.08080825284643582,0.07040079592319569,0.07573979756310495,0.06737336148278235,0.04961536372837892,0.033487127559876,0.10801241785341928,0.06794873887617099,0.11519287154493196,0.06979559683533286
4,4.0,4.0,0.0964349480053063,0.0738833339885562,0.08574252826494033,0.06863681081398419,0.08823334484054116,0.07041894913620769,0.06042749111575881,0.05003548324263417,0.030000000000000016,0.12333732800027981,0.07373735697802948,0.11377843675155289,0.06533398886220856
5,5.0,5.0,0.09833092326950268,0.09122758448118122,0.09819112325401982,0.06763221189005666,0.0743844164833216,0.06653734388618751,0.06345703071416854,0.04157008599023941,0.03370474669704806,0.11046884341117184,0.07230913678131445,0.11452204106252166,0.06766451207926608
6,6.0,6.0,0.11620494892185551,0.07949083982464361,0.0709310979955691,0.08952960624443516,0.07185605389598301,0.0745378570206788,0.04649430343168962,0.054857208811444416,0.030000000000000016,0.11598988245807293,0.07912423754547279,0.10499900475943472,0.06598495909071989
7,7.0,7.0,0.1172854727784804,0.07236019605521671,0.09100161666415824,0.06629000161090241,0.07976263608979439,0.06881040536828523,0.05819657408011616,0.039829221240749016,0.031425516457580016,0.11448700093219213,0.07188422647715918,0.10762505731803955,0.08104207492732617
8,8.0,8.0,0.09459380300068639,0.07604777466610121,0.07779209501598863,0.06584947211259896,0.0738698809977639,0.06701890296813069,0.06296434381245783,0.03454367432273492,0.03472922130195254,0.14159425757332061,0.08698151953525513,0.10541682193466909,0.07859823275833971
9,9.0,9.0,0.10544136309803968,0.07378028678516359,0.09339844880125661,0.0764103691684398,0.0725610718332704,0.06874094760648417,0.04583387573075938,0.05391583741199246,0.030000000000000016,0.12033019659207966,0.08157199928036402,0.11419091051375103,0.06382469317839895
10,10.0,10.0,0.10791355050874452,0.08198743397718249,0.0845208184122525,0.07312998943882756,0.07565066375297655,0.06971914827094307,0.049393542994061214,0.0426172162072455,0.03689537307059494,0.12708505923617036,0.061752639577663394,0.11980636090645673,0.06952820364688089
11,11.0,11.0,0.09222779746657227,0.09154428136743856,0.08698695939076191,0.07288879203222193,0.06770985787766695,0.0787356785547446,0.04390188720666128,0.05075064635798289,0.031951705576331896,0.12632175436220963,0.06760150753355769,0.11316307265866579,0.07621605961518443
