,f_1,f_2,R_x
150,23.56987181816766,1037,65-39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5-67*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*5-32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21*40-7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*15-62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6-21*37-32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
151,23.57426395385662,1032,65-39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5-67*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21*40-7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*15-62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6-21*37-32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
152,23.578733964291832,1027,65-39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5-67*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21*40-7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*15-62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6-21*32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
153,23.588120467040813,1025,65-39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5-67*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21*7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*15-62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6-21*32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
154,23.60275053603784,1024,65-39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5-67*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21*46-7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6-21*32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
156,23.608108318580395,1023,65-39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21-63*46-7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6-21*32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
155,23.61020574507961,1020,65-39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21*46-7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6-21*32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
157,23.612002055893303,1017,39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21-63*46-7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6-21*32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
158,23.62149239163729,1014,39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21-63*7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6-21*32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
159,23.63596151949205,1007,39-18-66-3-0-2-50-13-22-45-41-25-12-4-53-47-6-35-58-33-43-61-60-44*1-68-9-49-26-8-52-64-58-45-36-19-18-65-5*32-39-48-29-23-50-43-17-59-1-49-15-42-30-26-8-10-52*60-14-61-17-20-52-8-28-56-51-41-36-38-3-23*44-61-43-13-22-36-54-5-37-67*32-18-66-69-0-2-14-44-61-17-10-16-26-30-24-21-63*7-53-47-6-63-30-26-16-55-20-43*22-33-13-20-55-10-28-8-51-35-41-27-67-37-65-5-54-19-69-23-0-50-43-17-9-68-11-31*60-17-20-52-64-35-57-25-12-41-34-51-8-55-10-28-56-6-47-40-46*62-26-8-51-34-45-36-54-18-39-48-69-3-19-22*29-69-0-50-33-58-34-25-4-7-46-40-12-41-36-19-66-48*51-57-41-35-58-64-52-55-10-59-11-31-1-26-8-28-56-6*32-54-38-22-33-20-17-59-9-68-11-15*30-15-42-62-24-21-63-6-35-34-45-36-38-69-29-48-66*4-12-25-27-67-65-37-32-39-48*
