,R_x,f_1,f_2,Generation,Rank
0,12-19-22-25-7-20-24-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1-3*9-3-1-23-20-7-16-6-5-21-2-15*4-24-20-7-27-2-16-28-17-19-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*18-22-25-28-7-2-29-10-6-13-0-26-8-12-17*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.873655599719427,582.0,195,0.0
1,12-19-22-25-7-20-24-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1-3*9-3-1-23-20-7-16-6-5-21-2-15*4-24-20-7-27-2-16-28-17-19*3-9-23-14-7-27-2-10-21-6-16-28-25-11*18-22-25-28-7-2-29-10-6-13-0-26-8-12-17*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.885550619593172,577.0,196,0.0
2,12-19-22-25-7-20-24-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2-15*4-24-20-7-27-2-16-28-17-19*3-9-23-14-7-27-2-10-21-6-16-28-25-11*18-22-25-28-7-2-29-10-6-13-0-26-8-12-17*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*3-9-23-14-11-17-22-0-13-6-10-27-29*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.907733224222586,576.0,189,0.0
3,12-19-22-25-7-20-24-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1-3*9-3-1-23-20-7-16-6-5-21-2-15*4-24-20-7-27-2-16-28-17-19*3-9-23-14-7-27-2-10-21-6-16-28-25-11*18-22-25-28-7-2-29-10-6-13-0-26-8-12-17*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*9-23-14-11-17-22-0-13-6-10-27-29-2*7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.908025485153143,573.0,200,0.0
4,12-19-22-25-7-20-24-4*21-10-29-2-15-27-7-20-24-4*18-12-19-0-28-16-27-29-2-7-14-24*9-3-1-23-20-7-16-6-5-21-2-15*17-28-16-2-27-7-25-22-12-8-26-0-18-19*3-9-23-14-7-27-2-10-21-6-16-28-25-11*18-22-25-28-7-2-29-10-6-13-0-26-8-12-17*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*3-9-23-14-11-17-22-0-13-6-10-27*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.932487725040914,563.0,199,0.0
5,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*24-20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*2-7-28-17-19-8*8-12-0-13-6-15-10-16-28-17-19*15-5-21-10-7-20-14-9-1-3-11-17-19-12-8*4-3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.952303016132806,555.0,189,0.0
6,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*2-7-28-17-19-8*8-12-0-13-6-15-10-16-28-17-19*15-5-21-10-7-20-14-9-1-3-11-17-19-12-8*4-3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.962181435585695,552.0,191,0.0
7,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*24-20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-10-21-6-16-28-25-11*2-7-28-17-19-8*8-12-0-13-6-15-10-16-28-17-19*15-5-21-10-7-20-14-9-1-3-11-17-19-12-8*4-3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.96390577507599,551.0,195,0.0
8,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*24-20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*2-7-28-17-19-8*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*4-3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.969487958849658,549.0,179,0.0
9,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*24-20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*7-28-17-19-8*8-12-0-13-6-15-10-16-28-17-19*15-5-21-10-7-20-14-9-1-3-11-17-19-12-8*4-3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.971358428805235,547.0,196,0.0
10,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*24-20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*2-7-28-17-19-8*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.975976151508064,543.0,186,0.0
11,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*24-20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*2-7-28-17-19-8*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.97808043020809,539.0,189,0.0
12,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*18-12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*24-20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*2-7-28-17-19*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.9950315641805,538.0,188,0.0
13,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*24-20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*2-7-28-17-19*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,14.997135842880526,534.0,197,0.0
14,19-22-25-7-20-4*21-10-29-2-15-27-7-25-22-12-8-26-0-18-19*12-19-0-28-16-27-29-2-7-14-24-1*9-3-1-23-20-7-16-6-5-21-2*24-20-7-27-2-16-28-25-22-18-0-26-8*3-9-23-14-7-27-2-10-21-6-16-28-25-11*7-28-17-19*8-12-0-13-6-15-10-16-28-17-19*5-21-10-7-20-14-9-1-3-11-17-19-12-8*3-9-23-14-11-17-22-0-13-6-10-27-29-2*16-7-4-24-23-9-1-3-11-17-0-18-13-6-21*9-3-1-4-24-20-7-25-0-18-13-6-5*,15.012567220014025,526.0,200,0.0
0,11-25-7-2-27-16-28-17-19-12-8-26-0-18-22*0-28-16-6-21-15-10-27-7-14-23-9-1-4-20*3-24-4-20-7-25-0-18-13-6-15-10-2-29*20-24-14-23-9-3-11-17-22-18-0-26*18-12-19-22-0-13-6-5-21-10-7-24-1-3-9*14-11-25-28-16-6-5-21-15-27-7-20-23-3*22-18-0-28-16-27-29*8-12-22-25-7-27-29-2-15-5*8-12-19-17-28-7-20-24-4-1*3-1-23-14-7-16-6*25-28-7-4-24-23-9-1-3-11-17-19-12-8*24-3-9-23-14-11-17-22-0-18-13*,15.028524666822538,512.0,186,0.0
1,11-25-7-2-27-16-28-17-19-12-8-26-0-18-22*0-28-16-6-21-15-10-27-7-14-23-9-1-4-20*3-24-4-20-7-25-0-18-13-6-15-10-2-29*20-24-14-23-9-3-11-17-22-18-0-26*18-12-19-0-13-6-5-21-10-7-24-1-3-9*14-11-25-28-16-6-5-21-15-27-7-20-23-3*22-18-0-28-16-27-29*8-12-22-25-7-27-29-2-15-5*8-12-19-17-28-7-20-24-4-1*3-1-23-14-7-16-6*25-28-7-4-24-23-9-1-3-11-17-19-12-8*24-3-9-23-14-11-17-22-0-18-13*,15.039893617021274,511.0,188,0.0
