,f_1,f_2,R_x
0,10.363636363636363,173,12-10-11-3-1-0*8-14-6-9-10-11*10-12-13-9-7-5-3-1*6-14-5-2-1-0*1-4-3-5-7-14-6-9*0-1-2-5-7-9-10*
1,10.37330754352031,168,12-10-11-3-1-0*8-14-6-9-10-11*12-13-9-7-5-3-1*6-14-5-2-1-0*1-4-3-5-7-14-6-9*0-1-2-5-7-9-10*
43,10.384268214055448,154,0-1-3-11-10-12-13*8-14-7-9*6-14-7*10-9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
44,10.416505480335267,152,0-1-3-11-10-12-13*8-14-7-9*14-7*10-9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
45,10.426176660219214,150,0-1-3-11-10-12*8-14-7-9*14-7*10-9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
41,10.43391360412637,148,2-1-3-11-10-12-13*8-14-7-9*6-14-7*10-9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
40,10.4468085106383,146,1-3-11-10-12-13*8-14-7-9*6-14-7*10-9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
42,10.469374597034172,143,2-1-3-11-10-12-13*8-14-7-9*6-14-7*9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
47,10.479045776918117,141,2-1-3-11-10-12*8-14-7-9*6-14-7*9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
48,10.491940683430045,139,1-3-11-10-12*8-14-7-9*6-14-7*9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
39,10.519019987105091,138,1-3-11-10-12-13*8-14-7*6-14-7*10-9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
46,10.524177949709864,137,1-3-11-10-12*8-14-7-9*14-7*9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
38,10.52869116698904,136,1-3-11-10-12*8-14-7*6-14-7*10-9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
10,10.535138620245004,134,9-13-12-10*8-14-6-9-10*9-7-5-3-4-1-0*6-14-5-2-1-3-11*7-14-6*0-1-2-5-7-9-10-11*
50,10.548678272082528,133,1-3-11-10-12*8-14-7-5*6-14-7*9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
54,10.56415215989684,131,1-3-11-10-12*8-14-7*6-14-7*9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
28,10.586718246292714,130,1-3-11-10-12*8-14-5*14-7*9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
49,10.59638942617666,129,1-3-11-10-12*8-14-7*6-14*9-6-14-5-2-1-4*11-10-9-7-5-3-4*12-13-9-7-5-2-1-0*
13,10.618955512572532,124,9-13-12-10*8-14-6-9-10*9-7-5-3-4-1*6-14-5-2-1-3-11*7-14*0-1-2-5-7-9-10-11*
32,10.636363636363637,123,9-13-12-10*8-14-6-9*10-9-7-5-3-4*1-3-11*4-1-2-5-7-14-6*0-1-2-5-7-9-10-11*
34,10.662153449387493,120,9-13-12-10*8-14-6-9*9-7-5-3-4*2-1-3-11*4-1-2-5-7-14-6*0-1-2-5-7-9-10-11*
36,10.67504835589942,118,9-13-12-10*8-14-6-9*9-7-5-3-4*1-3-11*4-1-2-5-7-14-6*0-1-2-5-7-9-10-11*
5,10.738878143133462,117,12-10-11-3*8-14-6-9*12-13-9-7-5-3-4*6-14-5-2-1-3-4*7-14*0-1-2-5-7-9-10*
35,10.794970986460347,114,9-13-12-10*8-14-6-9*9-7-5-3-4*2-1-3-11*1-2-5-7-14-6*0-1-2-5-7-9-10-11*
33,10.82333978078659,112,9-13-12-10*8-14-6-9*9-7-5-3-4*1-3-11*1-2-5-7-14-6*0-1-2-5-7-9-10-11*
31,10.86782720825274,110,9-13-12-10*8-14-6-9*9-7-5-3-4*2-1-3*4-1-2-5-7-14-6*0-1-2-5-7-9-10-11*
28,10.874274661508704,108,9-13-12-10*8-14-6-9*9-7-5-3-4*1-3*4-1-2-5-7-14-6*0-1-2-5-7-9-10-11*
27,10.94261766602192,106,9-13-12-10*8-14-6-9*9-7-5-3-4*1-3-4*1-2-5-7-14-6*0-1-2-5-7-9-10-11*
14,10.984526112185687,105,9-13-12-10*8-14-6-9*7-5-3-4*6-14-5-2-1-3-11*7-14*0-1-2-5-7-9-10-11*
30,11.000644745325596,104,9-13-12-10*8-14-6-9*9-7-5-3-4*2-1-3*1-2-5-7-14-6*0-1-2-5-7-9-10-11*
29,11.022566086395871,102,9-13-12-10*8-14-6-9*9-7-5-3-4*1-3*1-2-5-7-14-6*0-1-2-5-7-9-10-11*
37,11.090264345583494,100,9-13-12-10*8-14-6-9*9-7-5-3-4*1-3*2-5-7-14-6*0-1-2-5-7-9-10-11*
22,11.136041263700838,99,9-13-12-10*8-14-6-9*6-14-7-5-3-4*1-3-11*7-14*0-1-2-5-7-9-10-11*
26,11.157962604771116,97,9-13-12-10*8-14-6-9*9-7-5-3-4*1-3*5-7-14-6*0-1-2-5-7-9-10-11*
34,11.231463571889105,96,10-9-7-5-2-1-0*9-13-12-10-11-3*14-8*7-14*3-1*9-6-14-5-3-4*
25,11.241779497098646,95,9-13-12-10*8-14-6-9*9-7-5-3-4*1-3*7-14-6*0-1-2-5-7-9-10-11*
15,11.247582205029014,93,9-13-12-10*8-14-6-9*5-3-4*6-14-5-2-1-3*7-14*0-1-2-5-7-9-10-11*
21,11.316569954867829,91,9-13-12-10*8-14-6-9*6-14-7-5-3-4*2-1-3*7-14*0-1-2-5-7-9-10-11*
23,11.338491295938104,89,9-13-12-10*8-14-6-9*6-14-7-5-3-4*1-3*7-14*0-1-2-5-7-9-10-11*
39,11.451321727917472,87,9-13-12-10*8-14-6-9*5-3-4*1-3*5-7-14-6*0-1-2-5-7-9-10-11*
43,11.524177949709864,86,13-12-10-9*8-14-6-9*7-5-3-4*1-3*5-7-14-6*0-1-2-5-7-9-10-11*
42,11.572533849129591,84,13-12-10-9*8-14-6-9*5-3-4*1-3*5-7-14-6*0-1-2-5-7-9-10-11*
38,11.74661508704062,82,9-13-12*8-14-6-9*5-3-4*1-3*5-7-14-6*0-1-2-5-7-9-10-11*
