,f_1,f_2,R_x
3,15.577303016132804,607,6-16-27-15-10-7-25-0-18-17-11-14-23*10-2-29-27-7-25-22-19-17-11-14*13-0-17-19-8-12-22-25-7-4-24-23*21-15-5-6-16-28-25-11-14-9-3-24-20*29-15-21-5-6-16-7-4-24-3*21-10-16-27-7-28-0-26-8-19-18-13-6-15*10-29-27-16-2-15-5-6-13-0-22-19-12-8*10-16-7-14-20-4-24-23-9-3-11-17-22*12-19-18-0-28-16-6-5-21-10-27-7-24-1*29-10-2-21-15-27-7-20-23-9-3-1-14*28-17-22-25-11-3-1-4*22-19-17-28-16-10-21-6-15-29-2-7-14-23-3*
4,15.620908346972175,604,6-16-27-15-10-7-25-0-18-17-11-14-23*2-29-27-7-25-22-19-17-11-14*13-0-17-19-8-12-22-25-7-4-24-23*21-15-5-6-16-28-25-11-14-9-3-24-20*29-15-21-5-6-16-7-4-24-3*21-10-16-27-7-28-0-26-8-19-18-13-6-15*10-29-27-16-2-15-5-6-13-0-22-19-12-8*10-16-7-14-20-4-24-23-9-3-11-17-22*12-19-18-0-28-16-6-5-21-10-27-7-24-1*29-10-2-21-15-27-7-20-23-9-3-1-14*28-17-22-0-25-11-3-4*22-19-17-28-16-10-21-6-15-29-2-7-14-23-3*
5,15.631195931727849,601,6-16-27-15-10-7-25-0-18-17-11-14-23*2-29-27-7-25-22-12-8-19-17-0-13*23-24-4-7-25-22-19-17-11-14*21-15-5-6-16-28-25-11-14-9-3-24-20*29-15-21-6-16-7-4-24-3*21-10-16-27-7-28-0-26-8-19-18-13-6-15*10-29-27-16-2-15-5-6-13-0-22-19-12-8*10-16-7-14-20-4-24-23-9-3-11-17-22*12-19-18-0-28-16-6-5-21-10-27-7-24-1*29-10-2-21-15-27-7-20-23-9-3-4*28-17-22-0-25-11-3-1-14*22-19-17-28-16-10-21-6-15-29-2-7-14-23-3*
6,15.649433013794717,595,6-16-27-15-10-7-25-0-18-17-11-14-23*2-29-27-7-25-22-12-8-19-17-0-13*23-24-4-7-25-22-19-17-11-14*21-15-5-6-16-28-25-11-14-9-3-24-20*15-21-6-16-7-4-24-3*21-10-16-27-7-28-0-26-8-19-18-13-6-15*10-29-27-16-2-15-5-6-13-0-22-19-12-8*10-16-7-14-20-4-24-23-9-3-11-17-22*12-19-18-0-28-16-6-5-21-10-27-7-24-1*29-10-2-21-15-27-7-20-23-9-3-4*28-17-22-0-25-11-3-1-14*22-19-17-28-16-10-21-6-15-29-2-7-14-23-3*
7,15.665127425765723,590,5-6-16-27-15-10-7-25-0-18-17-11-14-23*2-29-27-7-25-22-12-8-19-17-0-13*23-24-4-7-25-22-19-17-11-14*21-15-5-6-16-28-25-11-14-9-3-24-20*15-21-6-16-7-4-24*10-16-27-7-28-0-26-8-19-18-13-6-15*10-29-27-16-2-15-5-6-13-0-22-19-12-8*10-16-7-14-20-4-24-23-9-3-11-17-22*12-19-18-0-28-16-6-5-21-10-27-7-24-1*29-10-2-21-15-27-7-20-23-9-3-4*28-17-22-0-25-11-3-1-14*22-19-17-28-16-10-21-6-15-29-2-7-14-23-3*
8,15.666238017301849,573,5-6-16-27-15-10-7-25-0-18-17-11-14-23*29-27-7-25-22-12-8-19-17-0-13*23-24-4-7-25-22-19-17-11*21-15-5-6-16-28-25-11-14-9-3-24-20*21-5-6-16-7-4-24*16-27-7-28-0-26-8-19-18-13-6-15*10-29-27-16-2-15-5-6-13-0-22-19-12*10-16-7-14-20-4-24-23-9-3-11-17-22*12-19-18-0-28-16-6-5-21-10-27-7-24-1-9*29-10-2-21-15-27-7-20-23-9-3-4*28-17-22-0-25-11-3-1-14*22-19-17-28-16-10-21-6-15-29-2-7-14-23-3*
9,15.678249941547811,562,5-6-16-27-15-10-7-25-0-18-17-11-14-23*29-27-7-25-22-12-8-19-17-0-13*23-24-4-7-25-22-19-17-11*21-15-5-6-16-28-25-11-14-9-3-24-20*21-5-6-16-7-4-24*16-27-7-28-0-26-8-19-18-13-6-15*10-29-27-16-2-15-5-6-13-0-22-19-12*16-7-14-20-4-24-23-9-3-11-17-22*12-19-18-0-28-16-6-5-21-10-27-7-24-1-9*10-2-21-15-27-7-20-23-9-3-4*28-17-22-0-25-11-3-1-14*22-19-17-28-16-10-21-6-15-29-2-7-14-23-3*
18,15.693856675239656,456,5-21-2-16-28-17-19-8-26-0-25-11-3-9-23*8-12-17-11-25-28-16-27-15*14-20-7-16-6-21-5*17-11-14-24-20-4*14-9-1-3-11-17-22-18-13-6-10-2-29-15*9-1-23-20-7-25-22-19-12-0-28-16-10*23-24-4-7-25-0-18-13-6-15-27-2*14-24-4-7-2-29-27-10-16-15-21-6*15-10-2-29-27-7-25-0-12-17*4-20-7-28*4-24-1-3-23-14-7-10-21-5-6-13-0-19-12*19-18*
20,15.698678980593874,451,5-21-2-16-28-17-19-8-26-0-25-11-3-9-23*8-12-17-11-25-28-16-27-15*14-20-7-16-6-21-5*17-11-14-24-20*14-9-1-3-11-17-22-18-13-6-2-29-15*9-1-23-20-7-25-22-19-12-0-28-16-10*23-24-4-7-25-0-18-13-6-15-2-27*14-24-4-7-2-29-27-10-16-15-5-6*15-10-2-29-27-7-25-0-12-17*4-24-7-28*4-24-1-3-23-14-7-10-21-5-6-13-0-19-12*19-18*
19,15.718202010755205,450,5-21-2-16-28-17-19-8-26-0-25-11-3-9-23*8-12-17-11-25-28-16-27-15*14-20-7-16-6-21-5*17-11-14-24-20*14-9-1-3-11-17-22-18-13-6-2-29-15*9-1-23-20-7-25-22-19-12-0-28-16-10*23-24-4-7-25-0-18-13-6-15-2-27*14-24-4-7-2-29-27-10-16-15-21-6*15-10-2-29-27-7-25-0-12-17*4-24-7-28*4-24-1-3-23-14-7-10-21-5-6-13-0-19-12*19-18*
