,f_1,f_2,R_x
0,15.860007014262331,643,22-17-18-0-25-11-3-4-24-20-14-23-1-9*6-16-28-25-22-19-12-18-0-17-11-14-3-1*26-0-18-22-19-12-17-28-7-16-27-2-10-15-21*23-9-1-4-24-20-7-25-0-18-13-6-21-10*1-3-23-14-20-7-16-2-29-15-6-10-21*6-13-18-0-22-17-11-14-20-7-27-10-15-29-2*17-11-3-1-23-14-20-24-4-7-25-0-12-8-19*10-29-27-15-5-6-13-18-22-17-19-0-25-28*6-2-15-21-10-29-27-16-28-17-19-12-8-26*21-6-13-18-0-26-8-12-19-22-17-11-3-1-9*29-27-2-21-5-6-16-7-14-23-1-9-3-4-20*8-12-19-0-13-6-21-10-7-16-27-2-29-15-5*
1,15.867722702829086,615,19-22-17-18-0-25-11-3-4-24-20-14-23-1-9*16-28-25-22-19-12-18-0-17-11-14-23-3-1*26-0-18-22-19-12-17-28-7-16-27-10-15-21*1-4-20-7-25-28-0-18-13-6-21*21-6-10-29-2-16-7-20-14-3-1*13-18-22-17-11-14-20-7-27-10-15-29-2*17-11-3-1-23-14-20-24-4-7-25-0-12-8-19*10-29-27-15-21-5-6-13-18-22-19-0-25-7-28*6-2-15-21-10-29-27-16-28-17-19-8-26*21-6-13-18-0-26-8-12-19-22-17-11-3-1-9*27-29-2-21-5-6-16-7-14-23-1-3-4-20*12-19-0-13-6-15-29-2-27-16-28-7-10-21-5*
2,15.885053776011222,602,19-22-17-18-0-25-11-3-4-24-20-14-23-1-9*16-28-25-22-19-12-18-0-17-11-14-23-1*26-0-18-22-19-12-17-28-7-16-27-10-15-21*1-4-20-7-28-0-18-13-6-21*21-6-10-29-2-16-7-14-1*13-18-22-17-11-14-20-7-27-10-15-2-29*11-3-1-23-14-20-24-4-7-25-0-12-8*10-29-27-15-21-5-6-13-18-22-19-0-25-7-28*6-2-15-21-10-29-27-16-28-17-19-8-26*21-6-13-18-0-26-8-12-19-22-17-11-3-1-9*27-29-2-21-5-6-16-7-24-14-23-1-3-4-20*12-19-0-13-6-15-29-2-27-16-28-7-10-21-5*
3,15.88543371522095,596,19-22-17-18-0-25-11-3-4-24-20-14-23-1-9*16-28-25-22-19-12-18-0-17-11-14-23-1*26-0-18-22-19-12-17-28-7-16-27-10-15-21*1-4-20-7-28-0-18-13-6-21*21-6-10-29-2-16-7-14-1*13-18-22-17-11-14-20-7-27-10-15-2-29*11-3-1-23-14-20-24-4-7-25-0-12-8*10-29-27-15-21-5-6-13-18-22-19-0-25-7-28*6-10-21-15-2-29-27-16-28-17-19-8-26*21-6-13-18-0-26-8-12-19-22-17-11-3-1-9*27-29-2-21-5-6-16-7-24-14-23-1-3-4-20*12-19-0-13-6-15-29-2-27-16-28-7-10-21-5*
4,15.887859480944588,575,22-17-18-0-25-11-3-24-14*16-28-25-22-12-18-0-17-11-14-1-23-4*0-18-22-19-12-17-28-7-16-27-10-15-21*1-4-20-7-28-0-18-13-6-21*6-10-29-2-16-7-14-23-1-9*13-18-22-17-11-14-20-24-4-7-25-0-12-8*11-3-1-9-14-20-7-27-10-15-2-29*10-29-27-15-21-5-6-13-18-22-19-0-25-7-28*6-10-21-15-2-29-27-16-28-17-19-12-8-26*21-6-13-0-26-8-12-19-22-18-17-11-3-1-9*29-2-21-5-6-16-7-24-14-23-1-3-4*12-19-0-13-6-15-29-2-27-16-28-7-10-21-5*
5,15.913461538461538,574,22-17-18-0-25-11-3-24-14*6-16-28-25-22-12-0-18-17-11-14-1-23-4*0-18-22-19-12-17-28-7-16-27-10-15*1-4-20-7-28-0-18-13-6-21*6-10-29-2-16-7-24-14-23-1-3-4*18-22-17-11-14-20-24-4-7-25-0-12-8*17-11-3-1-9-14-20-7-27-10-15-2-29*10-29-27-15-21-5-6-13-18-22-19-0-25-7-28*6-10-21-15-2-29-27-16-28-17-19-12-8-26*21-6-13-0-26-8-12-19-22-18-17-11-3-9-1*29-2-21-5-6-16-7-14-23-1-9*12-19-0-13-6-15-29-27-16-28-7-10-21-5*
6,15.925327332242226,566,22-17-18-0-25-11-3-24-14*6-16-28-25-22-0-18-17-11-14-1-23-4*0-18-22-19-12-17-28-7-16-27-10-15*1-4-7-28-0-18-13-6-21*6-10-29-2-16-7-24-14-23-1-3-4*18-22-17-11-14-20-24-4-7-25-0-12-8*17-11-3-1-9-14-20-7-27-10-15-2-29*10-29-27-15-21-5-6-13-18-22-19-0-25-7-28*21-10-6-15-2-29-27-16-28-17-19-12-8-26*21-6-13-0-26-8-12-19-22-18-17-11-3-9-1*29-2-21-5-6-16-7-14-23-1-9*12-19-0-13-6-15-29-27-16-28-7-10-21-5*
29,15.967675941080197,368,23-1-24-20-7-28-0-18-12-8*5-21-15-16-28-25-22*15-29-10-6-13-18-0-22-17-11-14-23-9-1*2-6-13*23-3-4-24-20-14*5-6-13-0-12-19-22-25-7-24-4-1*9-3-11-25-7-2-10-15*15-10*2-21-5-6-16-7-20-23-9-3*2-29-27-16-28-17-19-12-8-26-0-13-18-22-25*3-23-14-7-27-10-21-6*19-0-28-7-4*
30,15.98965396305822,366,23-1-24-20-7-28-0-18-12-8*5-21-15-16-28-25-22*15-29-10-6-13-18-0-22-17-11-14-23-9-1*2-6-13*23-3-4-24-20-14*5-6-13-0-12-19-22-25-7-24-4-1*3-11-25-7-2-10-15*15-10*2-21-5-6-16-7-20-23-9-3*2-29-27-16-28-17-19-12-8-26-0-13-18-22-25*3-23-14-7-27-10-21-6*19-0-28-7-4*
31,15.998538695347206,362,23-1-24-20-7-28-0-18-12-8*5-21-15-16-28-25-22*15-29-10-6-13-18-0-22-17-11-14-23-9-1*2-6-13*23-3-4-24-20-14*5-6-13-0-12-19-22-25-7-24-4-1*3-11-25-7-2-10-15*15-10*2-21-5-6-16-7-20-23-9-3*2-29-27-16-28-17-19-12-8-26-0-13-18-22*3-23-14-7-27-10-21-6*19-18-0-28-7-4*
32,16.019698386719664,359,23-1-24-20-7-28-0-18-12-8*21-15-16-28-25-22*15-29-10-6-13-18-0-22-17-11-14-23-9-1*2-6-13*23-3-4-24-20-14*5-6-13-0-12-19-22-25-7-24-4-1*3-11-25-7-2-10-15*15-10*2-21-5-6-16-7-20-23-9-3*2-29-27-16-28-17-19-12-8-26-0-13-18-22*3-23-14-7-27-10-21-6*19-18-0-28-7-4*
33,16.02986906710311,356,1-24-20-7-28-0-18-12-8*21-15-16-28-25-22*15-29-10-6-13-18-0-22-17-11-14-23-9-1*2-6-13*23-3-4-24-20-14*5-6-13-0-12-19-22-25-7-24-4-1*3-11-25-7-2-10-15*15-10*2-21-5-6-16-7-20-23-9-3*2-29-27-16-28-17-19-12-8-26-0-13-18-22*3-23-14-7-27-10-21-6*19-18-0-28-7-4*
35,16.067833761982698,354,1-24-20-7-28-25-0-18-12*21-15-16-28-25-22*15-29-10-6-13-18-0-22-17-11-14-23-9-1*2-6-13*23-3-4-24-20-14*5-6-13-0-12-19-22-25-7-24-4-1*3-11-25-7-2-10-15*15-10*2-21-5-6-16-7-20-23-9-3*2-29-27-16-28-17-19-12-8-26-0-13-18-22*3-23-14-7-27-10-21-6*19-18-0-28-7-4*
