,R_x,f_1,f_2,Generation,Rank
0,0-1-3-11-10-12-13*2-1-4-3-5-7-9-10-12*0-1-2-5-7-9-10-12*0-1-4-3-5-7-14-6*8-14-6-9-10-12*0-1-2-5-14-6-9-13*8-14-7-5-3-11-10-9*,10.12830431979368,236.0,327,0.0
1,0-1-3-11-10-12-13*2-1-4-3-5-7-9-10*0-1-2-5-7-9-10-12-13*0-1-4-3-5-7-14-6*8-14-6-9-10-12*0-1-2-5-14-6-9-13*8-14-7-5-3-11-10-9*,10.13217279174726,233.0,309,0.0
2,0-1-2-5-14-6-9-13*2-1-4-3-5-7-14-6*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-10*8-14-7-5-3-11-10-9*0-1-3-11-10-12-13*8-14-6-9-10-12*,10.132817537072857,231.0,86,0.0
0,4-1-2-5-14-8*0-1-2-5-7-9-10-12-13*0-1-4-3-5-7-9-10-12-13*4-3-5-7-14-6*5-3-11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.138620245003224,225.0,641,0.0
1,4-1-2-5-14-8*0-1-2-5-7-9-10-12-13*0-1-4-3-5-7-9-10-12*4-3-5-7-14-6*5-3-11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.13926499032882,223.0,617,0.0
4,9-10-11-3-5-7-14-6*4-1-2-5-14-8*0-1-2-5-7-9-10-12-13*0-1-4-3-5-7-9-10*8-14-6-9-10-12*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.14119922630561,220.0,345,0.0
2,4-1-2-5-14-8*0-1-2-5-7-9-10-12-13*0-1-4-3-5-7-9-10-12-13*11-3-5-7-14-6*11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.142488716956802,217.0,508,0.0
3,4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-10*4-3-5-7-14-6*5-3-11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.147001934235975,216.0,397,0.0
4,4-1-2-5-14-8*0-1-2-5-7-9-10-12-13*0-1-4-3-5-7-9-10*11-3-5-7-14-6*11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.147646679561571,210.0,459,0.0
5,4-1-2-5-14-8*0-1-2-5-7-9-10-12-13*0-1-4-3-5-7-14-6*4-3-5-7-9-10-12*11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.150225660863958,209.0,512,0.0
6,4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-10*11-3-5-7-14-6*11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.150870406189554,208.0,429,0.0
7,4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-14-6*4-3-5-7-9-10-12*11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.15344938749194,207.0,494,0.0
8,4-1-2-5-14-8*0-1-2-5-7-9-10-12-13*0-1-4-3-5-7-9-10*4-3-5-7-14-6*11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.154738878143132,204.0,439,0.0
9,4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-10*4-3-5-7-14-6*11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-2-5-14-6*,10.157962604771116,202.0,419,0.0
10,4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*4-3-5-7-14-6*11-10-9-6-14-8*0-1-3-11-10-12-13*0-1-2-5-14-6*,10.163120567375886,197.0,514,0.0
11,4-1-2-5-14-8*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*3-5-7-14-6*11-10-9-6-14-8*0-1-3-11-10-12-13*0-1-2-5-14-6*,10.176015473887814,193.0,518,0.0
12,0-1-3-11-10-12-13-9*7-14-6*0-1-2-5-14-6*4-1-2-5-14-8*0-1-2-5-7-9-10-12*11-10-9-6-14-8*0-1-4-3-5-7-9-10*,10.196647324306898,192.0,395,0.0
13,0-1-3-11-10-12-13-9*4-1-2*0-1-4-3-5-7-9-10*0-1-2-5-14-6*4-3-5-7-14-6*0-1-2-5-7-9-10-12-13*11-10-9-6-14-8*,10.199226305609283,190.0,466,0.0
14,0-1-3-11-10-12-13*7-14-6*0-1-4-3-5-7-9-13*4-1-2-5-14-8*0-1-2-5-7-9-10-12*11-10-9-6-14-8*0-1-2-5-14-6*,10.20180528691167,187.0,536,0.0
3,2-1-4-3-5-7-14-6*4-3-11-10-9-6-14-8*3-1-2*4-3-5-7-9-13-12-10-11*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*0-1-3-4*,10.208252740167634,184.0,272,0.0
4,4-3-5-7-14-6*4-3-11-10-9-6-14-8*4-3-1-2*4-3-5-7-9-13-12-10-11*0-1-2-5-7-9-10-12-13*0-1-3-4*0-1-2-5-14-6*,10.218568665377177,180.0,284,0.0
5,4-3-5-7-9-13-12-10-11*5-3-11-10-9-6-14-8*4-1-2*4-3-5-7-14-6*0-1-2-5-7-9-10-12-13*0-1-3-4*0-1-2-5-14-6*,10.227595099935526,179.0,205,0.0
17,0-1-2-5-14-6*4-3-5-7-14-6*4-1-2*0-1-4-3-5-7-9-10*0-1-3-11-10-12*11-10-9-6-14-8*0-1-2-5-7-9-13-12*,10.228239845261122,178.0,609,0.0
