,f_1,f_2,R_x
1,15.792465513210194,451,4-3-23-14-7-16-6-5-15-27-10*26-8-12-19-17-11-3-1-9-23-20-7-10-29-15*23-3-1-9-14-24-4-7-25-11*4-24-23-1*2-10-6-13-18-19-8*6-16-27-2-7-28-0-26-8-19-22-12*0-18-22-12*23-14-11-17-22-0-13-6-5-21-2-7-24-3-1*27-29-2-21-15-16-28-25-0-18-12-8*2-29-27-7-25-22-19-12-0*21-6-15-10-2-16-27-7-4-20*13-18-22-17-28-7-4-1-9*
2,15.818155249006312,447,4-3-23-14-7-16-6-5-15-27-10*26-8-12-19-17-11-3-1-9-23-20-7-10-29-15*23-3-1-9-14-24-4-7-25-11*4-24-23-1*2-10-6-13-18-19-8*6-16-27-2-7-28-0-26-8-19-22-12*0-18-22-12*23-14-11-17-22-0-13-6-5-21-2-7-24-3-1*27-29-2-21-15-16-28-25-0-18-12-8*2-29-27-7-25-22-19-12-0*21-6-15-10-2-16-27-7-4*13-18-22-17-28-7-4-1-9*
3,15.826133972410569,443,4-3-23-14-7-16-6-5-15-27-10*26-8-12-19-17-11-3-1-9-23-20-7-10-29-15*23-3-1-9-14-24-4-7-25-11*4-24-23-1*2-10-6-13-18-19-8*6-16-27-2-7-28-0-26-8-19-22-12*0-18-22-12*23-14-11-17-22-0-13-6-5-21-2-7-24-3-1*27-29-2-21-15-16-28-25-0-18-12-8*2-29-27-7-25-22-19-12*21-6-15-10-2-16-27-7-4*13-18-22-17-28-7-4-1-9*
4,15.830459434182838,441,4-3-23-14-7-16-6-5-15-27-10*26-8-12-19-17-11-3-1-9-23-20-7-10-29-15*23-3-1-9-14-24-4-7-25-11*24-23-1*2-10-6-13-18-19-8*6-16-27-2-7-28-0-26-8-19-22-12*0-18-22-12*23-14-11-17-22-0-13-6-5-21-2-7-24-3-1*27-29-2-21-15-16-28-25-0-18-12-8*2-29-27-7-25-22-19-12*21-6-15-10-2-16-27-7-4*13-18-22-17-28-7-4-1-9*
5,15.853606499883096,436,4-3-23-14-7-16-6-5-15-27*26-8-12-19-17-11-3-1-9-23-20-7-10-29-15*23-3-1-9-14-24-4-7-25-11*24-23-1*2-10-6-13-18-19-8*6-16-27-2-7-28-0-26-8-19-22-12*0-18-22-12*23-14-11-17-22-0-13-6-5-21-2-7-24-3-1*27-29-2-21-15-16-28-25-0-18-12-8*2-29-27-7-25-22-19-12*21-6-15-10-2-16-27-7-4*13-18-22-17-28-7-4-1-9*
6,15.872837269113864,431,4-3-23-14-7-16-6-5-15-27*26-8-12-19-17-11-3-1-9-23-20-7-10-29-15*23-3-1-9-14-24-4-7-25-11*24-23-1*2-10-6-13-18-19-8*6-16-27-2-7-28-0-26-8-19-22-12*0-18-22-12*23-14-11-17-22-0-13-6-5-21-2-7-24-3-1*27-29-2-21-15-16-28-25-0-18-12-8*2-29-27-7-25-22-19-12*21-6-15-10-2-16-27-7*13-18-22-17-28-7-4-1-9*
0,15.879793079261164,430,4-3-23-14-7-16-6-5-15-27-10*26-8-12-19-17-11-3-1-9-23-20-7-10-29*23-3-1-9-14-24-4-7-25-11*24-23-1*10-6-13-18-19-8*6-16-27-2-7-28-0-18-12*19-22-18*23-14-11-17-22-0-13-6-5-21-2-7-24-3-1*29-2-21-15-16-28-25-0-26-8-19-22-18-12*2-29-27-7-25-22-19-12-0*21-6-15-10-2-16-27-7-4-20*13-18-22-17-28-7-4-1-9*
7,15.88961304652794,429,4-3-23-14-7-16-6-5-15-27*26-8-12-19-17-11-3-1-9-23-20-7-10-29-15*23-3-1-9-14-24-4-7-25-11*24-23-1*2-10-6-13-18-19-8*6-16-27-2-7-28-0-26-8-19-22-12*0-18-22-12*23-14-11-17-22-0-13-6-5-21-2-7-24-3-1*27-29-2-21-15-16-28-25-0-18-12-8*29-27-7-25-22-19-12*21-6-15-10-2-16-27-7*13-18-22-17-28-7-4-1-9*
69,15.894961421557166,373,20-4-1-3-9-23-14-7-16-6-5-21-15-2-27*6-16-28-25-11-14-4*27-16*8-12-0-28-16-27-29-2-6*12-19-17-11-14-23*15-10-29-2-7-25-0-18-19-22*23-4-1-3-24-20-7-28-17-12-8-26-0-18-22*6-21-10-16-28-25-22*10-21-5-6-13-0-22-17-11-3-1-9*14-24-4-7-27-10-15-6-13-18-12-19*7-25-11-17-18*0-19-18*
70,15.905687397708672,370,20-4-1-3-9-23-14-7-16-6-5-21-15-2-27*6-16-28-25-11-14-4*27-16*8-12-0-28-16-27-29-2-6*12-19-17-11-14-23*15-10-29-2-7-25-0-18-19*23-4-1-3-24-20-7-28-17-12-8-26-0-18-22*6-21-10-16-28-25-22*10-21-5-6-13-0-22-17-11-3-1-9*14-24-4-7-27-10-15-6-13-18-12-19*7-25-11-17-18*0-19-18*
