,R_x,f_1,f_2,Generation,Rank
0,9-3-11-25-28-7-20-14-24-4*1-9-23-14-20-7-27-10-21-5*2-29-27-7-25-22-19-12-8*2-27-16-28-17-19-8-12-0-18-13-6-10-15-29*15-10-27-7-20-23-1-3-11-17-22-0-18-13*14-1-23-24-4-7-27-29-2-10*3-24-7-2-21-15-29-27-16-28-17-22-18-0-26*9-23-14-11-17-22-18-0-26*13-6-16-7-4-24-20-14-11-17-19-12-8-26*17-18-0-25-7-20-4-3*9-23-14-11-17-22-0-13-6-21-5-15-2*4-24-1-3-9-23-14-7-16-6-5*,15.145896656534957,490.0,390,0.0
1,9-3-11-25-28-7-20-14-24*1-9-23-14-20-7-27-10-21-5*2-29-27-7-25-22-19-12-8*2-27-16-28-17-19-8-12-0-18-13-6-10-15-29*15-10-27-7-20-23-1-3-11-17-22-0-18-13*14-1-23-24-4-7-27-29-2-10*3-24-7-2-21-15-29-27-16-28-17-22-18-0-26*9-23-14-11-17-22-18-0-26*13-6-16-7-4-24-20-14-11-17-19-12-8-26*17-18-0-25-7-20-4-3*9-23-14-11-17-22-0-13-6-21-5-15-2*4-24-1-3-9-23-14-7-16-6-5*,15.147124152443302,488.0,399,0.0
2,9-3-11-25-28-7-20-14-24-4*1-9-23-14-20-7-27-10-21-5*2-29-27-7-25-22-19-12-8*2-27-16-28-17-19-8-12-0-18-13-6-10-15*15-10-27-7-20-23-1-3-11-17-22-0-18-13*1-23-24-4-7-27-29-2-10*3-24-7-2-21-15-29-27-16-28-17-22-18-0-26*9-23-14-11-17-22-18-0-26*13-6-16-7-4-24-20-14-11-17-19-12-8-26*17-18-0-25-7-20-4-3-23*9-23-14-11-17-22-0-13-6-21-5-15-2*4-24-1-3-9-23-14-7-16-6-5*,15.155249006312836,482.0,400,0.0
3,9-3-11-25-28-7-20-14-24-4*1-9-23-14-20-7-27-10-21-5*2-29-27-7-25-22-19-12-8*2-27-16-28-17-19-8-12-0-18-13-6-10-15*15-10-27-7-20-23-1-3-11-17-22-0-18-13*1-23-24-4-7-27-29-2-10*3-24-7-2-21-15-29-27-16-28-17-22-18-0-26*9-23-14-11-17-22-18-0-26*13-6-16-7-4-24-20-14-11-17-19-12-8-26*17-18-0-25-7-20-4-3*9-23-14-11-17-22-0-13-6-21-5-15-2*4-24-1-3-9-23-14-7-16-6-5*,15.15948678980594,479.0,373,0.0
4,9-3-11-25-28-7-20-14-24-4*1-9-23-14-20-7-27-10-21-5*2-29-27-7-25-22-19-12-8*29-2-27-16-28-17-19-8-12-0-18-13-6-10-15*15-10-27-7-20-23-1-3-11-17-22-0-18-13*23-24-4-7-27-29-2-10*3-24-7-2-21-15-29-27-16-28-17-22-18-0-26*9-23-14-11-17-22-18-0-26*13-6-16-7-4-24-20-14-11-17-19-12-8-26*17-18-0-25-7-20-4-3*9-23-14-11-17-22-0-13-6-21-5-15-2*4-24-1-3-9-23-14-7-16-6-5*,15.162935468786532,478.0,372,0.0
5,9-3-11-25-28-7-20-14-24-4*1-9-23-14-20-7-27-10-21-5*2-29-27-7-25-22-19-12-8*2-27-16-28-17-19-8-12-0-18-13-6-10-15*15-10-27-7-20-23-1-3-11-17-22-0-18-13*1-23-24-4-7-27-29-2-10*3-24-7-2-21-15-29-27-16-28-17-22-18-0-26*9-23-14-11-17-22-18-0-26*13-6-16-7-4-24-20-14-11-17-19-12-8-26*18-0-25-7-20-4-3*9-23-14-11-17-22-0-13-6-21-5-15-2*4-24-1-3-9-23-14-7-16-6-5*,15.16615033902268,475.0,396,0.0
6,9-3-11-25-28-7-20-14-24-4*1-9-23-14-20-7-27-10-21-5*2-29-27-7-25-22-19-12-8*2-27-16-28-17-19-8-12-0-18-13-6-10-15*15-10-27-7-20-23-1-3-11-17-22-0-18*1-23-24-4-7-27-29-2-10*3-24-7-2-21-15-29-27-16-28-17-22-18-0-26*9-23-14-11-17-22-18-0-26*13-6-16-7-4-24-20-14-11-17-19-12-8-26*18-0-25-7-20-4-3*9-23-14-11-17-22-0-13-6-21-5-15-2*4-24-1-3-9-23-14-7-16-6-5*,15.18941430909516,469.0,397,0.0
0,3-23-20-7-27-15-10-6-13-18-0-12-8*12-18-0-25-28-16-27-2-29-10*4-20-7-28-17-19-12-8*4-1-9-23-14-11-17-22-0-13-6-5-21*1-9-14-20-7-27-15-10-21-6-13-0-25-11*10-15-27-7-20-24*29-2-7-14-1-3*19-18-0-25-7-20-24-4-23*5-6-16-7-14-23-1-9-3-11-17-22-18-0-26*26-8-12-19-22-25-7-27-29-2-10-15-5*26-0-25-7-4-24-14-11-17-19-12-8*1-3-24-4-7-27-10-21-5*,15.199234276361937,450.0,393,0.0
1,3-23-20-7-27-15-10-6-13-18-0-12-8*12-18-0-25-28-16-27-2-29-10*4-20-7-28-17-19-12-8*4-1-9-23-14-11-17-22-0-13-6-5-21*1-9-14-20-7-27-15-10-21-6-13-0-25-11*10-15-27-7-20*29-2-7-14-1-3*19-18-0-25-7-20-24-4-23*5-6-16-7-14-23-1-9-3-11-17-22-18-0-26*26-8-12-19-22-25-7-27-29-2-10-15-5*26-0-25-7-4-24-14-11-17-19-12-8*1-3-24-4-7-27-10-21-5*,15.20133855506196,447.0,391,0.0
2,3-23-20-7-27-15-10-6-13-18-0-12-8*12-18-0-25-28-16-27-2-29*23-20-7-28-17-19-12-8*4-1-9-23-14-11-17-22-0-13-6-5-21*1-9-14-20-7-27-15-10-21-6-13-0-25-11*10-15-27-7-20*29-2-7-14-1-3*19-18-0-25-7-20-24-4-23*5-6-16-7-14-23-1-9-3-11-17-22-18-0-26*26-8-12-19-22-25-7-27-29-2-10-15-5*26-0-25-7-4-24-14-11-17-19-12-8*1-3-24-4-7-27-10-21-5*,15.210106382978724,443.0,395,0.0
