,R_x,f_1,f_2,Generation,Rank
0,0-1-2-5-7-9-10-12-13*8-14-6-9-10-11*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-14-6*0-1-4-3-5-7-9-10*,10.199226305609283,190.0,143,0.0
1,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-14-6*0-1-4-3-5-7-9-10*,10.202450032237266,188.0,100,0.0
2,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-3-11-10-12-13*0-1-2-5-14-6*2-1-4-3-5-7-9-13*0-1-4-3-5-7-14-6*,10.207607994842038,183.0,186,0.0
3,0-1-2-5-7-9-10-12*8-14-6-9-10-11*2-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9-10*0-1-4-3-5-7-14-6*,10.24435847840103,182.0,101,0.0
4,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-2-5-14-6*0-1-3-11-10-12-13-9*2-1-4-3-5-7-14-6*4-3-5-7-9-10-12-13*,10.246937459703418,181.0,136,0.0
5,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-2-5-14-6*0-1-3-11-10-12-13-9*2-1-4-3-5-7-14-6*4-3-5-7-9-10-12*,10.249516441005802,179.0,131,0.0
6,0-1-2-5-7-9-10-12-13*8-14-6-9-10-11*0-1-2-5-14-6*0-1-3-11-10-12-13-9*2-1-4-3-5-7-14-6*4-3-5-7-9-10*,10.250805931656997,176.0,141,0.0
8,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-3-11-10-12-13-9*4-3-5-7-14-6*0-1-2-5-14-6*2-1-4-3-5-7-9-10*,10.254029658284978,174.0,159,0.0
2,0-1-2-5-7-9-13-12*8-14-6-9-10-11*4-3-1-0*12-10-11-3-5-7-14-6*0-1-2-5-14-6*2-1-4-3-5-7-9-10-12-13*,10.260477111540942,171.0,176,0.0
3,0-1-2-5-7-9-13-12*8-14-6-9-10-11*4-3-1-0*13-12-10-11-3-5-7-14-6*0-1-2-5-14-6*2-1-4-3-5-7-9-10*,10.265635074145711,166.0,180,0.0
