,R_x,f_1,f_2,Generation,Rank
0,0-1-2-5-14-6-9-10*0-1-4-3-5-7-14-6*12-10-9-7-5-3-4-1-2*0-1-3-11-10-12-13*0-1-2-5-7-9-13-12*5-3-11-10-9-6-14-8*,10.190199871050934,211.0,166,0.0
1,0-1-2-5-14-6-9-10*0-1-4-3-5-7-14-6*10-9-7-5-3-4-1-2*0-1-3-11-10-12-13*0-1-2-5-7-9-13-12*5-3-11-10-9-6-14-8*,10.19471308833011,206.0,164,0.0
0,0-1-4-3-5-7-14-6*4-3-5-7-9-13-12-10-11*8-14-6-9-10-11-3-1*11-3-4-1-2-5-14-8*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*,10.202450032237266,205.0,112,0.0
2,0-1-2-5-14-6-9-10*0-1-4-3-5-7-14-6*10-9-7-5-3-4-1-2*0-1-3-11-10-12-13*0-1-2-5-7-9-13-12*11-10-9-6-14-8*,10.204384268214056,192.0,192,0.0
1,0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*8-14-6-9-10-11-3-1*4-3-5-7-9-13-12-10-11*0-1-4-3-5-7-14-6*4-1-2-5-14-8*,10.212121212121213,191.0,144,0.0
3,0-1-2-5-14-6-9-10*6-14-7-5-3-4-1-0*0-1-2-5-7-9-13-12*10-9-7-5-3-4-1-2*8-14-6-9-10-11*0-1-3-11-10-12*,10.214055448098,190.0,172,0.0
3,0-1-3-5-7-14-6*4-3-5-7-9-13-12-10-11*8-14-6-9-10-11-3-1*4-1-2-5-14-8*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*,10.237911025145069,184.0,160,0.0
0,0-1-3-11-10-12-13-9*8-14-6-9-10-11*0-1-2-5-14-6*0-1-4-3-5-7-9-10*4-3-5-7-14-6*0-1-2-5-7-9-10-12*,10.24113475177305,180.0,149,0.0
6,0-1-2-5-14-6-9-10*6-14-7-5-3-11-10-12*0-1-2-5-7-9-13-12*10-9-7-5-3-4-1-2*8-14-6-9-10-11*0-1-3-4*,10.24822695035461,176.0,188,0.0
1,0-1-3-11-10-12-13-9*8-14-6-9-10-11*0-1-2-5-14-6*0-1-4-3-5-7-9*4-3-5-7-14-6*0-1-2-5-7-9-10-12*,10.25918762088975,175.0,143,0.0
3,4-1-2-5-14-6*2-1-3-11-10-12-13*8-14-6-9-10-11*0-1-4-3-5-7-9-13*0-1-2-5-7-9-10-12*0-1-3-5-7-14-6*,10.260477111540942,174.0,150,0.0
0,0-1-2-5-7-9-13-12-10-11*4-3-5-7-9-10-12-13*4-3-5-7-14-6*4-1-2*0-1-2-5-14-6*0-1-3-11-10-9-6-14-8*,10.264990328820115,171.0,152,0.0
2,0-1-3-11-10-12-13-9*8-14-6-9-10-11*0-1-2-5-14-6*2-1-4-3-5-7-9*4-3-5-7-14-6*0-1-2-5-7-9-10-12*,10.272082527401675,169.0,180,0.0
7,0-1-2-5-14-6*6-14-7-5-3-4*0-1-2-5-7-9-13-12*10-9-7-5-3-4-1-2*8-14-6-9-10-11*12-10-11-3-1-0*,10.279819471308834,164.0,197,0.0
5,0-1-3-5-7-14-6*0-1-4*4-3-11-10-9-6-14-8*4-3-5-7-9-13-12-10*0-1-2-5-7-9-10-12*6-14-5-2-1-4*,10.306898774983882,163.0,190,0.0
1,0-1-2-5-7-9-13-12*4-3-5-7-9-10-12-13*4-3-5-7-14-6*4-1-2*0-1-2-5-14-6*0-1-3-11-10-9-6-14-8*,10.310122501611865,156.0,138,0.0
2,0-1-2-5-7-9-13-12*4-3-5-7-9-10-12-13*3-5-7-14-6*4-1-2*0-1-2-5-14-6*0-1-3-11-10-9-6-14-8*,10.328175370728562,152.0,134,0.0
13,4-1-2-5-14-6*0-1-3-4*4-3-5-7-9-13-12*8-14-6-9-10*6-14-7-5-3-11-10-9*0-1-2-5-7-9-10-12*,10.350741457124435,149.0,163,0.0
