,f_1,f_2,R_x
11,23.0819917245103,1515,46-40-12-27-25-41-36-19-38-69-0-2-50-33-58-51-56-28-8-26-49-11-68-9*28-8-56-6-63-21-62-49-11-9-17-43-13-22-36-45-41-35-51-34-57-58-33*18-54-38-3-0-50-43-20-55-8-26-30-24-62-42-15-11-9-68-59-10-52-64-58-41-25-4-7-40-46*53-46-40-7-47-6-35-58-33-13-43-61-60-44-14-2-0-23-3-48-66-29*54-38-19-29-69-3-48-39-32-65-37-67-27-25-4-53-47-6-21-24-30-26-1-9-68-59-17-43-33-22*19-18-65-39-48-29-69-3-66-38-22-33-20-55-16-1-49-15-42-24-30*44-60-61-17-59-9-49-15-30-26-16-10-8-51-57-41-36-54-18-67-37-65-19-22-33-43-50-2-0-3*25-4-40-47-6-56-8-55-17-44-14-2-23-69-66-54-5-67-27-41-34-35-57*43-13-22-38-54-18-39-48-29-3-66-19-36-41-12-4-7-46-40*7-53-40-12-25-57-51-64-52-20-17-9-31*31-11-68-59-17-50-0-69-38-36-45-34-51-58-64-35-6-63-24-62-15*43-17-59-1-16-10-20-13-22-19-69-18-39-32-54-36-41-35-6-63-24-42-49-26-8-51-64-52-55*65-54-5-18-32-39-48-29-23-50-43-20-10-16-26-8-28-56-6*5-37-65-67-27-41-51-8-26-49-15-42-62-21-6-56-28-10-55-20-43-13-50-23-69-66-19-54-32-39*61-14-2-0-23-69-66-18-37-5-54-36-45-58-64-52-55-16-1-31-11-49-26-30-63-6-35-51-41-12*
12,23.08566222088393,1504,46-40-12-27-25-41-36-19-38-69-0-2-50-33-58-51-56-28-8-26-49-11-68-9*28-8-56-6-63-21-62-49-11-9-17-43-13-22-36-45-41-35-51-34-57-58-33*18-54-38-3-0-50-43-20-55-8-26-30-24-62-42-15-11-9-68-59-10-52-64-58-41-25-4-7-40-46*53-46-40-7-47-6-35-58-33-13-43-61-60-44-14-2-0-23-3-48-66-29*54-38-19-29-69-3-48-39-32-65-37-67-27-25-4-53-47-6-21-24-30-26-1-9-68-59-17-43-33-22*19-18-65-39-48-29-69-3-66-38-22-33-20-55-16-1-49-15-42-24-30*44-60-61-17-59-9-49-15-30-26-16-10-8-51-57-41-36-54-18-67-37-65-19-22-33-43-50-2-0-3*25-4-40-47-6-56-8-55-17-44-14-2-23-69-66-54-5-67-27-41-34-35-57*17-43-13-22-38-54-18-39-48-29-3-66-19-36-45-34-51-58-64-35-6-63-24-62-15*7-53-40-12-25-57-51-64-52-20-17*31-11-68-59-17-50-0-69-38-36-41-12-4-7-46-40*43-17-59-1-16-10-20-13-22-19-69-18-39-32-54-36-41-35-6-63-24-42-49-26-8-51-64-52-55*65-54-5-18-32-39-48-29-23-50-43-20-10-16-26-8-28-56-6*5-37-65-67-27-41-51-8-26-49-15-42-62-21-6-56-28-10-55-20-43-13-50-23-69-66-19-54-32-39*61-14-2-0-23-69-66-18-37-5-54-36-45-58-64-52-55-16-1-31-11-49-26-30-63-6-35-41-12*
13,23.095656146653724,1474,46-40-12-25-57-51-64-52-20-17*28-8-56-6-63-21-62-49-11-9-17-43-13-22-36-45-41-35-51-34-57-58-33*18-54-38-3-0-50-43-20-55-8-26-30-24-62-42-15-11-9-68-59-10-52-64-58-41-25-4-7-40-46*53-46-40-7-47-6-35-58-33-13-43-61-60-44-14-2-0-23-3-48-66*54-38-19-29-69-3-48-39-32-65-37-67-27-25-4-53-47-6-21-24-30-26-1-9-68-59-17-43-33*18-65-39-48-29-69-3-66-38-22-33-20-55-16-1-49-15-42-24-30*44-60-61-17-59-9-49-15-30-26-16-10-8-51-57-41-36-54-18-67-37-65-19-22-33-43-50-2-0-3*25-4-40-47-6-56-8-55-17-44-14-2-23-69-66-54-5-67-27-41-34-35-57*17-43-13-22-38-54-18-39-48-29-3-66-19-36-45-34-51-64-35-6-63-24-62-15*53-7-40-12-27-25-41-36-19-38-69-0-2-50-33-58-51-56-28-8-26-49-11-68-9*31-11-59-17-50-23-29-48-39-32-18-5-54-65*43-17-59-1-16-10-20-13-22-19-69-18-39-32-54-36-41-35-6-63-24-42-49-26-8-51-64-52-55*56-28-8-26-16-10-20-43-50-0-69-38-36-41-12-4-7-46-40*5-37-65-67-27-41-51-8-26-49-15-42-62-21-6-56-28-10-55-20-43-13-50-23-69-66-19-54-32-39*61-14-2-0-23-69-66-18-37-5-54-36-45-58-64-52-55-16-1-31-11-49-26-30-63-6-35-41*
20,23.096549110410816,1443,13-43-20-55-10-16-1-31-11-9-17-50-23-29-3-38-36-54-19-18-32-5-67-27-25-57-58-33-22*64-58-41-57-34-45-22-38-69-48-39-65-67-27-12-4-53-47-6-56-51-8-52-20-43-13-50-0-23-3*21-63-24-62-42-15-49-1-16-10-20-33-22-38-18-65-37-67-27-25-34-35-51-8-56-6-47-40-46*24-42-15-11-68-9-59-10-52-64-51-57-25-4-7-40-53*32-39-48-29-69-23-50-17-59-9-31-11-15-30-63-6-47-7-4-12-41-45-36-22-13-43-61-60-44*63-24-42-15-11-9-16-10-55-17-50-0-23-69-18-65-39-48-66-38-36-45-58-64-35-57-34-41*65-5-67-27-41-51-8-26-1-31-11-68-59-17-20-33-22-19-54-18-39-32-37*31-1-49-11-68-9-16-10-55-20-13-33-58-51-56-28-8*10-8-26-1-68-9-11-49-15-30-21-6-35-58-33-50-2-14-44-61-43-20-52-64-51-34-41-45*47-40-12-27-67-5-18-54-19-3-29-66-69-23-50-43-17-59-1-26-30-24-21-62-49-42*21-24-42-15-49-26-8-51-41-36-54-18-32-39-65-37-5*29-69-38-54-19-36-45-34-35-6-63-24-62-26-16-55-52-64-51-57-25-12-4-7-46*65-5-54-18-19-66-69-0-2-14-44-17-55-52-64-35-41-45-22-33-43-20*53-7-46-40-47-6-56-28-10-17-61-60-44-14*46-40-4-25-41-36-38-69-23-2*
21,23.10201591759813,1441,13-43-20-55-10-16-1-31-11-9-17-50-23-29-3-38-36-54-19-18-32-5-67-27-25-57-58-33-22*64-58-41-57-34-45-22-38-69-48-39-65-67-27-12-4-53-47-6-56-51-8-52-20-43-13-50-0-23-3*21-63-24-62-42-15-49-1-16-10-20-33-22-38-18-65-37-67-27-25-34-35-51-8-56-6-47-40-46*24-42-15-11-68-9-59-10-52-64-51-57-25-4-7-40-53*32-39-48-29-69-23-50-17-59-9-31-11-15-30-63-6-47-7-4-12-41-45-36-22-13-43-61-60-44*63-24-42-15-11-9-16-10-55-17-50-0-23-69-18-65-39-48-66-38-36-45-58-64-35-57-34-41*65-5-67-27-41-51-8-26-1-31-11-68-59-17-20-33-22-19-54-18-39-32-37*31-1-49-11-68-9-16-10-55-20-13-33-58-51-56-28-8*10-8-26-1-68-9-11-49-15-30-21-6-35-58-33-50-2-14-44-61-43-20-52-64-51-34-41-45*47-40-12-27-67-5-18-54-19-3-29-66-69-23-50-43-17-59-1-26-30-24-21-62-49-42*21-24-42-15-49-26-8-51-41-36-54-18-32-39-65-5*29-69-38-54-19-36-45-34-35-6-63-24-62-26-16-55-52-64-51-57-25-12-4-7-46*65-5-54-18-19-66-69-0-2-14-44-17-55-52-64-35-41-45-22-33-43-20*53-7-46-40-47-6-56-28-10-17-61-60-44-14*46-40-4-25-41-36-38-69-23-2*
22,23.11437723565417,1435,13-43-20-55-10-16-1-31-11-9-17-50-23-29-3-38-36-54-19-18-32-5-67-27-25-57-58-33-22*64-58-41-57-34-45-22-38-69-48-39-65-67-27-12-4-53-47-6-56-51-8-52-20-43-13-50-0-23*21-63-24-62-42-15-49-1-16-10-20-33-22-38-18-65-37-67-27-25-34-35-51-8-56-6-47-40-46*24-42-15-11-68-9-59-10-52-64-51-57-25-4-7-40-53*32-39-48-29-69-23-50-17-59-9-31-11-15-30-63-6-47-7-4-12-41-45-36-22-13-43-61-60-44*63-24-42-15-11-1-16-10-55-17-50-0-23-69-18-65-39-48-66-38-36-45-58-64-35-57-34-41*65-5-67-27-41-51-8-26-1-31-11-68-59-17-20-33-22-19-54-18-39-32-37*31-1-49-11-68-9-16-10-55-20-13-33-58-51-56-28-8*10-8-26-1-68-9-11-49-15-30-21-6-35-58-33-50-2-14-44-61-43-20-52-64-51-34-41-45*47-40-12-27-67-5-18-54-19-3-29-66-69-23-50-43-17-59-1-26-30-24-21-62-49-42*21-24-42-15-49-26-8-51-41-36-54-18-32-39-65-5*29-69-38-54-19-36-45-34-35-6-63-24-62-26-16-55-52-64-51-57-25-12-4-7-46*65-5-54-18-19-66-69-0-2-14-44-17-55-52-64-35-41-45-22-33-43-20*53-7-46-40-47-6-56-28-10-17-61-60-44-14*46-40-4-25-41-36-38-69-23-2*
23,23.11667194484391,1432,13-43-20-55-10-16-1-31-11-9-17-50-23-29-3-38-36-54-19-18-32-5-67-27-25-57-58-33-22*64-58-41-57-34-45-22-38-69-48-39-65-67-27-12-4-53-47-6-56-51-8-52-20-43-13-50-0-23*21-63-24-62-42-15-49-1-16-10-20-33-22-38-18-65-37-67-27-25-34-35-51-8-56-6-47-40-46*24-42-15-11-68-9-59-10-52-64-51-57-25-4-7-40-53*32-39-48-29-69-23-50-17-59-9-31-11-15-30-63-6-47-7-4-12-41-45-36-22-13-43-61-60-44*63-24-42-15-11-1-16-10-55-17-50-0-23-69-18-65-39-48-66-38-36-45-58-64-35-57-34-41*65-5-67-27-41-51-8-26-1-31-11-68-59-17-20-33-22-19-54-18-39-32-37*31-1-11-68-9-16-10-55-20-13-33-58-51-56-28-8*10-8-26-1-68-9-11-49-15-30-21-6-35-58-33-50-2-14-44-61-43-20-52-64-51-34-41-45*47-40-12-27-67-5-18-54-19-3-29-66-69-23-50-43-17-59-1-26-30-24-21-62-49-42*21-24-42-15-49-26-8-51-41-36-54-18-32-39-65-5*29-69-38-54-19-36-45-34-35-6-63-24-62-26-16-55-52-64-51-57-25-12-4-7-46*65-5-54-18-19-66-69-0-2-14-44-17-55-52-64-35-41-45-22-33-43-20*53-7-46-40-47-6-56-28-10-17-61-60-44-14*46-40-4-25-41-36-38-69-23-2*
24,23.128498522975647,1427,13-43-20-55-10-16-1-31-11-9-17-50-23-29-3-38-36-54-19-18-32-5-67-27-25-57-58-33-22*64-58-41-57-34-45-22-38-69-48-39-65-67-27-12-4-53-47-6-56-51-8-52-20-43-13-50-0-23*21-63-24-62-42-15-49-1-16-10-20-33-22-38-18-65-37-67-27-25-34-35-51-8-56-6-47-40-46*24-42-15-11-68-9-59-10-52-64-51-57-25-4-7-40-53*32-39-48-29-69-23-50-17-59-9-31-11-15-30-63-6-47-7-4-12-41-45-36-22-13-43-61-60-44*63-24-42-15-11-1-16-10-55-17-50-0-23-69-18-65-39-48-66-38-36-45-58-64-35-57-34-41*65-5-67-27-41-51-8-26-1-31-11-68-59-17-20-33-22-19-54-18-39-32-37*31-1-11-68-9-16-10-55-20-13-33-58-51-56-28-8*8-26-1-68-9-11-49-15-30-21-6-35-58-33-50-2-14-44-61-43-20-52-64-51-34-41-45*47-40-12-27-67-5-18-54-19-3-29-66-69-23-50-43-17-59-1-26-30-24-21-62-49-42*21-24-42-15-49-26-8-51-41-36-54-18-32-39-65-5*29-69-38-54-19-36-45-34-35-6-63-24-62-26-16-55-52-64-51-57-25-12-4-7-46*65-5-54-18-19-66-69-0-2-14-44-17-55-52-64-35-41-45-22-33-43-20*53-7-46-40-47-6-56-28-10-17-61-60-44-14*46-40-4-25-41-36-38-69-23-2*
25,23.1433881744602,1424,13-43-20-55-10-16-1-31-11-9-17-50-23-29-3-38-36-54-19-18-32-5-67-27-25-57-58-33-22*64-58-41-57-34-45-22-38-69-48-39-65-67-27-12-4-53-47-6-56-51-8-52-20-43-13-50-0-23*21-63-24-62-42-15-49-1-16-10-20-33-22-38-18-65-37-67-27-25-34-35-51-8-56-6-47-40-46*24-42-15-11-68-9-59-10-52-64-51-57-25-4-7-40-53*32-39-48-29-69-23-50-17-59-9-31-11-15-30-63-6-47-7-4-12-41-45-36-22-13-43-61-60-44*63-24-42-15-11-1-16-10-55-17-50-0-23-69-18-65-39-48-66-38-36-45-58-64-35-57-34-41*65-5-67-27-41-51-8-26-1-31-11-68-59-17-20-33-22-19-54-18-39-32-37*31-1-11-68-9-16-10-55-20-13-33-58-51-56-28-8*8-26-1-68-9-11-49-15-30-21-6-35-58-33-50-2-14-44-61-43-20-52-64-51-34-41-45*47-40-12-27-67-5-18-54-19-3-29-66-69-23-50-43-17-59-1-26-30-24-21-62-49-42*21-24-42-15-49-26-8-51-41-36-54-18-32-39-65-5*29-69-38-54-19-36-45-34-35-6-63-24-62-26-16-55-52-64-51-57-25-12-4-7-46*65-5-54-18-19-66-69-0-2-14-44-17-55-52-64-35-41-45-22-33-43-20*53-7-40-47-6-56-28-10-17-61-60-44-14*46-40-4-25-41-36-38-69-23-2*
27,23.165011395671204,1414,13-43-20-55-10-16-1-31-11-9-17-50-23-29-3-38-36-54-19-18-32-5-67-27-25-57-58-33*58-41-57-34-45-22-38-69-48-39-65-67-27-12-4-53-47-6-56-51-8-52-20-43-13-50-0-23*21-63-24-62-42-15-49-1-16-10-20-33-22-38-18-65-37-67-27-25-34-35-51-8-56-6-47-40-46*24-42-15-11-68-9-59-10-52-64-51-57-25-4-7-40*32-39-48-29-69-23-50-17-59-9-31-11-15-30-63-6-47-7-4-12-41-45-36-22-13-43-61-60-44*63-24-42-15-11-1-16-10-55-17-50-0-23-69-18-65-39-48-66-38-36-45-58-64-35-57-34-41*65-5-67-27-41-51-8-26-1-31-11-68-59-17-20-33-22-19-54-18-39-32-37*31-1-11-68-9-16-10-55-20-13-33-58-51-56-28-8*8-26-1-68-9-11-49-15-30-21-6-35-58-33-50-2-14-44-61-43-20-52-64-51-34-41-45*47-40-12-27-67-5-18-54-19-3-29-66-69-23-50-43-17-59-1-26-30-24-21-62-49-42*21-24-42-49-26-8-51-41-36-54-18-32-39-65-5-37*29-69-38-54-19-36-45-34-35-6-63-24-62-26-16-55-52-64-51-57-25-12-4-7-46*65-5-54-18-19-66-69-0-2-14-44-17-55-52-64-35-41-45-22-33-43-20*53-7-40-47-6-56-28-10-17-61-60-44-14*46-40-4-25-41-36-38-69-23-2*
