,f_1,f_2,R_x
1,10.33591231463572,186,0-1-2-5-7-9-10-12*8-14-6-9-10-11*5-3-11-10-12-13-9-7*1-4-3-5-7-14-6*4-3-1-2-5-14-6*0-1-4-3-5-7-9-10*
0,10.392649903288204,185,0-1-2-5-7-9-10-11*8-14-6-9-10-12*5-3-11-10-12-13-9-7*4-1-3-5-7-14-6*4-3-1-2-5-14-6*0-1-4-3-5-7-9-10*
29,10.399097356544164,170,4-3-5-7-9-10-12-13*8-14-7-9-10-11*11-10*0-1-2-5-7-9-13-12*0-1-3-11-10-12*10-9-6-14-5-2-1-4*
36,10.404255319148936,165,4-3-5-7-9-10*8-14-7-9-10-11*11-10*0-1-2-5-7-9-13-12*0-1-3-11-10-12-13*4-1-2-5-14-6-9-10*
30,10.413926499032883,163,4-3-5-7-9-10*8-14-7-9-10-11*11-10*0-1-2-5-7-9-13-12*0-1-3-11-10-12*10-9-6-14-5-2-1-4*
28,10.437137330754352,160,4-3-5-7-9-10*8-14-7-9-10-11*11-10*0-1-2-5-7-9-13-12*0-1-3-11-10-12-13*9-6-14-5-2-1-4*
13,10.446808510638302,157,4-1-2*9-7-5-3-4-1-0*4-3-11-10-12-13-9*3-1-2-5-14-6*0-1-2-5-7-9-10-12*8-14-6-9-10-11*
0,10.45003223726628,156,4-1-2-5-14-6*8-14-6-9-10-11*5-3-11-10-12-13-9*0-1-2-5-7-9-10-12*4-3-5-7-9-10*2-1-3-5-7-14*
15,10.462927143778208,155,1-2*9-7-5-3-4-1-0*4-3-1-2-5-14-6*5-3-11-10-12-13-9*0-1-2-5-7-9-10-12*8-14-6-9-10-11*
10,10.4642166344294,153,4-1-2*9-7-5-3-4-1-0*11-10-12-13-9*11-3-1-2-5-14-6*0-1-2-5-7-9-10-12*8-14-6-9-10-11*
14,10.472598323662153,151,1-2*9-7-5-3-4-1-0*4-3-1-2-5-14-6*3-11-10-12-13-9*0-1-2-5-7-9-10-12*8-14-6-9-10-11*
5,10.502256608639588,150,1-2-5-14-6*9-7-5-3-4-1-0*2-1-4*6-9-13-12-10*0-1-2-5-7-9-10-12*8-14-6-9-10-11-3-1*
21,10.506125080593163,148,1-2*10-9-7-5-3-4-1*4-3-1-2-5-14-6*3-11-10-12-13-9*0-1-2-5-7-9-10-12*8-14-6-9-10-11*
23,10.506769825918765,146,1-2*10-9-7-5-3-4*4-3-1-2-5-14-6*4-3-11-10-12-13-9*0-1-2-5-7-9-10-12*8-14-6-9-10-11*
6,10.511927788523533,143,1-2-5-14-6*9-7-5-3-4-1-0*2-1-4*9-13-12-10*0-1-2-5-7-9-10-12*8-14-6-9-10-11-3-1*
22,10.519019987105091,142,1-2*10-9-7-5-3-4*4-3-1-2-5-14-6*3-11-10-12-13-9*0-1-2-5-7-9-10-12*8-14-6-9-10-11*
4,10.527401676337847,141,1-2-5-14-6*10-9-7-5-3-4-1-0*2-1-3-4*9-13-12*0-1-2-5-7-9-10-12*8-14-6-9-10-11-3*
25,10.53449387491941,135,4-3-5-7-9-10-11*8-14-7-9*11-10-12*0-1-2-5-7-9-13-12*1-3-11*9-6-14-5-2-1-4*
25,10.588652482269504,132,1-2*9-7-5-3-4*4-3-1-2-5-14-6*3-11-10-12-13-9*0-1-2-5-7-9-10*8-14-6-9-10-11*
2,10.597034171502257,128,1-2-5-14-6*9-7-5-3-4-1*2-1-3-4*9-13-12*0-1-2-5-7-9-10-12*8-14-6-9-10-11-3*
23,10.606705351386202,127,4-3-5-7-9-10-11*8-14-7*11-10-12*0-1-2-5-7-9-13-12*1-3-11*9-6-14-5-2-1-4*
22,10.630560928433269,119,4-3-5-7-9-10-11*8-14-7*10-12*0-1-2-5-7-9-13-12*2-1-4*11-3-1-2-5-14-6-9*
21,10.669245647969053,117,4-3-5-7-9-10-11*8-14-7*10-12*0-1-2-5-7-9-13-12*1-4*11-3-1-2-5-14-6-9*
20,10.754352030947777,114,4-3-5-7-9-10-11*8-14-7*10-12*0-1-2-5-7-9-13-12*3-1*11-3-1-2-5-14-6-9*
69,10.781431334622825,113,2-1-4*5-14-8*4-3-5-7-9-10-12-13*13-9-10-11-3-1*0-1-2-5-7-14-6-9*7-14*
58,10.818181818181818,112,1-4*5-7-14-8*4-3-5-7-9-10-12-13*13-9-10-11-3-1*0-1-2-5-7-14-6-9*7-14*
57,10.820116054158607,111,1-4*5-14-8*4-3-5-7-9-10-12-13*13-9-10-11-3-1*0-1-2-5-7-14-6-9*7-14*
62,10.83752417794971,110,1-4*7-14-8*4-3-5-7-9-10-12-13*13-9-10-11-3-1*0-1-2-5-7-14-6-9*7-14*
10,10.855577047066408,107,4-3-5-7-9-10-11*8-14-7*10-12*0-1-2-5-7-9-13-12*3-1*4-1-2-5-14-6-9*
44,10.886524822695035,106,2-1-4*14-6*4-3-5-7-9-10-12-13*9-10-11-3-1*0-1-2-5-7-14-6-9*5-7-14-8*
68,10.888459058671826,105,2-1-4*5-14-8*4-3-5-7-9-10-12-13*9-10-11-3-1*0-1-2-5-7-14-6-9*7-14*
46,10.905867182462929,104,2-1-4*14-6*4-3-5-7-9-10-12-13*9-10-11-3-1*0-1-2-5-7-14-6-9*7-14-8*
59,10.927143778207608,103,1-4*5-14-8*4-3-5-7-9-10-12-13*9-10-11-3-1*0-1-2-5-7-14-6-9*7-14*
61,10.944551901998713,102,1-4*7-14-8*4-3-5-7-9-10-12-13*9-10-11-3-1*0-1-2-5-7-14-6-9*7-14*
43,10.976144422952931,101,1-4*14-8*4-3-5-7-9-10-12-13*9-10-11-3-1*0-1-2-5-7-14-6-9*5-14*
60,10.983236621534495,100,1-4*14-8*4-3-5-7-9-10-12-13*9-10-11-3-1*0-1-2-5-7-14-6-9*7-14*
32,11.027724049000645,99,7-14*0-1-2-5-7-14-6-9*5-14-8*1-2*9-10-11-3-1*4-3-5-7-9-10-12-13*
63,11.045132172791748,98,2-1*7-14-8*4-3-5-7-9-10-12-13*9-10-11-3-1*0-1-2-5-7-14-6-9*7-14*
42,11.075435203094775,97,3-1*7-14-8*4-3-5-7-9-10-12-13*9-10-11-3*0-1-2-5-7-14-6-9*5-14*
33,11.08381689232753,96,7-14*0-1-2-5-7-14-6-9*14-8*1-2*9-10-11-3-1*4-3-5-7-9-10-12-13*
41,11.110896196002582,95,3-1*14-8*4-3-5-7-9-10-12-13*9-10-11-3*0-1-2-5-7-14-6-9*5-14*
30,11.163765312701482,94,3-1*7-14-8*1-4-3-5-14-6-9*10-12-13-9*0-1-2-5-7-9-10-11*5-7*
64,11.20889748549323,93,2-1*7-14-8*4-3-5-7-9-10-12-13*10-11-3-1*0-1-2-5-7-14-6-9*7-14*
15,11.213410702772405,89,0-1-2-5-7-14-6-9*8-14*2-1-3*10-12-13-9*12-13*11-10-9-7-5-3-4*
29,11.26434558349452,88,3-1*7-14-8*4-3-5-14-6-9*10-12-13-9*0-1-2-5-7-9-10-11*5-7*
40,11.34493874919407,87,3-1*14-8*4-3-5-7-9-10-12-13*9-10-11*0-1-2-5-7-14-6-9*5-14-7*
39,11.352030947775626,84,3-1*14-8*4-3-5-7-9-10-12-13*9-10-11*0-1-2-5-7-14-6-9*5-7*
11,11.466150870406187,83,5-7*0-1-2-5-14-6-9*14-8*3-1*9-10-12-13*4-3-5-7-9-10-11*
37,11.495809155383625,81,3-1*7-14-8*4-3-5-7-9-10-12-13*10-11*0-1-2-5-7-14-6-9*5-7*
38,11.534493874919407,79,3-1*14-8*4-3-5-7-9-10-12-13*10-11*0-1-2-5-7-14-6-9*5-7*
36,11.652482269503546,78,3-1*14-8*4-3-5-7-9-10-12-13*10-11*0-1-2-5-14-6-9*5-7*
19,11.862669245647972,77,4-3-5-7-9-10-12-13*9-6-14-5-2-1-0*5-7*14-7*8-14*10-11*
21,11.940683430045132,76,0-1-2-5-7-14-6-9*8-14*2-1*10-11*12-13*4-3-5-7-9-10-12*
22,12.058671824629274,75,0-1-2-5-14-6-9*8-14*2-1*10-11*12-13*4-3-5-7-9-10-12*
33,12.206318504190845,74,3-1*7-14-8*4-3-5-7-9-10-12-13*10-11*0-1-2-5-7-14-6*5-7*
6,12.326241134751776,73,12-13*14-8*4-3*10-11*0-1-2-5-7-9-10-12*3-5-14-6-9*
35,12.338491295938105,72,3-1*14-8*4-3-5-7-9-10-12-13*10-11*0-1-2-5-7-14-6*5-7*
18,12.583494519664733,71,4-3-5-7-9-10-12-13*6-14-7-5-2-1-0*5-7*14-7*8-14*10-11*
20,12.744680851063832,69,0-1-2-5-7-14-6*8-14*2-1*10-11*12-13*4-3-5-7-9-10-12*
2,12.900709219858156,67,10-11*14-8*4-3-5*9-10-12-13*0-1-2-5-7-14-6-9*3-1*
0,13.53900709219858,65,11-10*0-1-2-5*12-13*8-14*4-3-5-14-6-9-10-12*5-7*
0,13.909735654416506,63,10-12-13*14-8*4-3*11-10-9*0-1-2-5-7-14-6-9*3-1*
