,f_1,f_2,R_x
99,22.923090900595483,1486,38-19-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*67-37-32-54-66-48-39-18-19-22-33-20-55-10-16-1-68*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30-24*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38-3-29*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-63-21-62-49-11-9-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40-12-25*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56*45-22-33-58-34-25-27-67-5-37-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42-62*47-40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*20-52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62-30*1-16-9-49-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*69-66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
100,22.92956488783441,1481,38-19-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*67-37-32-54-66-48-39-18-19-22-33-20-55-10-16-1*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30-24*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38-3-29*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-63-21-62-49-11-9-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40-12-25*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56*45-22-33-58-34-25-27-67-5-37-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42-62*47-40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*20-52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62-30*1-16-9-49-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*69-66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
101,22.932337228801195,1471,38-19-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*67-37-32-54-66-48-39-18-19-22-33-20-55-10-16-1*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30-24*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38-3-29*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-63-21-62-49-11-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40-12*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56*45-22-33-58-34-25-27-67-5-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42-62*47-40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*20-52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62-30*1-16-9-49-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
102,22.93455406324468,1469,38-19-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*67-37-32-54-66-48-39-18-19-22-33-20-55-10-16-1*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30-24*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38-3-29*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-21-62-49-11-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40-12*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56-51*45-22-33-58-34-25-27-67-5-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42-62*47-40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62-30*1-16-9-49-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
104,22.934798070782957,1468,38-19-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*67-37-32-54-66-48-39-18-19-22-33-20-55-10-16-1*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30-21*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38-3-29*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-21-62-49-11-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40-12*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56-51*45-22-33-58-34-25-27-67-5-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42*47-40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62-30*1-16-9-49-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
103,22.93821936796856,1463,38-19-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*67-37-32-54-66-48-39-18-19-22-33-20-55-10-16-1*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38-3-29*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-21-62-49-11-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40-12*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56-51*45-22-33-58-34-25-27-67-5-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42*47-40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62-30*1-16-9-49-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
105,22.938292051065066,1459,38-19-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*67-37-32-54-66-48-39-18-19-22-33-20-55-10-16-1*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30-21*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38-3-29*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-21-62-49-11-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56-51*45-22-33-58-34-25-27-67-5-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42*47-40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62-30*1-16-9-49-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
98,22.94315662688133,1456,19-38-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*37-32-54-66-48-39-18-19-22-33-20-55-10-16-1-68*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30-24*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-63-21-62-49-11-9-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40-12-25*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56*45-22-33-58-34-25-27-67-5-37-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42-62*40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*20-52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62*9-16-1-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*69-66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
106,22.943566767211617,1455,38-19-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*67-37-32-54-66-48-39-18-19-22-33-20-55-10-16-1*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30-21*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38-3-29*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-21-62-49-11-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56*45-22-33-58-34-25-27-67-5-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42*47-40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62-30*1-16-9-49-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
107,22.946806356655955,1450,38-19-54-32-65-67-27-41-35-51-64-52-55-8-56-6-21*67-37-32-54-66-48-39-18-19-22-33-20-55-10-16-1*18-5-54-19-29-69-0-50-43-20-10-16-26-62-42-30-21*19-22-45-58-51-56-28-8-52-20-17-60-44-14-2-0-69-18-65-37-5-54-38-3-29*52-20-43-61-14-2-50-13-22-45-41-25-4-7-46-53-47-6-21-62-49-11-59-10-28-8-51*39-18-38-54-65-37-67-27-41-51-8-26-1-9-68-11-15-30-24-21-6-47-53-46-40*3-48-39-32-37-5-54-38-22-13-43-17-9-11-31-1-16-26-8-56*45-22-33-58-34-25-27-67-5-18-32-39-48-69-38-36-41-35-6-63-24-30-26-1-59-17-61-14-60*47-40-4-12-27-67-5-65-39-48-29-19-36-45-58-64-52-10-59-9-31*56-6-63-30-26-16-10-28-8-51-41-36-19-66-3-23-50-17-59-1-49-15-42*47-40-12-25-57-35-58-33-13-50-0-23-69-3-38-54-19*33-58-57-41-45-34-35-6-21-62-42-49-11-31-9-68-59-10-17-60-44-61-43-13-22-36-38-69-0-50*52-64-58-33-43-50-23-3-48-39-18-54-36-45-34-51-8-26-49-15-42-24-62*1-16-9-49-26-8-56-6-47-53-4-25-57-51-64-52-10-17-44-14*66-29-48-3-0-2-50-43-33-58-41-12-40-7-47-6-56-28-10-17-61-44-14*
