,Unnamed: 0,Generation,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Merge_terminals,Trim_one_terminal_cb,Trim_one_path_random_cb,Grow_one_terminal_cb,Grow_one_path_random_cb
0,0.0,0.0,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689
1,1.0,1.0,0.09194989474574418,0.07502498855441991,0.067891091490537,0.09201455358095645,0.08178060706125158,0.10152573948918216,0.08710785803962662,0.0810235682337645,0.015185497445035607,0.09237367287553545,0.06563476052120684,0.08300857960383846,0.06547918835890075
2,2.0,2.0,0.09473956173736235,0.07323669355072206,0.07212775145708784,0.08349159954437535,0.08508797786278441,0.08911678325716746,0.09210935207408232,0.07986218096108769,0.021904309507658974,0.09722515410669579,0.06126110321622617,0.09165475476881967,0.058182777955929424
3,3.0,3.0,0.0750798843092971,0.08235702926723962,0.07375378662607432,0.08545611909772198,0.08146891933330214,0.09967489212357643,0.08422360274186089,0.09056572908020218,0.011787888342400608,0.09187235233969836,0.053011971951753854,0.10090665641021908,0.06984116837665302
4,4.0,4.0,0.06849582229652353,0.07091708276750767,0.06563384406002187,0.09142956374429005,0.05766043693338032,0.09053785405447737,0.08506033519150802,0.08071400825309875,0.008655209387768953,0.10982685367354357,0.09010386064547002,0.10649366840941557,0.07447146058299389
5,5.0,5.0,0.0639751215872337,0.07286131503254795,0.05365474681556156,0.10035720299380235,0.06810165648990588,0.11064309016496295,0.08486821848099481,0.09402806271366752,0.02505357731690509,0.08372719076987616,0.061940032901325506,0.10840515592306676,0.07238462881014937
6,6.0,6.0,0.09512518460170984,0.07119408811773709,0.07418648308556805,0.07720485905522642,0.06495858595849771,0.09965301957171122,0.08309839199926887,0.0697339894764249,0.0071834931144623805,0.1015169438518125,0.07812288064829058,0.10009417487245742,0.07792790564683252
7,7.0,7.0,0.08348294076866601,0.0801170976887051,0.07211285892731302,0.08979751684310999,0.04549213252233023,0.11032436042083874,0.07151394504926255,0.06772652341744934,0.01675357318047349,0.09952179652403625,0.06312364248284826,0.1064949203926026,0.09353869178236397
8,8.0,8.0,0.08351898567770191,0.07425615220837564,0.058419594735436266,0.07754894152805596,0.07246775019983386,0.10399489078266164,0.0863506293864245,0.05043798122159208,0.012160371200831414,0.1100150196673612,0.07687579083936136,0.11329149937403413,0.08066239317832959
9,9.0,9.0,0.08419468020782617,0.07105197221822947,0.06949178937523615,0.09256744769083299,0.07130485974975134,0.10999496517838485,0.07044165617157,0.053761053052000816,0.005785295606514021,0.12734575092922604,0.05701680786793066,0.11409316150311286,0.07295056044938424
10,10.0,10.0,0.0744191380204691,0.054753393368747204,0.06407109879852393,0.08630371700759096,0.0717029391340114,0.10996636949928813,0.052181641033004475,0.06140158524390329,0.018086259216299798,0.12642005892147817,0.08231968451758084,0.11216678088547563,0.08620733435362665
11,11.0,11.0,0.09519983991881562,0.06886990007866753,0.04961104727197455,0.08279337223525463,0.055677333403923154,0.12590067745568861,0.07540396574661254,0.0475117253077688,0.02074670122721143,0.13019261806122326,0.06753816682007704,0.12091353443838573,0.05964111803439678
12,12.0,12.0,0.07037094903110615,0.07825272415031193,0.07313969688424189,0.08962121444670373,0.062357422325479285,0.1291125389928901,0.07283039731857907,0.06442642035733206,0.005659812928449951,0.11333287716711164,0.06030508246460061,0.11822049041005107,0.06237037352314214
13,13.0,13.0,0.07136748036785961,0.07848825983149219,0.07511170564580705,0.09377406992567178,0.0704284669353335,0.12981233543436324,0.05097220001704722,0.05651253982248182,0.021883990401591093,0.12496329591252545,0.058018995100020586,0.11068770514135311,0.057978955464453044
