,f_1,f_2,R_x
16,10.325596389426178,176,0-1-4-3-5-7-9*8-14-6-9-10-11-3-4*11-3-1-0*0-1-2-5-7-9-10-12*4-3-1-2-5-14-6*3-5-7-14-6-9-13-12*
51,10.332688588007738,170,13-9-7-5-3-4-1-2*12-10-9-7-5-2-1-0*6-14-5-2-1-0*9-10-11-3-1-0*8-14-7-5-2-1-3*13-12-10-9-6-14-8*
49,10.34107027724049,167,13-9-7-5-3-4-1-2*12-10-9-7-5-2-1-0*6-14-5-2-1-0*9-10-11-3-1-0*8-14-7-5-2-1*13-12-10-9-6-14-8*
14,10.36621534493875,162,0-1-4-3-5-7-9*8-14-6-9-10-11*11-3-1-0*0-1-2-5-7-9-10-12*4-3-1-2-5-14-6*3-5-7-14-6-9-13-12*
53,10.382978723404255,161,13-9-7-5-3-4-1-2*12-10-9-7-5-2-1-0*6-14-5-2-1-0*9-10-11-3-1-2*8-14-7-5-2-1*13-12-10-9-6-14-8*
20,10.38749194068343,159,4-3-5-7-9-10*8-14-6-9-10-11-3-4*4-3-1-0*0-1-2-5-7-9-10-12*4-1-2-5-14-6*2-5-7-14-6-9-13-12*
19,10.395228884590589,154,4-3-5-7-9*8-14-6-9-10-11-3-4*4-3-1-0*0-1-2-5-7-9-10-12*4-1-2-5-14-6*2-5-7-14-6-9-13-12*
47,10.395873629916183,152,13-9-7-5-3-4-1-2*12-10-9-7-5-2-1-0*6-14-5-2-1-0*9-10-11-3-1-0*14-7*13-12-10-9-6-14-8*
18,10.39651837524178,151,4-3-5-7-9*8-14-6-9-10-11-3-4*4-3-1-0*0-1-2-5-7-9-10-12*4-1-2-5-14-6*5-7-14-6-9-13-12*
21,10.415215989684077,150,4-3-5-7-9*8-14-6-9-10-11-3*4-3-1-0*0-1-2-5-7-9-10-12*4-1-2-5-14-6*2-5-7-14-6-9-13-12*
