,R_x,f_1,f_2,Generation,Rank
0,39-32-65-37-5-67-18-38-19-29-3-69-23-2-50-17-59-1-49-42-30-26-16-55-8-51-35-57-25-12*6-63-24-62-15-30-26-8-28-56-51-35-34-45-36-54-5-65-32-37-67-27-12-25-57-58-41*63-24-21-30-42-15-62-26-16-1-31-11-9-59-17-20-33-22-38-18-32-37-65-19-36-45-58-35*0-50-43-17-10-16-26-30-24-21-6-35-34-41-27*29-3-38-19-69-0-2-50-13-33-58-41-12-40-7-4-25-57-35-51-64-52-20-17-60-44-14*42-49-26-16-10-55-20-33-22-38-19-66-48*58-57-34-41-25-4-7-46-40-12-27-67-5-54-19-38-22-13-20-10-59-11-31-1-26-62-21-63-24-30*8-52-10-55-20-17-44-60-61-43-50-23-69-48-29-3-66-38-36-45-34-35-6-47-40-46-7-53-4-25*32-5-54-38-66-19-29-23-50-2-14-44-61-17-10-28-56-6-47-53-4-25-12-41-45-36-22-13*44-14-60-61-17-59-9-31-11-15-49-1-16-55-20-43-50-23-29-48-39-32-18-5-54-66-69-0-2*30-21-24-42-15-49-26-8-52-64-58-45-36-54-18-39-48-3-69-23-0-2-14-44-17-10-16-1-68-9*65-39-48-69-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-58-33-13-43-17*58-35-6-63-21-24-30-62-49-9-68-1-26-8-51-34-41-27-67-37-5-18-54-66-3-29-69-0-2*18-32-37-65-5-67-27-25-12-41-45-36-19-66-3-69-23-50-43-17-59-9-68-11-31-1-26-30-24*27-25-57-58-45-22-33-43-50-2-14-44-60-61-17-10-16-26-30-24-21-63-6-56-28-8-52-55*,23.144878177938605,1624.0,197,0.0
1,39-32-65-37-5-67-18-38-19-29-3-69-23-2-50-17-59-1-49-42-30-26-16-55-8-51-35-57-25-12*6-63-24-62-15-30-26-8-28-56-51-35-34-45-36-54-5-65-32-37-67-27-12-25-57-58-41*24-21-30-42-15-62-26-16-1-31-11-9-59-17-20-33-22-38-18-32-37-65-19-36-45-58-35*0-50-43-17-10-16-26-30-24-21-6-35-34-41-27*29-3-38-19-69-0-2-50-13-33-58-41-12-40-7-4-25-57-35-51-64-52-20-17-60-44-14*42-49-26-16-10-55-20-33-22-38-19-66-48*58-57-34-41-25-4-7-46-40-12-27-67-5-54-19-38-22-13-20-10-59-11-31-1-26-62-21-63-24-30*8-52-10-55-20-17-44-60-61-43-50-23-69-48-29-3-66-38-36-45-34-35-6-47-40-46-7-53-4-25*32-5-54-38-66-19-29-23-50-2-14-44-61-17-10-28-56-6-47-53-4-25-12-41-45-36-22-13*44-14-60-61-17-59-9-31-11-15-49-1-16-55-20-43-50-23-29-48-39-32-18-5-54-66-69-0-2*30-21-24-42-15-49-26-8-52-64-58-45-36-54-18-39-48-3-69-23-0-2-14-44-17-10-16-1-68-9*65-39-48-69-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-58-33-13-43-17*58-35-6-63-21-24-30-62-49-9-68-1-26-8-51-34-41-27-67-37-5-18-54-66-3-29-69-0-2*18-32-37-65-5-67-27-25-12-41-45-36-19-66-3-69-23-50-43-17-59-9-68-11-31-1-26-30-24*25-57-58-45-22-33-43-50-2-14-44-60-61-17-10-16-26-30-24-21-63-6-56-28-8-52-55*,23.146009957584223,1616.0,199,0.0
2,39-32-65-37-5-67-18-38-19-29-3-69-23-2-50-17-59-1-49-42-30-26-16-55-8-51-35-57-25-12*6-63-24-62-15-30-26-8-28-56-51-35-34-45-36-54-65-32-37-67-27-12-25-57-58-41*24-21-30-42-15-62-26-16-1-31-11-9-59-17-20-33-22-38-18-32-37-65-19-36-45-58-35*0-50-43-17-10-16-26-30-24-21-6-35-34-41-27*29-3-38-19-69-0-2-50-13-33-58-41-12-40-7-4-25-57-35-51-64-52-20-17-60-44-14*42-49-26-16-10-55-20-33-22-38-19-66-48*58-57-34-41-25-4-7-46-40-12-27-67-5-54-19-38-22-13-20-10-59-11-31-1-26-62-21-63-24-30*8-52-10-55-20-17-44-60-61-43-50-23-69-48-29-3-66-38-36-45-34-35-6-47-40-46-7-53-4-25*32-5-54-38-66-19-29-23-50-2-14-44-61-17-10-28-56-6-47-53-4-25-12-41-45-36-22-13*44-14-60-61-17-59-9-31-11-15-49-1-16-55-20-43-50-23-29-48-39-32-18-5-54-66-69-0-2*30-21-24-42-15-49-26-8-52-64-58-45-36-54-18-39-48-3-69-23-0-2-14-44-17-10-16-1-68-9*65-39-48-69-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-58-33-13-43-17*58-35-6-63-21-24-30-62-49-9-68-1-26-8-51-34-41-27-67-37-5-18-54-66-3-29-69-0-2*18-32-37-65-5-67-27-25-12-41-45-36-19-66-3-69-23-50-43-17-59-9-68-11-31-1-26-30-24*25-57-58-45-22-33-43-50-2-14-44-60-61-17-10-16-26-30-24-21-63-6-56-28-8-52-55*,23.14780107674816,1615.0,200,0.0
3,39-32-37-5-67-18-38-19-29-3-69-23-2-50-17-59-1-49-42-30-26-16-55-8-51-35-57-25-12*6-63-24-62-15-30-26-8-28-56-51-35-34-45-36-54-5-65-32-37-67-27-12-25-57-58-41*63-24-21-30-42-15-62-26-16-1-31-11-9-59-17-20-33-22-38-18-32-5-37-65-19-36-45-58-35*0-50-43-17-10-16-26-30-24-21-6-35-34-41*29-3-38-19-69-0-2-50-13-33-58-41-12-40-7-4-25-57-35-51-64-52-20-17-61-60-44-14*42-49-26-16-10-55-20-33-22-38-19-66-48*57-34-41-25-4-7-46-40-12-27-67-5-54-19-38-22-13-20-10-59-11-31-1-26-62-21-63-24-30*8-52-10-55-20-17-44-60-61-43-50-23-69-48-3-38-36-45-34-35-6-47-40-46-7-53-4-25*32-5-54-38-66-19-29-23-50-2-14-44-61-17-10-28-56-6-47-53-4-25-12-41-45-36-22-13*44-14-60-61-17-59-9-31-11-15-49-1-16-55-20-43-50-23-29-48-39-32-18-5-54-66-69-0-2*30-21-24-42-15-49-26-8-52-64-58-45-36-54-18-39-48-3-69-23-0-2-14-44-17-10-16-1-68-9*65-39-48-69-66-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-58-33-13-43-17*58-35-6-63-21-24-30-62-49-9-68-1-26-8-51-34-41-27-67-37-18-54-66-3-29-69-0-2*18-32-37-65-5-67-27-25-12-41-45-36-19-66-3-69-23-50-43-17-59-9-68-11-31-1-26-30-24*27-25-57-58-45-22-33-43-50-2-14-44-60-61-17-10-16-26-30-24-21-63-6-56-28-8-52-55*,23.170857193290317,1612.0,199,0.0
4,7-47-6-63-24-62-30-26-8-28-56-51-34-45-36-54-5-65-32-18-37-67-27-12-25-57-58-41*57-34-41-25-4-7-46-40-12-27-67-5-54-19-38-22-13-20-10-59-11-31-1-26-62-21-63-24*63-21-30-42-62-26-16-1-31-11-9-59-17-20-33-22-38-18-32-5-37-67-65-19-36-45-58*5-54-38-66-19-29-23-50-2-14-44-61-17-10-28-56-6-47-53-4-25-12-41-45-36-22-13-43*11-9-59-1-49-15-30-26-16-10-20-43-50-23-69-29-48-39-32-37-5-18-38-66*58-35-6-63-21-24-42-62-49-9-68-1-26-8-51-34-41-27-67-37-18-54-19-66-3-29-69-0-2-50*29-3-38-19-69-0-2-50-13-33-58-34-41-12-40-7-4-25-57-35-51-64-52-20-17-61-60-44*8-52-10-55-20-17-44-60-61-43-50-23-69-48-29-3-66-38-36-45-34-35-6-47-40-46-7-53-4-25*39-48-69-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-51-58-33-13-43-17*18-32-37-65-5-67-27-25-12-41-45-36-38-66-3-69-23-50-43-17-59-9-68-11-31-1-26-30-63-6*30-24-42-15-49-26-8-52-64-58-45-36-54-18-39-48-3-69-23-0-2-14-44-17-10-16-1-9*52-8-10-16-1-49-11-68-9-59-17-20-33-22-19-18-39-48-3-23*39-32-65-37-5-67-18-38-19-29-3-69-23-50-17-59-1-49-15-42-30-26-16-55-8-51-35-57-25-12*4-25-27-41-45-22-13-50-2-14*27-25-57-35-58-45-22-33-43-50-2-14-44-60-61-17-10-16-26-30-24-21-63-6-56-28-8-52-55*,23.25680495491052,1607.0,199,0.0
0,12-25-57-35-6-21-24-30-26-16-10-20-43-50-0-69-3-38-36-41-27-67-18-65-5*39-48-69-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-51-58-33-13-43-17-20*67-27-25-57-58-34-51-64-52-8-26-49-9-17-61-60-14-2-50-13-22-45-41-12-4-7-46-40-53*30-24-62-49-26-8-56-51-35-34-41-27-67-65-5-32-39-48-29-3-0-2*29-48-66-38-36-45-34-51-8-26-49-15-30-42*28-56-8-10-16-1-49-11-68-59-17-20-33-22-38-18-39-48-3*68-9-31-11-15-62-24-30-26-1-59-17-43-50-23-0-69-3-66-19-54-18-65-5-37-67-27-12-25-4*36-45-22-33-20-43-17-10-16-9-68-1-26-8-51-34-25-4-7-40-46-53-47-6-35-64-58-41-12*39-32-54-38-19-29-23-50-2-14-44-61-17-10-28-8-56-6-47-53-4-12-25-41-45-36-22-33-43*55-17-9-68-11-15-62-24-63-6-35-34-45-36-54-66-48-3-38-69-23*32-18-54-36-45-58-64-52-8-26-49-42-62-21-63-30-15-11-31-1-16-9*41-57-34-25-12-27-67-5-37-65-54-19-38-22-13-43-61-60*13-43-50-23-69-48-39-32-37-5-54-19-38-22-33-20-17-9-11-15-30-24-21-6-47-40-46-7*46-40-12-4-25-57-51-64-52-20-17-60-44-14-61-43-13-50-33-58-35-6*44-17-55-20-52-10-59-9-68-11-15-62-42-24-63-6-35-41-36-38-3-29-66-19-18*,23.26176298042229,1508.0,200,0.0
1,12-25-57-35-6-21-24-30-26-16-10-20-43-50-0-69-3-38-36-41-27-67-18-65-5*39-48-69-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-51-58-33-13-43-17-20*67-27-25-57-58-34-51-64-52-8-26-49-9-17-61-60-14-2-50-13-22-45-41-12-4-7-46-40-53*30-24-62-49-26-8-56-51-35-34-41-27-67-65-5-32-39-48-29-3-0-2*29-48-66-38-36-45-34-51-8-26-49-15-30-42*28-56-8-10-16-1-49-11-68-59-17-20-33-22-38-18-39-48-3*68-9-31-11-15-62-24-30-26-1-59-17-43-50-23-0-69-3-66-19-54-18-65-5-37-67-27-12-25-4*36-45-22-33-20-43-17-10-16-9-68-1-26-8-51-34-25-4-7-40-46-53-47-6-35-64-58-41-12*39-32-54-38-19-29-23-50-2-14-44-61-17-10-28-8-56-6-47-53-4-12-25-41-45-36-22-13-43*55-17-9-68-11-15-62-24-63-6-35-34-45-36-19-66-48-3-38-69-23*32-18-54-36-45-58-64-52-8-26-49-42-62-21-63-30-15-11-31-1-16-9*41-57-34-25-12-27-67-5-37-65-54-19-38-22-13-43-61-60*13-43-50-23-69-48-39-32-37-5-54-19-38-22-33-20-17-9-11-15-30-24-21-6-47-40-46-7*46-40-12-4-25-57-51-64-52-20-17-60-44-14-61-43-13-50-33-58-35-6*44-17-55-20-52-10-59-9-68-11-15-62-42-24-63-6-35-41-36-38-3-29-66-19-18*,23.26536079369941,1506.0,193,0.0
2,12-25-57-35-6-21-24-30-26-16-10-20-43-50-0-69-3-38-36-41-27-67-18-65-5*39-48-69-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-51-58-33-13-43-17-20*67-27-25-57-58-34-51-64-52-8-26-49-9-17-61-60-14-2-50-13-22-45-41-12-4-7-46-40-53*30-24-62-49-26-8-56-51-35-34-41-27-67-65-5-32-39-48-29-3-0-2*29-48-66-38-36-45-34-51-8-26-49-15-30-42*28-56-8-10-16-1-49-11-68-59-17-20-33-22-38-18-39-48-3*68-9-31-11-15-62-24-30-26-1-59-17-43-50-23-0-69-3-66-19-54-18-65-5-37-67-27-12-25-4*36-45-22-33-20-43-17-10-16-9-68-1-26-8-51-34-25-4-7-40-46-53-47-6-35-64-58-41-12*32-54-38-19-29-23-50-2-14-44-61-17-10-28-8-56-6-47-53-4-12-25-41-45-36-22-13-43*55-17-9-68-11-15-62-24-63-6-35-34-45-36-19-66-48-3-38-69-23*32-18-54-36-45-58-64-52-8-26-49-42-62-21-63-30-15-11-31-1-16-9*41-57-34-25-12-27-67-5-37-65-54-19-38-22-13-43-61-60*13-43-50-23-69-48-39-32-37-5-54-19-38-22-33-20-17-9-11-15-30-24-21-6-47-40-46-7*46-40-12-4-25-57-51-64-52-20-17-60-44-14-61-43-13-50-33-58-35-6*44-17-55-20-52-10-59-9-68-11-15-62-42-24-63-6-35-41-36-38-3-29-66-19-18*,23.266980588421585,1503.0,189,0.0
3,12-25-57-35-6-21-24-30-26-16-10-20-43-50-0-69-3-38-36-41-27-67-18-65-5*39-48-69-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-51-58-33-13-43-17-20*67-27-25-57-58-34-51-64-52-8-26-49-9-17-61-60-14-2-50-13-22-45-41-12-4-7-46-40-53*30-24-62-49-26-8-56-51-35-34-41-27-67-65-5-32-39-48-29-3-0-2*29-48-66-38-36-45-34-51-8-26-49-15-30-42*28-56-8-10-16-1-49-11-68-59-17-20-33-22-38-18-39-48-3*68-9-31-11-15-62-24-30-26-1-59-17-43-50-23-0-69-3-66-19-54-18-65-5-37-67-27-12-25*36-45-22-33-20-43-17-10-16-9-68-1-26-8-51-34-25-4-7-40-46-53-47-6-35-64-58-41-12*39-32-54-38-19-29-23-50-2-14-44-61-17-10-28-8-56-6-47-53-4-12-25-41-45-36-22-13-43*55-17-9-68-11-15-62-24-63-6-35-34-45-36-19-66-48-3-38-69-23*32-18-54-36-45-58-64-52-8-26-49-42-62-21-63-30-15-11-31-1-16-9*41-57-34-25-12-27-67-5-37-65-54-19-38-22-13-43-61-60*13-43-50-23-69-48-39-32-37-5-54-19-38-22-33-20-17-9-11-15-30-24-21-6-47-40-46-7*46-40-12-4-25-57-51-64-52-20-17-60-44-14-61-43-13-50-33-58-35-6*44-17-55-20-52-10-59-9-68-11-15-62-42-24-63-6-35-41-36-38-3-29-66-19-18*,23.270204602916667,1501.0,194,0.0
4,12-25-57-35-6-21-24-30-26-16-10-20-43-50-0-69-3-38-36-41-27-67-18-65-5*39-48-69-19-36-41-25-4-40-46-7-53-47-6-63-30-26-16-10-55-52-64-51-58-33-13-43-17-20*67-27-25-57-58-34-51-64-52-8-26-49-9-17-61-60-14-2-50-13-22-45-41-12-4-7-46-40-53*30-24-62-49-26-8-56-51-35-34-41-27-67-65-5-32-39-48-29-3-0-2*29-48-66-38-36-45-34-51-8-26-49-15-30-42*28-56-8-10-16-1-49-11-68-59-17-20-33-22-38-18-39-48-3*68-9-31-11-15-62-24-30-26-1-59-17-43-50-23-0-69-3-66-19-54-18-65-5-37-67-27-12-25*36-45-22-33-20-43-17-10-16-9-68-1-26-8-51-34-25-4-7-40-46-53-47-6-35-64-58-41-12*39-32-54-38-19-29-23-50-2-14-44-61-17-10-28-8-56-6-47-53-4-12-25-41-45-36-22-13-43*55-17-9-68-11-15-62-24-63-6-35-34-45-36-19-66-48-3-38-69-23*32-18-54-36-45-58-64-52-8-26-49-42-62-21-63-30-15-11-31-1-16-9*57-34-25-12-27-67-5-37-65-54-19-38-22-13-43-61-60*13-43-50-23-69-48-39-32-37-5-54-19-38-22-33-20-17-9-11-15-30-24-21-6-47-40-46-7*46-40-12-4-25-57-51-64-52-20-17-60-44-14-61-43-13-50-33-58-35-6*44-17-55-20-52-10-59-9-68-11-15-62-42-24-63-6-35-41-36-38-3-29-66-19-18*,23.278988874294583,1497.0,198,0.0
