,R_x,f_1,f_2,Generation,Rank
0,1-9-3-23-14-7-16-6-5-21*3-9-23-14-7-27-10-21*29-10-21-5-6-13-0-22-17-11-3-1-9*1-23-14-24-4-7-27-29-2*7-10-21*9-1-3-11-25-28-16-10-15-21-6-13-0-22-19*1-3-23-20-7-27-29-2*8-12-19-17-28-7-20-24*21-15-10-2-29-27-16-28-17-22-18-0-26*20-4-24-14-11-17-22-18-13-6-10-15-27-16-7*4-24-20-7-25-0-18-22-17-11-14-23*2-29-27-16-28-25-0-12-8*,15.605535422024785,413.0,176,0.0
0,9-1-3-23-14-11-17-22-18-0-28-7-20-24-4*8-12-19-22-18-0-13-6-21-5*6-15-10-2-27-7-25-11-3*2-27-16-7-25-22-17-12-8*21-15-10-2-29-27-7-24-3-1*1-3-11-17-22-0-18*8-12-19-17-11-14-24-4-7-25-28-0-26*1-3-9-23-14-20-7-27-10-15-21-5*1-3-9-23-14-7-16-6-5*1-9-3-11-17-22-18-0-13-6-15-2-29*18-0-22-17-11*6-15-10-27-16-28-17-19-12-8-26-0-18-22*,15.657733224222586,403.0,167,0.0
0,8-12-19-17-22-0-13-6-10-15*9-23-14-7-27-10-15-21-5*26-8-12-19-22-25-28-16-27-2-29*9-1-3-23-14-7-16-6-21-5*19-12-18-0-28-16-27-29-2-10-21-5*4-7-16-27-2-29*8-12-19-17-28-7-20-24-4*25-28-7-20-23-1-9-3-11-17-22-18-0-26*10-27-7-20-24-3-1-9*9-1-3-24-7-27-29-2-10*8-12-19-17-11-3-1-23-20-7-16-6-5-21*5-21-6-13-18-0-22-17-11-14-24-4*,15.726151508066401,399.0,190,0.0
0,21-15-10-2-29-27-7-25-22-19-12-8-26*1-3-24-20-7-27-2-29*5-21-6-13-0-18-22-17-11-14-23-1-3-24*4-7-28-0-18-22-17-11-3-1-9*9-3-1-14-20-7-10-15*2-27-16-28-17-19-12-8-26*26-0-18-22-17-28-25-7-16*3-9-23-14-11-17-22-0-13-6-5-21*4-24-14-11-17-19-12-8-26*1-3-9-23-14-7-16-6-5-21*24-7-16-27-10-15-6-13-18-22-19-12-8*15-10-27-16*,15.79164718260463,390.0,182,0.0
0,5-21-10-27-7-20-24-3-1*26-0-18-17-28-7-20-24*1-9-3-11-17-22-0-18-13-6-16-7-4*3-9-23-20-7-27-15-10*8-12-19-22-25-28-16-27-2-29*12-18-13-6-15-10-2-29*9-3-1-14-7-27-2-29*8-12-19-17-11-3-1-24-4-20-7-25-0-18-22*15-10-27-7-25-22-18-0-26*3-1-23-14-11-17-22-18-13-6-21-5*9-1-3-23-20-7-16-6-5*6-15-27-7-24*,15.827303016132806,377.0,163,0.0
1,23-14-20-7-27-10-15-21*8-12-22-17-11-14-24-4-7-16-6-13-0*1-3-9-23-14-7-16-6-13*3-1-24-4-7-10-21-5*9-1-3-11-17-22-18-13-6-5-21*3-9-23-14-11-17-22-18-0-26*12-19-22-25-28-16-27-29-2*8-12-19-17-28-16-10-15-21*3-1-24-4-7-27-29-2-10-21*4-7-25-28-0-26*8-12-18-0-25-7-20-24-4*8-12-19-22-25-7-27-2-15*,15.834083469721769,374.0,196,0.0
2,1-3-9-23-14-20-7-16-6-5-21*3-1-23-20-7-28-17-22-18-0-26*8-12-19-17-11-14-23-9-1-24-4-7-16-6-5*12-18-0-25-7-20-24-4*3-1-24-4-7-27-2-15-21*3-9-23-14-7-27-29-2-10-6*8-12-19-17-28-16-10-15-21*21-5-15-10-16-28-25-22-19-12-8*9-1-3-11-17-22-18-13-6-5-21*8-12-22-17-11-14-24-4*2-29-27-16-28-0-18-12-8*3-1*,15.884060088847322,370.0,189,0.0
1,26-8-12-19-17-28-16-27-29-2-10-21-5*8-12-19-17-28-7-4-24*19-12-18-0-28-16-27-10*8-12-19-17-11-3-1-23-20-7-27-2-29*5-6-16-7-20-23-9-1-3-11-17-22-18-0-26*5-21*5-21-6-13-18-0-22-17-11-14-24-4*8-12-19-17-22-0-13-6-10-15*5-21*5-21-15-10-27-7-14-23-9-3*4-24-20-7-16-6-21-5*8-12-19-22-25-28-7-20-24-3-1-9*,15.886631985036239,361.0,186,0.0
1,12-19-22-25-28-16-27-2-29*1-9-3-11-17-22-0-26*24-7-16-6-13*8-12-19-17-28-16-27-10-15-6*12-19-17-11-3-1-24-4-7-16-6-5*29-2-10-21-5*3-9-23-14-7-27-2-29*1-3-23-20-7-27-15-10*3-9-23-14-20-7-16-6-21-5*8-12-18-13-6-15-10-2-29*5-21-6-13-18-22-17-11-14-23-9*5-6-13-18-0-25-28-7-20-24-4*,15.94070025718962,353.0,188,0.0
5,8-12-19-17-28-16-27-29-2*23-14-24*8-19-17-11-14-23-1-3-24-20-7-27-2*4-24-7-16-15*9-1-3-11-17-22-0-26*0-22*3-9-23-14-11-25-28-16-6-21-5*1-4-24-20-7-25-0-22-19-12*14-20-7-16-10-15-6-13-0-12-8*7-10-21-6-13-18-22-17-11-14-24-4-20*1-3-9-23-14-7-27-29-2-15-21*1-3-23-14-7-16-6-5*,16.04798924479776,349.0,167,0.0
0,15-21-5-6-16-7-20-23-3-1-9*8-12-19-17-22-25-28-7-16*2-29-27-16-28-17-19-12-8-26*1-3*1-9-3-11-17-22-18-0-13-6-21-5*10-27-16*5-15-10-27-7-14-1-3-9*3-1-14-24-4-7-25-0-18-12-8*1-3-9-23-14-11-17-22-18-0-26*5-21-15-10-2-29-27-7-14-23-3-1-9*8-12-19-0-13-6-15-2-29*5-21-10-16-28-0-18-12-19*,16.053191489361698,344.0,181,0.0
0,12-18-0-28-7-20-4*14-24-20-7-25-22-19-8*1-3-9-23-14-7-27-10-15-21*9-1-3-11-17-22-18-0-26*25-28*1-3-9-23-14-11-17-22-0-13-6-5-21*3-1-23-20-7-16-6-5*3-1-24-4-7-27-29-2-10-21-6-13-18-0-26*22-0-18*27-15-10-16-28-25-0-18-22*5-21*2-27-16-28-17-19-12-8-26*,16.073971241524433,297.0,152,0.0
7,4-24*12-18-13-6-21-15-10-27-7-14-24-4*8-12-19-22-25-28-16-27-29-2*8-12-18-0-28-7-4-24-1-3*4-24-20-7-25-28-17-19-12-8*9-1-3-11-17-22-18-0-13-6-5*4-24*6-10-2-29-27-7-14-23-9-3*21-15-29*21-5-6-16-7-20-23-1-3-24-4*9-23-14-11-17-22-18-0-26*1-3*,16.285363572597614,286.0,187,0.0
1,21-5-6-16-7-20-14-23-9-3-1*29-2*26-8-12-19-17-28-16-10-15-21*1-3-9-23-14-11-17-22-0-13-6-5-21*5-21*1-3-9-23-14-7-27-10-15-21*3-1-24-4-7-27-29-2-10-21-6-13-18-0-26*5-21*5-21*9-1-3-11-17-22-18-0-26*4-24-20-7-28-0-18-12*8-12-19-22-25-7-20-24-4*,16.40650572831424,283.0,172,0.0
8,8-12-19-22-25-28-16-10-15-5*24-4*1-9-23-14-11-17-22-18-0-26*3-1-24-4-7-28-0-18-22*8-12-18-0-25-7-20-24-4*16-7-20*9-1-3-11-17-22-18-13-6-5-21*3-1-23-20-7-16-6-5-21*3-9-23-14-7-27-29-2-10-6*1-9-23-14-7-27-10-15*2-29-27-16-28-17-19-12-8*4-24*,16.464957914425998,281.0,200,0.0
5,9-1-3-11-17-22-18-0-13-6-5-21*1-9*6-15-10-29-2-27-7-25-22-18-0-26*6-5*12-19*4-24*4-24-20-7-25-0-18-12-19-17-28-16-27-2-29*20-14*4-24-14-11-17-12-8*5-21-15-10-27-7-14-23-9-1-3*5-6-16-7-14-23-3-1-4-24*1-3-23-14-7-25-28-0-13-6-15-10-2*,16.46937105447744,279.0,184,0.0
2,2-29*1-3-9-23-14-11-17-22-18-0-26*29-2-27-16-28-25-22-18-0-26*3-1-23-20-7-16-6-5*1-3*10-27-7-20-14-23-9-3-1*21-5-6-13-0-22-17-11-3-1-9*21-15-10-16-28-17-19-12-8-26*1-3*5-21*4-24-20-7-25-22-19-12-8*3-1-24-4-7-27-29-2-10-21-6-13-18-0-26*,16.529401449614216,274.0,189,0.0
9,3-1*5-21-15-10-6-13-0-22-17-19-12-8*3-1*9-1-3-24-4-7-28-17-19-12-8-26*3-1*5-21*21-5-6-13-18-0-22-17-11-14-24-4*21-5-6-16-7-14-23-3-1-9*29-2-27-16-28-25-22-19-12-8-26*10-2-29-27-7-25-22-18-0-26*3-1*15-10-27-7-20-23-9-1-3-11-17-22-18-0-26*,16.565086509235446,272.0,185,0.0
3,21-5-6-16-7-20-14-23-9-3-1*1-3-9-23-14-7-27-10-15-21*1-3-9-23-14-11-17-22-0-13-6-5-21*1-9*3-1-24-4-7-27-29-2-10-21-6-13-18-0-26*6-15-10*4-24-20-7-28-0-18-12*2-29*26-8-12-19-17-28-16-10-15-21*29-2-27-16-28-25-22-19-12-8*1-3*29-2*,16.60392798690671,265.0,194,0.0
10,5-21-15-10-27-7-14-23-9-3*1-3*25-28-7-20-23-1-3-11-17-19-12-8*10-15*19-12-18-0-28-7-20-24-4*10-15-2-29-27-7-25-22-18-0-26*5-21*9-1-3-23-14-7-16-6-5-21*5-21-6-13-18-0-22-17-11-14-24-4*10-15-6-13-18-0-26*1-3*29-2-27-16-28-17-19-12-8*,16.64358779518354,264.0,182,0.0
6,1-3*9-1*9-23*24-20*23-9-1-3-11-17-22-18-0-13-6-21-5*1-9-23-14-7-16-6-5-21*22-18*4-24-20-7-25-0-18-12-19-17-28-16-27-2-29*6-5*24-4-1-3-23-14-20-7-25-28-17-12-8*4-24-20-7-27-10-15-6-13-18-0-12-19*26-0-18-22-25-7-27-2-29-10-21-5*,16.750263034837502,262.0,131,0.0
5,0-25-28-16-27-2*26-8-12-19-17-28-7-20-24-4*15-10*1-3*3-1*4-24-14-20-7-16-6-21*24-20-7-27-29-2-10-15-6-13-18-0-26*9-1-3-24-7-16-6-5-21*1-3-23-14-7-27-10-15-21*21-6-13-18-0-22-17-11-14-23-9-1-3*15-10*4-24-20-7-25-0-18-22-19-12-8*,16.752279635258358,258.0,158,0.0
6,26-0-18-22-25-7-20-24-4*3-1-9-23-14-11-17-22-18-0-13-6-15-2-29*3-9-23-14-20-7-27-10-15-2-29*8-12-19-17-11-14-24-4*3-1*5-21-15-10-2-29-27-7-28-17-19-12-8*3-1*18-0-25-28-16-10-21-5*5-6-16-7-24-3-1*8-12-19-22-0-13-6-10*3-1*3-1*,16.78559738134206,257.0,179,0.0
4,21-5-6-16-7-20-24-1-3*29-2-27-7-20-14-23-9-3-1*21-10*12-18-0-28-7-20-24-14*5-21*13-6-15-10-27-16-28-17-19-12-8-26*5-21*9-1-3-11-17-22-18-0-26*10-2-29-27-16-28-17-22*1-3-9-23-14-11-17-22-0-13-6-5-21*8-12-19-22-25-7-20-24-4*1-3*,16.797083235913025,256.0,190,0.0
5,21-15-10-16-28-17-19-12-8-26*5-21*1-3-9-23-14-7-27-10-15-21*1-3-9-23-14-11-17-22-0-13-6-5-21*3-1-23-20-7-16-6-5*25-28*25-28*3-1-24-4-7-27-29-2-10-21-6-13-18-0-26*8-12-19-22-25-7-20-24-4*21-5*29-2*9-1-3-11-17-22-18-0-26*,16.827770633621697,255.0,189,0.0
13,19-12-18-0-28-7-20-24-3-1-9*5-21-15-10-27-7-14-23-9-3*8-12-19-17-28-7-4-24*3-1*5-6-16-7-20-23-9-1-3-11-17-22-18-0-26*1-3*5-21-6-13-18-0-22-17-11-14-24-4*1-3*5-21*3-9*26-8-12-19-22-25-28-16-27-2-29*29-2-27-7-25-22-18-0-26*,16.883387888707038,252.0,167,0.0
14,5-21*3-1*3-1*1-3*10-2-29-27-7-25-22-18-0-26*21-5-6-16-7-14-23-3-1*8-12-19-17-28-7-4-24-3-1-9*29-2-27-16-28-25-22-19-12-8-26*15-10-27-7-20-23-9-1-3-11-17-22-18-0-26*3-1*5-21-15-10-6-13-0-22-17-19-12-8*19-12-18-0-28-7-20-24-4*,16.90115735328501,251.0,191,0.0
15,9-1-3-23-14-7-16-6-5-21*29-2*11-14-20-24-3-1*10-2-29-27-7-25-22-18-0-26*29-2-27-16-28-25-22-19-12-8-26*15-10-27-7-20-23-9-1-3-11-17-22-18-0-26*3-1*5-21-15-10-6-13-0-22-17-19-12-8*3-1*5-21*5-21*8-12-19-17-28-7-4-24-3-1-9*,16.933890577507597,248.0,148,0.0
16,3-23-14-11-17-22-0-18-13-6-21-5*3-1*10-2-29-27-7-4-3-1*3-1*5-21*5-21-15-10-27-7-14-23-9-3*8-12-19-17-28-16-27-29-2-10*19-12-18-0-28-7-20-24-4*5-6-16-7-20-23-1-3*1-9-3-11-17-22-18-0-26*12-19-22-25-28-7-27-10-21*3-1*,16.938683656768767,247.0,196,0.0
7,18-0-26-8-12-19-17-28-16-27-29-2-10-15-6*8-12-19-17-11-14-24-4*3-1*18-0-22-17-11-3-9-23-14-7-16-6-5*3-1*22-18-0-25-28-16-10-21-5*3-1*8-12-19-22-18-0-13-6-15-2-29*3-1*1-3-24-7-27-10-15-21-5*26-0-18-22-25-7-20-24-4*3-1*,16.945317979892447,245.0,193,0.0
8,8-12-18-0-25-7-24-4*29-2-27-16-28-17-19-12-0-26-8*21-5*24-20*4-24*29-2-10-15-6-13-18-0-22-17-11-14-23-9-3*1-3-24-4-7-16-6-5-21*1-3-9-23-14-20-7-27-10-21*8-19-17-28-7-20-23-1-3*25-28*21-6-16-28-25-22-19-12*4-24*,16.953062894552254,242.0,162,0.0
14,8-12-0-18-13-6-15-10-27-7-20-23-1*9-3-23-14-7-16-6-5*19-12-17-22-25-7-27-2-29*8-12-19-17-11-14-20-7-27-15-21*1-3*26-0-22-17-11-3-1-9*12-19-17-28-16-27-29-2-15*9-3*14-24*4-24*3-1-24-4-7-28-0-18-22*9-3*,17.00789104512509,234.0,193,0.0
9,12-19-22-25-28-16-6-21*4-24*26-0-18-22-25-7-27-29-2*20-24*4-24-7-25-0-18-12-8*1-3-9-23-14-20-7-27-10-21*1-3-24-4-7-28-17-19-8*4-24*4-24*29-2-10-15-6-13-18-0-22-17-11-14-23-1-3*3-9-23-20-7-16-6-5-21*4-24*,17.080751695113396,231.0,200,0.0
8,1-3*23-9*21-6*18-0-22-17-11-3-9-23-14-20-7-16-6-5-21*3-1*4-24-20-7-25-22-18-0-26*3-1*3-1*12-19-22-25-28-16-27-29-2-10-21-5*8-12-22-18-0-13-6-15-10*26-8-12-19-17-11-14-24-4-7-27-15*1-3-24-7-27-10-21-5*,17.12935468786533,227.0,184,0.0
12,25-28*26-0-18-22-17-11-3-9-1*3-1*19-12-18-0-25-7-4-24-14-23-1-3*3-1-9*10-2*3-1*9-3-1-14-7-27-10-15-21-5*7-25-28*29-2-7-20-24-14-11-17-22-0-13-6-21-5*2-29-27-16-28-17-19-12-8-26*3-1-23-20-7-16-6-5*,17.1990589198036,223.0,185,0.0
13,9-23*4-24-20-7-27-2-29*1-3-23-14-20-7-27-10-15-21*5-21-6-13-18-0-12-19*1-9*9-1-3-11-17-22-18-0-28-25-7-20-4*2-10-15*4-24-14-11-17-22-18-0-26*2-10-21-5*8-12-19-17-28-16-27-10-15*1-9-23-14-7-16-6-5*1-3-23*,17.339081131634323,222.0,198,0.0
22,10-2-29*3-1*3-9*11-14-20-24-3-1*3-1*15-10-27-7-20-23-9-1-3-11-17-22-18-0-26*3-1*5-21-15-10-6-13-0-22-19-12-8-26*19-12-18-0-28-7-20-24-4*9-1-3-23-14-7-16-6-5-21*29-2-27-16-28-25-22-17-19-12-8*3-23*,17.3489010989011,210.0,177,0.0
