,R_x,f_1,f_2,Generation,Rank
0,18-0-25-28-16-6-5-21-10-29-2-7-20-4-23*9-1-3-24-20-7-16-6-5*13-18-0-22-17-11-3-1-9*15-5-21-10-27-7-20-14-11-17-12-0-18-19*9-3-1-23-14-7-27-29-2-10-6-13-18-12-8*29-27-16-28-17-19-8-26-0-25-7-20-14-23-9*22-17-28-7-20-24-1-3*12-19-22-25-7-27-29-2-10-15-6*29-15-10-27-7-20-23-9-3-1-24-4-14-11-25*15-21-5-6-13-18-22-17-11-14-23-3-1-4*5-21-6-13-0-26-8-12-19-17-11-3-9-14-7*4-7-24-14-11-17-22-0-28-16-27-2-29*,14.949175824175825,552.0,199,0.0
1,18-0-25-28-16-6-5-21-10-29-2-7-20-4*9-1-3-24-20-7-16-6-5*13-18-0-22-17-11-3-1-9*5-21-10-27-7-20-24-1-3*9-3-1-23-14-7-27-29-2-10-6-13-18-12-8*29-27-16-28-17-19-8-26-0-25-7-20-14-23-9*18-22-17-28-7-20-23-9-3-1-24-4-14-11-25*12-19-22-25-7-27-29-2-10-15-6*19-18-0-12-17-11-14-20-7-27-10-15-29*15-21-5-6-13-18-22-17-11-14-23-3-1-4*5-21-6-13-0-26-8-12-19-17-11-3-9-14-7*23-4-7-24-14-11-17-22-0-28-16-27-2-29*,14.959229600187047,548.0,199,0.0
2,18-0-25-28-16-6-5-21-10-29-2-7-20-4*9-1-3-24-20-7-16-6-5*13-18-0-22-17-11-3-1-9*5-21-10-27-7-20-24-1-3*9-3-1-23-14-7-27-29-2-10-6-13-18-12-8*29-27-16-28-17-19-8-26-0-25-7-20-14-23-9*22-17-28-7-20-23-9-3-1-24-4-14-11-25*12-19-22-25-7-27-29-2-10-15-6*19-18-0-12-17-11-14-20-7-27-10-15-29*15-21-5-6-13-18-22-17-11-14-23-3-1-4*5-21-6-13-0-26-8-12-19-17-11-3-9-14-7*23-4-7-24-14-11-17-22-0-28-16-27-2-29*,14.971504559270516,546.0,190,0.0
3,18-0-25-28-16-6-5-21-10-29-2-7-20-4*9-1-3-24-20-7-16-6-5*13-18-0-22-17-11-3-1-9*5-21-10-27-7-20-24-1-3*9-3-1-23-14-7-27-29-2-10-6-13-18-12-8*29-27-16-28-17-19-8-26-0-25-7-20-14-23-9*22-17-28-7-20-23-9-3-1-24-4-14-11-25*12-19-22-25-7-27-29-2-10-15-6*19-18-0-12-17-11-14-20-7-27-10-15-29*21-5-6-13-18-22-17-11-14-23-3-1-4*5-21-6-13-0-26-8-12-19-17-11-3-9-14-7*23-4-7-24-14-11-17-22-0-28-16-27-2-29*,14.990735328501286,541.0,192,0.0
4,18-0-25-28-16-6-5-21-10-29-2-7-20-4*9-1-3-24-20-7-16-6-5*13-18-0-22-17-11-3-1-9*5-21-10-27-7-20-24-1-9-3*9-3-1-23-14-7-27-29-2-10-6-13-18-12-8*29-27-16-28-17-19-8-26-0-25-7-20-14-23-9*22-17-28-7-20-23-3-1-24-4-14-11-25*12-19-22-25-7-27-29-2-10-15-6*19-18-0-12-17-11-14-20-7-27-10-15-29*5-6-13-18-22-17-11-14-23-3-1-4*5-21-6-13-0-26-8-12-19-17-11-3-9-14-7*23-4-7-24-14-11-17-22-0-28-16-27-2-29*,15.006049801262566,539.0,198,0.0
5,18-0-25-28-16-6-5-21-10-29-2-7-20-4*9-1-3-24-20-7-16-6-5*13-18-0-22-17-11-3-1-9*5-21-10-27-7-20-24-1-3*9-3-1-23-14-7-27-29-2-10-6-13-18-12-8*29-27-16-28-17-19-8-26-0-25-7-20-14-23-9*22-17-28-7-20-23-9-3-1-24-4-14-11-25*12-19-22-25-7-27-29-2-10-15-6*19-18-0-12-17-11-14-20-7-27-10-15-29*5-6-13-18-22-17-11-14-23-3-1-4*5-21-6-13-0-26-8-12-19-17-11-3-9-14-7*23-4-7-24-14-11-17-22-0-28-16-27-2-29*,15.01376548982932,538.0,195,0.0
6,18-0-25-28-16-6-5-21-10-29-2-7-20-4*9-1-3-24-20-7-16-6-5*13-18-0-22-17-11-3-1-9*5-21-10-27-7-20-24-1-3*9-3-1-23-14-7-27-29-2-10-6-13-18-12-8*27-16-28-17-19-8-26-0-25-7-20-14-23-9*22-17-28-7-20-23-9-3-1-24-4-14-11-25*12-19-22-25-7-27-29-2-10-15-6*19-18-0-12-17-11-14-20-7-27-10-15-29*21-5-6-13-18-22-17-11-14-23-3-1-4*5-21-6-13-0-26-8-12-19-17-11-3-9-14-7*23-4-7-24-14-11-17-22-0-28-16-27-2-29*,15.01730184708908,536.0,196,0.0
5,27-7*23-9-1-3-11-17-22-0-18-13-6-10-29-2*1-3-24-4-7-28-17-19-22-0-13-6-21-15*9-3-11-25-28-16-6-5-21-10-27-7-4-20*4-1-14-20-7-27-29-2-16-28-25-22-19-12-18*9-3-4-24-20-7-25-0-12-8*26-8-12-18-0-28-16-27-29-2-7-24-23-9*13-6-16-7-25-22-18-0-26-8-19-17-11-14-23*0-22-19-12-17-28-16-15-10-21*29-27-16-7-4-23-14-11-17-22-0-13-6-5*2-29-15-5-6-16-7-20-23-3-1-9-14-24-4*9-23-14-20-7-27-10-15-2*,15.029898293196164,535.0,189,0.0
6,27-7*23-9-1-3-11-17-22-0-18-13-6-10-29-2*1-3-24-7-28-17-19-22-0-13-6-21-15-2-29*9-3-11-25-28-16-6-5-21-10-27-7-4*4-1-14-20-7-27-29-2-16-28-25-22-19-12-18*9-3-4-24-20-7-25-0-12-8*26-8-12-18-0-28-16-27-29-2-7-24-23-9*13-6-16-7-25-22-18-0-26-8-19-17-11-14-23*0-22-19-12-17-28-16-15-10*29-27-16-7-4-23-14-11-17-22-0-13-6-5*2-29-15-5-6-16-7-20-23-3-1-9-14-24-4*9-23-14-20-7-27-10-15-2*,15.029927519289222,531.0,200,0.0
7,27-7-25-22-18-0-26-8-19-17-11-14-23*23-9-1-3-11-17-22-0-18-13-6-10-29*1-3-24-7-28-17-19-22-0-13-6-21*9-3-11-25-28-16-6-5-21-10-27-7-4*4-1-14-20-7-27-29-2-16-28-25-22-19-12-18*9-3-4-24-20-7-25-0-12-8*26-8-12-18-0-28-16-27-29-2-7-24-23-9*13-6-16-7-4*0-22-19-12-17-28-16-15-10-21*27-16-7-4-23-14-11-17-22-0-13-6-5*2-29-15-5-6-16-7-20-23-3-1-9-14-24-4*9-23-14-20-7-27-10-15-2*,15.0360357727379,522.0,197,0.0
8,27-7-25-22-18-0-26-8-19-17-11-14-23*23-9-1-3-11-17-22-0-18-13-6-10-29-2*1-3-24-7-28-17-19-22-0-13-6-21*9-3-11-25-28-16-6-5-21-10-27-7-4*4-1-14-20-7-27-29-2-16-28-25-22-19-12-18*9-3-4-24-20-7-25-0-12-8*26-8-12-18-0-28-16-27-29-2-7-24-23-9*13-6-16-7*0-22-19-12-17-28-16-15-10-21*27-16-7-4-23-14-11-17-22-0-13-6-5*2-29-15-5-6-16-7-20-23-3-1-9-14-24-4*9-23-14-20-7-27-10-15-2*,15.036912555529575,519.0,191,0.0
