,R_x,f_1,f_2,Generation,Rank
0,11-10-12-13-9-6-14-8*0-1-2-5-7-9-10-12*2-1-4-3-5-7-14-6*0-1-3-11-10-9-6*0-1-4-3-5-7-9-13-12*0-1-2-5-14-6*,10.20889748549323,200.0,192,0.0
1,11-10-12-13-9-6-14-8*0-1-2-5-7-9-10-12*2-1-4-3-5-7-14-6*0-1-3-11-10-9-6*0-1-4-3-5-7-9-10*0-1-2-5-14-6*,10.213410702772403,195.0,154,0.0
2,11-10-12-13-9-6-14-8*0-1-2-5-7-9-10-12*2-1-4-3-5-7-14-6*0-1-3-11-10-9-6*0-1-4-3-5-7-9*0-1-2-5-14-6*,10.231463571889105,190.0,165,0.0
0,0-1-2-5-7-9-10-12*8-14-6-9-10-11*11-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*0-1-4-3-5-7-9-10*,10.239845261121856,186.0,93,0.0
0,0-1-2-5-14-6*0-1-3-11-10-12-13*0-1-4-3-5-7-14-6*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*8-14-6-9-10-11*,10.241779497098646,177.0,198,0.0
1,0-1-2-5-7-9-10-12*8-14-6-9-10-11*4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-14-6*0-1-4-3-5-7-9-13*,10.24629271437782,175.0,169,0.0
1,0-1-2-5-7-9-10-12*8-14-6-9-10-11*4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9-10*,10.254029658284978,174.0,109,0.0
3,0-1-2-5-7-9-10-12*8-14-6-9-10-11*3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-14-6*0-1-4-3-5-7-9-13*,10.26434558349452,171.0,182,0.0
3,0-1-2-5-7-9-10-12*8-14-6-9-10-11*4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9*,10.272082527401675,169.0,108,0.0
9,0-1-2-5-7-9-10-12-13*2-1-4-3-5-7-14-6*4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3-1*0-1-2-5-14-6*,10.27337201805287,163.0,183,0.0
10,0-1-2-5-14-6*2-1-4-3-5-7-14-6*4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3-5*0-1-2-5-7-9-10-12*,10.28368794326241,162.0,186,0.0
11,0-1-2-5-7-9-10-12*2-1-4-3-5-7-14-6*4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3-1*0-1-2-5-14-6*,10.284332688588009,161.0,179,0.0
12,0-1-2-5-14-6*2-1-4-3-5-7-14-6*4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10-11-3*0-1-2-5-7-9-10-12*,10.297227595099937,158.0,175,0.0
13,0-1-2-5-14-6*2-1-4-3-5-7-14-6*4-3-5-7-9-10-12-13*0-1-3-11*8-14-6-9-10-11*0-1-2-5-7-9-13-12*,10.32301740812379,156.0,102,0.0
6,0-1-3-4*0-1-2-5-14-6*6-14-7-5-3-11-10-9*4-3-5-7-9-13-12*8-14-6-9-10*0-1-2-5-7-9-10-12-13*,10.330109606705353,153.0,168,0.0
7,0-1-3-4*0-1-2-5-14-6*6-14-7-5-3-11-10-9*4-3-5-7-9-13-12*8-14-6-9-10*0-1-2-5-7-9-10-12*,10.34107027724049,151.0,91,0.0
15,4-3-1-0*4-3-5-7-9-13-12*4-1-2-5-14-6*5-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*6-14-7-5-3*,10.349451966473245,150.0,125,0.0
8,0-1-3-4*4-1-2-5-14-6*6-14-7-5-3-11-10-9*4-3-5-7-9-13-12*8-14-6-9-10*0-1-2-5-7-9-10-12*,10.350741457124435,149.0,154,0.0
16,4-3-1-0*4-3-5-7-9-13-12*4-1-2-5-14-6*5-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*6-14-7-5-3*,10.360412637008382,148.0,79,0.0
10,0-1-3-5-7-14-6*4-3-11-10-9-6-14-8*4-3-5-7-9-13*13-12*4-1-2-5-14-6*0-1-2-5-7-9-10-12-13*,10.366860090264346,146.0,139,0.0
11,0-1-2-5-7-9-10-12-13*4-3-11-10-9-6-14-8*4-3-5-7-9-13-12*0-1-3-4*7-14-6*4-3-1-2-5-14-6*,10.370083816892327,145.0,188,0.0
12,0-1-3-5-7-14-6*3-11-10-9-6-14-8*4-3-5-7-9-13-12*13-12*4-1-2-5-14-6*0-1-2-5-7-9-10-12-13*,10.377176015473887,144.0,178,0.0
12,0-1-2-5-7-9-10-12*4-3-11-10-9-6-14-8*4-3-5-7-9-13-12*0-1-3-4*7-14-6*4-3-1-2-5-14-6*,10.381044487427468,143.0,146,0.0
14,0-1-3-5-7-14-6*3-11-10-9-6-14-8*4-3-5-7-9-13*13-12*4-1-2-5-14-6*0-1-2-5-7-9-10-12-13*,10.386847195357834,142.0,130,0.0
14,0-1-2-5-7-9-10-12-13*3-11-10-9-6-14-8*4-3-5-7-9-13-12*0-1-3-4*7-14-6*4-3-1-2-5-14-6*,10.390070921985815,141.0,135,0.0
