,R_x,f_1,f_2,Generation,Rank
0,0-1-4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-7-9-10-12*0-1-2-5-14-6*8-14-6-9-10-11-3-4*2-1-4-3-5-7-9-13*,10.18762088974855,197.0,727,0.0
1,0-1-4-3-5-7-14-6*0-1-2-5-14-6*8-14-6-9-10-11*2-1-4-3-5-7-9-10*0-1-2-5-7-9-10-12*0-1-3-11-10-12-13-9*,10.202450032237266,188.0,184,0.0
2,0-1-4-3-5-7-14-6*0-1-2-5-14-6*8-14-6-9-10-11*2-1-4-3-5-7-9*0-1-2-5-7-9-10-12*0-1-3-11-10-12-13-9*,10.220502901353964,183.0,208,0.0
3,0-1-4-3-5-7-14-6*0-1-2-5-7-9-10-12*0-1-3-11-10-12-13*4-3-5-7-9-13-12*0-1-2-5-14-6*8-14-6-9-10-11*,10.241779497098646,177.0,892,0.0
4,0-1-4-3-5-7-14-6*0-1-2-5-7-9-10-12*0-1-3-11-10-12-13*4-3-5-7-9-13*0-1-2-5-14-6*8-14-6-9-10-11*,10.24629271437782,175.0,880,0.0
2,0-1-2-5-7-9-10-12*8-14-6-9-10-11*4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9-10*,10.254029658284978,174.0,104,0.0
5,0-1-2-5-14-6*8-14-6-9-10-11*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*0-1-3-11-10-12-13*2-1-4-3-5-7-14-6*,10.254674403610574,171.0,690,0.0
6,0-1-2-5-14-6*8-14-6-9-10-11*0-1-2-5-7-9-10-12*4-3-5-7-9-13*0-1-3-11-10-12-13*2-1-4-3-5-7-14-6*,10.25918762088975,169.0,721,0.0
0,10-12-13-9-7-5-3-4*0-1-2-5-14-6*0-1-3-4*6-14-7-5-3-4-1-2*4-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*,10.267569310122502,167.0,440,0.0
1,12-10-9-7-5-2-1-0*0-1-2-5-14-6*0-1-3-4*6-14-7-5-3-4-1-2*1-3-11-10-9-6-14-8*10-12-13-9-7-5-3-4*,10.274661508704062,166.0,448,0.0
2,12-13-9-7-5-3-4*0-1-2-5-14-6*0-1-3-4*6-14-7-5-3-4-1-2*4-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*,10.277240490006449,162.0,417,0.0
3,12-10-9-7-5-2-1-0*0-1-2-5-14-6*0-1-3-4*6-14-7-5-3-4-1-2*1-3-11-10-9-6-14-8*12-13-9-7-5-3-4*,10.284332688588009,161.0,428,0.0
4,12-13-9-7-5-3-4*0-1-2-5-14-6*0-1-3-4*6-14-7-5-3-4-1-2*3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*,10.297227595099937,158.0,426,0.0
13,0-1-4*4-3-5-7-9-13-12*4-1-2-5-14-6*0-1-2-5-7-9-10-12*0-1-3-5-7-14-6*8-14-6-9-10-11-3-1*,10.323662153449389,157.0,956,0.0
13,8-14-6-9-10-11*0-1-2-5-14-6*4-3-1-0*4-3-5-7-9-10*0-1-2-5-7-9-13-12*12-10-11-3-5-7-14-6*,10.324306898774983,156.0,454,0.0
6,12-13-9-7-5-3-4*0-1-2-5-14-6*0-1-3-4*6-14-7-5-3-4*4-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*,10.326241134751774,154.0,336,0.0
7,1-3-11-10-9-6-14-8*0-1-3-4*6-14-7-5-3-4*0-1-2-5-7-9-10-12*12-13-9-7-5-3-4*0-1-2-5-14-6*,10.333333333333334,153.0,227,0.0
