,f_1,f_2,R_x
0,23.829854062725516,1851,2-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63-30*14-2-0-3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-42*57-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31-1-59-17-55*53-47-6-35-51-56-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18*32-5-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-0-50*24-21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*2-14-61-44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-24-21-63*49-62-24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18*16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-29-48*42-30-24-62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-12*22-45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-34*14-44-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18-37*28-56-6-47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-49-42*28-10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19-66-69*62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38-3-48*
1,23.835440277857092,1845,2-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63-30*14-2-0-3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-42*57-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31-1-59-17-55*53-47-6-35-51-56-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18*32-5-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-0-50*24-21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*2-14-61-44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-24-21-63*62-24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18*16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-29-48*42-30-24-62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-12*22-45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-34*14-44-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18-37*28-56-6-47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-49-42*28-10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19-66-69*62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38-3-48*
3,23.836914706386253,1843,2-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63-30*14-2-0-3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-42*57-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31-1-59-17-55*53-47-6-35-51-56-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18*32-5-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-0-50*24-21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*2-14-61-44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-24-21-63*62-24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18-5*16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-29-48*42-30-24-62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-12*22-45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-34*14-44-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18-37*28-56-6-47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-49*28-10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19-66-69*62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38-3-48*
2,23.839842796845552,1839,2-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63-30*14-2-0-3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-42*57-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31-1-59-17-55*53-47-6-35-51-56-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18*32-5-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-0-50*24-21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*2-14-61-44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-24-21-63*62-24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18*16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-29-48*42-30-24-62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-12*22-45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-34*14-44-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18-37*28-56-6-47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-49*28-10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19-66-69*62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38-3-48*
4,23.847734104466376,1836,2-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63-30*2-0-3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-42*57-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31-1-59-17-55*53-47-6-35-51-56-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18*32-5-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-0-50*24-21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*2-14-61-44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-24-21-63*62-24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18-5*16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-29-48*42-30-24-62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-12*22-45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-34*14-44-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18-37*28-56-6-47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-49*28-10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19-66-69*62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38-3-48*
12,23.865302647222208,1819,22-33-50-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63*0-3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-21-63-6*56-51-35-57-34-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31*56-51-64-52-10-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18-54*5-37-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-66-19*24-21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-42-49-1-31-9-68*24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18-5-67*49-26-16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-19*62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-25-12-40-53*45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-64-52*14-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18-65-37*47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-15-42-62-24-21-6*52-55-10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19*11-15-62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38*
13,23.86637731872057,1814,22-33-50-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63*0-3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-21-63*56-51-35-57-34-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31*56-51-64-52-10-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18-54*5-37-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-66-19*24-21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-42-49-1-31-9-68*24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18-5-67*49-26-16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-19*62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-25-12-40-53*45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-64-52*14-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18-65-37*47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-15-42-62-24-21-6*52-55-10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19*11-15-62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38*
14,23.870831754206534,1810,22-33-50-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63*0-3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-21-63*56-51-35-57-34-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31*51-64-52-10-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18-54*5-37-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-66-19*24-21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-42-49-1-31-9-68*24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18-5-67*49-26-16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-19*62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-25-12-40-53*45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-64-52*14-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18-65-37*47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-15-42-62-24-21-6*52-55-10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19*11-15-62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38*
15,23.891894277244482,1803,22-33-50-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63*3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-21-63*56-51-35-57-34-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31*51-64-52-10-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18-54*5-37-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-66-19*24-21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-42-49-1-31-9-68*24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18-5-67*49-26-16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-19*62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-25-12-40-53*45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-64-52*14-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18-65-37*47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-15-42-62-24-21-6*52-55-10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19*11-15-62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38*
5,23.899209311742997,1799,44-14-2-23-29-3-66-69-19-65-67-37-5-32-18-54-36-45-58-64-52-8-26-49-15-42-62-24-21-63*0-3-66-54-38-19-18-32-39-48-29-69-23-50-43-17-59-9-68-1-16-26-49-62-15-30-24-42*58-41-27-67-65-37-5-54-18-19-38-22-33-20-10-16-26-30-24-62-42-15-49-9-11-31-1-59-17*53-47-6-35-51-56-28-8-26-62-49-1-16-55-20-43-50-23-69-3-66-38-36-22-19-65-67-37-5-18*65-5-67-27-12-40-47-53-46-7-4-25-41-58-64-52-20-17-61-43-13-22-38-54-18-39-48-69-0-2*21-63-6-47-7-46-40-53-4-12-27-67-5-54-19-38-22-33-20-17-59-9-11-49-26-62-30-42-15*61-44-60-17-10-52-64-51-41-35-58-34-57-25-12-4-7-46-40-47-6-56-8-26-30-24-21-63*24-21-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17-50-2-0-69-23-3-66-54-18-5-67*26-16-9-31-11-15-42-62-30-24-21-63-6-35-57-34-45-36-54-5-65-37-32-18-38-69-3-66-29*42-30-24-62-15-49-26-16-10-55-20-43-50-23-69-19-18-38-54-66-3-48-39-32-5-65-37-67-27-12*22-45-58-51-41-36-38-66-3-69-23-0-2-50-43-20-55-10-16-26-49-15-62-30-24-63-21-6-35-34*14-44-61-17-10-55-8-56-6-47-53-46-40-12-25-41-51-64-52-20-13-22-36-38-3-19-66-54-18*28-56-6-47-53-46-40-7-4-12-25-34-35-51-8-26-1-31-9-17-43-20-55-16-10-59-11-68*10-59-11-1-16-26-8-56-6-47-7-40-53-4-25-34-35-57-41-36-54-18-39-48-3-38-19-66-69*15-62-42-30-24-21-63-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-2-0-69-29-66-19-38-3*
