,Unnamed: 0,Generation,Intertwine_two,Add_vertex,Delete_vertex
0,0.0,0.0,0.3333333333333332,0.3333333333333332,0.3333333333333332
1,1.0,1.0,0.42130528975736,0.42500419870299266,0.15369051153964725
2,2.0,2.0,0.41904851292401074,0.43838374874110997,0.14256773833487915
3,3.0,3.0,0.4145053987051776,0.4135298868968131,0.1719647143980092
4,4.0,4.0,0.41121957664470443,0.40930236632444733,0.17947805703084813
5,5.0,5.0,0.4072743860567162,0.4232729185260794,0.16945269541720445
6,6.0,6.0,0.41569293338912783,0.41654840962803713,0.16775865698283507
7,7.0,7.0,0.42690801510553494,0.3942579072746985,0.17883407761976655
8,8.0,8.0,0.4208358206637396,0.37778341114112013,0.20138076819514014
9,9.0,9.0,0.4162673631641566,0.39320474690173834,0.19052788993410488
10,10.0,10.0,0.39664327640899005,0.4089355147896586,0.1944212088013513
11,11.0,11.0,0.4341956449228168,0.3938969832291255,0.17190737184805757
12,12.0,12.0,0.3917545501543893,0.4054563741740697,0.20278907567154097
13,13.0,13.0,0.39427071864115176,0.4081748643137792,0.1975544170450691
14,14.0,14.0,0.3861272411965476,0.42410556948271283,0.18976718932073944
15,15.0,15.0,0.4002435117453206,0.3889805107989414,0.210775977455738
16,16.0,16.0,0.3866486158770125,0.4236630802299469,0.18968830389304056
17,17.0,17.0,0.3574748599524029,0.403870516052306,0.23865462399529092
18,18.0,18.0,0.37480073584497287,0.3959414352210172,0.22925782893400987
19,19.0,19.0,0.37092892222336094,0.3695809940214049,0.2594900837552341
20,20.0,20.0,0.3607361628889367,0.40858438174155837,0.23067945536950477
21,21.0,21.0,0.37362669787714786,0.3831450687761114,0.24322823334674065
22,22.0,22.0,0.38876707650834774,0.3852433569158229,0.2259895665758292
23,23.0,23.0,0.36109073836933103,0.39468627625335856,0.24422298537731021
24,24.0,24.0,0.3532596663868658,0.4042047085900474,0.24253562502308657
25,25.0,25.0,0.3579806209505848,0.43607206466005544,0.20594731438935976
26,26.0,26.0,0.35773311232653826,0.388784086328167,0.2534828013452946
27,27.0,27.0,0.3623073462065595,0.38744899195281496,0.25024366184062563
28,28.0,28.0,0.3563356450335483,0.3819717687844808,0.26169258618197067
29,29.0,29.0,0.3610494687259574,0.376795193572641,0.2621553377014015
30,30.0,30.0,0.3496294429477373,0.38322863085688275,0.26714192619538
31,31.0,31.0,0.3321522252176209,0.39368686113639406,0.27416091364598494
32,32.0,32.0,0.3348808752824104,0.38718019532484516,0.27793892939274434
33,33.0,33.0,0.3833270854228082,0.3594447340672471,0.25722818050994467
34,34.0,34.0,0.33611119935362593,0.43965862358247276,0.22423017706390116
35,35.0,35.0,0.34901646033864603,0.40210020418457865,0.24888333547677513
36,36.0,36.0,0.34636912155325855,0.3802015845367975,0.27342929390994375
37,37.0,37.0,0.3847487420368048,0.40974919707051266,0.20550206089268247
38,38.0,38.0,0.3495557045526218,0.4020256052043196,0.24841869024305846
39,39.0,39.0,0.36373064754735507,0.3866249141933055,0.24964443825933938
40,40.0,40.0,0.34799075599728,0.38941984922975714,0.26258939477296284
41,41.0,41.0,0.3543098864847154,0.40455804463682127,0.2411320688784631
42,42.0,42.0,0.37089874145322826,0.39190421218947213,0.23719704635729957
43,43.0,43.0,0.3189149331457604,0.376374916580253,0.3047101502739864
44,44.0,44.0,0.3473086556230128,0.36282480585166804,0.28986653852531913
45,45.0,45.0,0.3275242413099953,0.3835290469917607,0.2889467116982438
46,46.0,46.0,0.3315450410572149,0.41158960875548284,0.2568653501873021
47,47.0,47.0,0.30951211739014994,0.39535412996035213,0.2951337526494978
48,48.0,48.0,0.35208849258703584,0.420880602556933,0.227030904856031
49,49.0,49.0,0.36292855792686785,0.39034396141916317,0.246727480653969
50,50.0,50.0,0.37693327143623845,0.38972990485703896,0.23333682370672254
51,51.0,51.0,0.3395436553551483,0.4485626201905625,0.21189372445428906
52,52.0,52.0,0.3467867357316359,0.4022009142184347,0.25101235004992944
53,53.0,53.0,0.3642693562433759,0.39031763633978056,0.24541300741684333
54,54.0,54.0,0.3242009306642974,0.403195030433253,0.27260403890244944
55,55.0,55.0,0.3591430190609032,0.3743718125920995,0.2664851683469972
56,56.0,56.0,0.30058463141719843,0.43273235670738125,0.2666830118754202
57,57.0,57.0,0.34960483936634745,0.4013660639191616,0.24902909671449097
58,58.0,58.0,0.35162719362709277,0.39492237267766683,0.2534504336952403
59,59.0,59.0,0.3344157402824132,0.41611243187521263,0.24947182784237407
60,60.0,60.0,0.362568747122533,0.4078918833537727,0.22953936952369408
61,61.0,61.0,0.36599504381286774,0.408740431109935,0.2252645250771972
62,62.0,62.0,0.33962243530229314,0.40839571846444167,0.25198184623326525
63,63.0,63.0,0.316285924409916,0.4213832768459107,0.26233079874417325
64,64.0,64.0,0.35141989820430536,0.4327539565824331,0.21582614521326143
65,65.0,65.0,0.3347758493859357,0.40255397365552686,0.2626701769585374
66,66.0,66.0,0.33010582462558125,0.41454461526185915,0.2553495601125596
67,67.0,67.0,0.37184055627436746,0.4069241845773153,0.2212352591483171
68,68.0,68.0,0.3086417670796585,0.40348030804835533,0.28787792487198605
69,69.0,69.0,0.3371212661569522,0.4029945403879527,0.25988419345509495
70,70.0,70.0,0.32962849109289166,0.41882153823043133,0.2515499706766769
71,71.0,71.0,0.3285650344925427,0.375401151440257,0.29603381406720003
72,72.0,72.0,0.3355684680621557,0.38172350514081754,0.2827080267970266
73,73.0,73.0,0.35461537085182193,0.3856578252973178,0.25972680385086017
74,74.0,74.0,0.3460851513416284,0.40896087959914995,0.2449539690592215
75,75.0,75.0,0.3209897874655236,0.41480358965452035,0.2642066228799559
76,76.0,76.0,0.3037226943150841,0.37558438655377535,0.3206929191311404
77,77.0,77.0,0.35363150059658055,0.35865858732605793,0.28770991207736146
78,78.0,78.0,0.3124892280670189,0.37468405824431117,0.3128267136886699
79,79.0,79.0,0.28664767921798856,0.387643903764323,0.3257084170176884
80,80.0,80.0,0.2895835362853368,0.3805419905547804,0.3298744731598827
81,81.0,81.0,0.32578472765519895,0.39847109543552006,0.2757441769092809
82,82.0,82.0,0.3094397947450095,0.37826880910970384,0.3122913961452866
83,83.0,83.0,0.3076844179053224,0.37220345792404763,0.32011212417062984
84,84.0,84.0,0.31643276120914254,0.41922952321201434,0.264337715578843
85,85.0,85.0,0.3367710891485227,0.3981548256188614,0.2650740852326159
86,86.0,86.0,0.31395494557921066,0.40186054962101225,0.284184504799777
87,87.0,87.0,0.2898290108703609,0.4097956571093282,0.30037533202031086
88,88.0,88.0,0.320600645670952,0.39141044580443407,0.2879889085246138
89,89.0,89.0,0.29833188514300113,0.41607056439333745,0.2855975504636613
90,90.0,90.0,0.36768131643499063,0.3302408623568168,0.3020778212081926
91,91.0,91.0,0.30509274333905223,0.3817555360982051,0.3131517205627426
92,92.0,92.0,0.28260133548009764,0.37463998226151857,0.3427586822583839
93,93.0,93.0,0.32656200363988064,0.37516508295814355,0.29827291340197576
94,94.0,94.0,0.29572125941936467,0.431397062823871,0.2728816777567643
95,95.0,95.0,0.2834573763532905,0.4082324834868694,0.3083101401598401
96,96.0,96.0,0.30972063024661534,0.4019394663285133,0.28833990342487137
97,97.0,97.0,0.2760319276211633,0.39828221323024215,0.3256858591485945
98,98.0,98.0,0.306220814278099,0.39960232457186834,0.29417686115003255
99,99.0,99.0,0.3327561067135707,0.3877600599775459,0.2794838333088832
100,100.0,100.0,0.28893138692691156,0.4006082957923727,0.3104603172807157
101,101.0,101.0,0.3038304985292695,0.4235761481499079,0.2725933533208226
102,102.0,102.0,0.36144201311413016,0.39305097810571993,0.2455070087801498
103,103.0,103.0,0.3127894406392441,0.3933051277790067,0.29390543158174903
104,104.0,104.0,0.269326443871312,0.3627705824307374,0.3679029736979505
105,105.0,105.0,0.28315603006458157,0.3856295352016518,0.33121443473376655
106,106.0,106.0,0.3289710694733634,0.4175236937420507,0.25350523678458564
107,107.0,107.0,0.3301284948046237,0.3631410727512986,0.3067304324440776
108,108.0,108.0,0.3303891427298649,0.40646521371037564,0.26314564355975933
109,109.0,109.0,0.28426555505500717,0.4228717504767392,0.29286269446825347
110,110.0,110.0,0.28974431244232945,0.4466024131292291,0.2636532744284414
111,111.0,111.0,0.3061569781324854,0.42128245749267873,0.27256056437483583
112,112.0,112.0,0.29036765951793553,0.4217264589678772,0.2879058815141872
113,113.0,113.0,0.2687824345081271,0.49154953344690633,0.23966803204496637
114,114.0,114.0,0.25520609918396486,0.4499982541547367,0.2947956466612983
115,115.0,115.0,0.28822195562386843,0.4027202164478007,0.3090578279283308
116,116.0,116.0,0.2802293740706686,0.39962419785272957,0.32014642807660154
117,117.0,117.0,0.30058269493718154,0.3582788630718424,0.3411384419909759
118,118.0,118.0,0.33808937043958615,0.39440546159736395,0.2675051679630498
119,119.0,119.0,0.3282394010475027,0.393379946259682,0.2783806526928153
120,120.0,120.0,0.28703980479434643,0.42208684745500413,0.2908733477506494
121,121.0,121.0,0.3024767632993993,0.4177251381798821,0.2797980985207185
122,122.0,122.0,0.2914292718362455,0.41457792587509257,0.29399280228866204
123,123.0,123.0,0.29635181443649206,0.4189198616693125,0.28472832389419545
124,124.0,124.0,0.2699651275195776,0.43391876793047085,0.2961161045499515
125,125.0,125.0,0.2954553371355538,0.4282569102631929,0.2762877526012531
126,126.0,126.0,0.28038935286334116,0.41621141370114784,0.30339923343551095
127,127.0,127.0,0.2848663594108251,0.4014431617413714,0.3136904788478033
128,128.0,128.0,0.3256716200293877,0.35527698896193377,0.31905139100867846
129,129.0,129.0,0.2801596197858233,0.4258860821326838,0.29395429808149276
130,130.0,130.0,0.29091314772727656,0.4248674576929806,0.28421939457974277
131,131.0,131.0,0.27637594055836767,0.4335000834970007,0.2901239759446315
132,132.0,132.0,0.2910712992006795,0.37245286692468327,0.336475833874637
133,133.0,133.0,0.3108363795000514,0.39627336414727127,0.2928902563526771
134,134.0,134.0,0.2916120237332899,0.3983919926166368,0.3099959836500731
135,135.0,135.0,0.316101375832005,0.4228182459486307,0.2610803782193642
136,136.0,136.0,0.3163680573796347,0.4286048534551055,0.2550270891652598
137,137.0,137.0,0.30523443867102795,0.4452227822602385,0.2495427790687334
138,138.0,138.0,0.31036542244922305,0.40562608713264686,0.28400849041813
139,139.0,139.0,0.3063911841074194,0.38995922242801995,0.30364959346456055
140,140.0,140.0,0.28877481428304824,0.4093072846616468,0.3019179010553049
141,141.0,141.0,0.299771334119735,0.39876799609743824,0.3014606697828267
142,142.0,142.0,0.26566164574879986,0.4444210970443101,0.2899172572068899
143,143.0,143.0,0.2563995976060082,0.4249886566130988,0.3186117457808928
144,144.0,144.0,0.32190492189438513,0.4030044075633944,0.2750906705422204
145,145.0,145.0,0.27853783104786844,0.39862759588860747,0.32283457306352403
146,146.0,146.0,0.2920567700612716,0.38430442282275323,0.32363880711597504
147,147.0,147.0,0.28612385327656736,0.4050627985948571,0.3088133481285754
148,148.0,148.0,0.2524339656949647,0.4001420374693868,0.3474239968356484
149,149.0,149.0,0.22973585956779125,0.41030103933435774,0.3599631010978509
150,150.0,150.0,0.273883054195508,0.4076284374585507,0.3184885083459412
151,151.0,151.0,0.3010670024459488,0.3916032889440654,0.3073297086099857
152,152.0,152.0,0.247770715056642,0.45928170100473487,0.2929475839386229
153,153.0,153.0,0.23293787632607818,0.3705679465428653,0.3964941771310565
154,154.0,154.0,0.3004289648560739,0.4053613470545746,0.29420968808935133
155,155.0,155.0,0.2619184375610548,0.434177158962179,0.30390440347676595
156,156.0,156.0,0.27607132455326683,0.4139611550546416,0.3099675203920914
157,157.0,157.0,0.2759172031863038,0.42364940035034093,0.30043339646335526
158,158.0,158.0,0.2667728758662805,0.4039912403428807,0.3292358837908387
159,159.0,159.0,0.35170700957054685,0.4163991121539635,0.23189387827548966
160,160.0,160.0,0.32019186375132813,0.3801313147907365,0.29967682145793517
161,161.0,161.0,0.2969888652414699,0.4112230827600811,0.29178805199844887
162,162.0,162.0,0.24369307641584287,0.4275014239880644,0.3288054995960926
163,163.0,163.0,0.2543756185870167,0.45612694128573167,0.2894974401272514
164,164.0,164.0,0.2530227880373094,0.4089780683874439,0.33799914357524663
165,165.0,165.0,0.19993580891064144,0.4669172541445998,0.3331469369447587
166,166.0,166.0,0.2724160892757482,0.39245898695965376,0.335124923764598
167,167.0,167.0,0.28701563339930775,0.34733625596484524,0.365648110635847
168,168.0,168.0,0.3376907648553763,0.31649414597254244,0.34581508917208115
169,169.0,169.0,0.290629500280715,0.39198006984647016,0.31739042987281463
170,170.0,170.0,0.29145306707122487,0.37813534449540365,0.33041158843337143
171,171.0,171.0,0.22238812993930104,0.4237221124893328,0.3538897575713661
172,172.0,172.0,0.3129666691245624,0.32796419873451416,0.35906913214092323
173,173.0,173.0,0.2452888478835725,0.419591025291031,0.3351201268253964
174,174.0,174.0,0.2224506221644154,0.43912851231071465,0.33842086552486983
175,175.0,175.0,0.2754316170894817,0.38052117577485856,0.34404720713565956
176,176.0,176.0,0.29083534904790603,0.3592878120362524,0.3498768389158414
177,177.0,177.0,0.28478532112531946,0.4212550853478055,0.29395959352687495
178,178.0,178.0,0.2765196444153967,0.4129933594382714,0.31048699614633174
179,179.0,179.0,0.25521249027960435,0.379593612568904,0.36519389715149153
180,180.0,180.0,0.2134336858476667,0.3965214854232724,0.39004482872906066
181,181.0,181.0,0.22223935277901244,0.43753385509405235,0.34022679212693496
182,182.0,182.0,0.27732865965113046,0.42947279111226305,0.2931985492366064
183,183.0,183.0,0.22021851586147162,0.37346565815769966,0.40631582598082866
