,R_x,f_1,f_2,Generation,Rank
0,0-1-2-5-7-9-10-12-13*8-14-6-9-10-11*0-1-4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9-10-12-13*,10.194068343004512,197.0,193,0.0
1,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9-10-12-13*,10.195357833655706,195.0,174,0.0
2,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9-10-12*,10.19793681495809,193.0,173,0.0
3,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9-10*,10.202450032237266,188.0,160,0.0
4,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-4-3-5-7-14-6*0-1-3-11-10-12-13-9*0-1-2-5-14-6*2-1-4-3-5-7-9*,10.220502901353964,183.0,170,0.0
0,4-3-1-0*0-1-2-5-7-9-10-12-13*2-1-4-3-5-7-14-6*4-3-11-10-9-6-14-8*0-1-2-5-14-6*4-3-5-7-9-13-12-10-11*,10.221147646679562,179.0,157,0.0
1,2-1-4-3-5-7-14-6*4-3-1-0*4-3-5-7-9-13-12-10-11*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*1-3-11-10-9-6-14-8*,10.228239845261122,178.0,118,0.0
2,2-1-4-3-5-7-14-6*4-3-1-0*4-3-5-7-9-13-12-10-11*0-1-2-5-7-9-10-12*0-1-2-5-14-6*5-3-11-10-9-6-14-8*,10.228884590586718,177.0,124,0.0
3,2-1-4-3-5-7-14-6*4-3-1-0*4-3-5-7-9-13-12-10-11*0-1-2-5-7-9-10-12*0-1-2-5-14-6*1-3-11-10-9-6-14-8*,10.229529335912314,176.0,114,0.0
4,2-1-4-3-5-7-14-6*4-3-1-0*4-3-5-7-9-13-12-10-11*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*3-11-10-9-6-14-8*,10.24113475177305,175.0,95,0.0
5,2-1-4-3-5-7-14-6*4-3-1-0*4-3-5-7-9-13-12-10-11*0-1-2-5-7-9-10-12*0-1-2-5-14-6*3-11-10-9-6-14-8*,10.242424242424242,173.0,92,0.0
6,4-3-1-0*0-1-2-5-7-9-10-12-13*2-1-4-3-5-7-14-6*4-3-11-10-9-6-14-8*0-1-2-5-14-6*4-3-5-7-9-13-12*,10.26627981947131,164.0,153,0.0
7,2-1-4-3-5-7-14-6*4-3-1-0*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*1-3-11-10-9-6-14-8*,10.27337201805287,163.0,130,0.0
8,4-3-1-0*0-1-2-5-7-9-10-12*2-1-4-3-5-7-14-6*4-3-11-10-9-6-14-8*0-1-2-5-14-6*4-3-5-7-9-13-12*,10.277240490006449,162.0,147,0.0
9,2-1-4-3-5-7-14-6*4-3-1-0*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*0-1-2-5-14-6*1-3-11-10-9-6-14-8*,10.284332688588009,161.0,100,0.0
10,2-1-4-3-5-7-14-6*4-3-1-0*4-3-5-7-9-13-12*13-12-10-9-7-5-2-1-0*0-1-2-5-14-6*3-11-10-9-6-14-8*,10.286266924564798,160.0,177,0.0
