,R_x,f_1,f_2,Generation,Rank
0,4-1-2-5-7-14-6-9*0-1-4-3-5-7-9-10*2-1-3-11-10-9-7-5*8-14-6-9-13-12-10-11*0-1-2-5-14-6-9-7*0-1-2-5-7-9-10-12*,10.33204384268214,209.0,162,0.0
0,8-14-6-9-10-12*4-3-5-7-9-13-12-10*0-1-2-5-7-9-10-11*0-1-4-3-5-7-14-6*0-1-3-11*0-1-2-5-14-6-9-7*,10.34300451321728,180.0,63,0.0
0,3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*0-1-3-4*4-3-1-2-5-14-6-9*4-3-5-7-9-13-12-10*3-5-7-14-6-9-10-11*,10.36621534493875,179.0,68,0.0
1,4-3-5-7-9-13-12-10*0-1-2-5-7-9-10-12*5-7-14-8*0-1-3-4*4-3-1-2-5-14-6-9*3-11-10-9-6-14-8*,10.37330754352031,159.0,18,0.0
0,2-1-3-4*0-1-2-5-7-9-10-12*6-14-7*4-3-5-7-9-10-12-13*0-1-2-5-14-6-9-13*5-3-11-10-9-6-14-8*,10.415860735009671,155.0,129,0.0
3,0-1-2-5-7-9-10-12*3-11-10-9-6-14-8*4-3-1-2-5-14-6-9*0-1-3-4*12-13*4-3-5-7-9-13-12-10*,10.458413926499032,149.0,107,0.0
4,4-3-5-7-9-13-12-10*0-1-2-5-7-9-10-12*4-3-1-2-5-14-6-9*5-7-14-8*3-11-10-9-6-14-8*12-13*,10.479690522243711,146.0,70,0.0
2,4-3-5-7-9-10-12-13*0-1-2-5-7-9-10-12*0-1-2-5-7-14-6*9-13*2-1-3-4*5-3-11-10-9-6-14-8*,10.495809155383624,145.0,129,0.0
5,4-3-5-7-9-10-12-13*3-11-10-9-6-14-8*0-1-2-5-7-9-13-12*4-3-1-2-5-14-6-9*5-7-14-8*12-13*,10.502901353965184,143.0,100,0.0
3,0-1-2-5-7-9-10-11*5-7-14-8*6-14-7-5-2-1-3-11*8-14-6-9-13-12*2-1-4*4-3-5-7-9-10-12-13*,10.515151515151516,139.0,172,0.0
4,2-1-4*0-1-2-5-7-9-10-11*4-3-5-7-9-13-12*8-14-6-9-10-12*7-14-8*6-14-7-5-2-1-3-11*,10.540296582849775,135.0,172,0.0
5,0-1-2-5-7-9-10-11*12-13*2-1-4*6-14-7-5-2-1-3-11*4-3-5-7-9-10-12-13*8-14-6-9-13-12*,10.577691811734365,129.0,174,0.0
6,0-1-2-5-7-9-10-11*12-13*2-1-4*8-14-6-9-10-12*6-14-7-5-2-1-3-11*4-3-5-7-9-13-12*,10.583494519664733,127.0,175,0.0
7,8-14-6-9-10-12*12-13*0-1-2-5-7-9-10-11*12-13*6-14-7-5-2-1-3-11*4-3-5-7-9-13-12*,10.70728562217924,121.0,186,0.0
14,1-2-5-7-9-10-11*0-1-2-5-7-14-6*6-14*11-3-1-4*4-3-5-7-9-13-12-10*8-14-6-9*,10.738878143133462,120.0,79,0.0
14,11-3-1-4*9-13*8-14-6-9-10-12-13*0-1-2-5-7-14-6-9*6-14*4-3-5-7-9-10-11*,10.773694390715669,117.0,123,0.0
7,2-1-3-4*4-3-5-7-9-10-12-13*6-14*5-3-11-10-9-6-14-8*0-1-2-5-7-14-6*9-13*,10.797549967762734,114.0,29,0.0
17,9-13*6-14-5-3-11-10-9*8-14*4-3-5-7-9-10-12-13*1-3-4*0-1-2-5-7-14-6-9*,10.829142488716958,113.0,83,0.0
12,11-10-9-13-12*12-13*11-3-1-4*0-1-2-5-7-14-6-9*5-7-14-8*4-3-5-7-9-10-12*,10.835589941972922,112.0,46,0.0
13,11-3-1-4*0-1-2-5-7-14-6-9*12-13*7-14-8*11-10-9-13-12*4-3-5-7-9-10-12*,10.854932301740812,110.0,68,0.0
18,1-3-11*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6-9*8-14*1-4*11-10-9-13*,10.881366860090264,106.0,127,0.0
19,4-3-5-7-9-10-12-13*0-1-2-5-7-14-6-9*8-14*1-3-11*11-10-9-13*12-13*,10.9819471308833,102.0,117,0.0
20,0-1-2-5-7-9-10-12*4-3-5-14-6-9-10-11*9-13*1-3-11*12-13*8-14*,11.043197936814956,99.0,40,0.0
