,f_1,f_2,R_x
8,10.205673758865249,215,4-3-11-10-9-6-14-8*6-14-7-5-2-1-4*13-9-7-5-3-4-1-0*12-9-6-14-5-3-1-0*12-10-9-7-5-2-1-0*8-14-5-3-11-10-12-13*
10,10.216634429400386,214,1-3-11-10-9-6-14-8*6-14-7-5-2-1-4*13-9-7-5-3-4-1-0*12-9-6-14-5-3-1-0*12-10-9-7-5-2-1-0*8-14-5-3-11-10-12-13*
9,10.225660863958735,211,3-11-10-9-6-14-8*6-14-7-5-2-1-4*13-9-7-5-3-4-1-0*12-9-6-14-5-3-1-0*12-10-9-7-5-2-1-0*8-14-5-3-11-10-12-13*
6,10.250805931656997,209,4-3-11-10-9-6-14-8*6-14-7-5-2-1-4*13-9-7-5-3-4-1-0*12-9-6-14-5-3-1-0*12-10-9-7-5-2-1-0*6-14-5-3-11-10-12-13*
7,10.254674403610574,207,4-3-11-10-9-6-14-8*6-14-7-5-2-1-4*13-9-7-5-3-4-1-0*12-9-6-14-5-3-1-0*12-10-9-7-5-2-1-0*14-5-3-11-10-12-13*
11,10.268214055448098,200,1-3-11-10-9-6-14-8*6-14-7-5-2-1-4*13-9-7-5-3-4*12-9-6-14-5-3-1-0*12-10-9-7-5-2-1-0*8-14-5-3-11-10-12-13*
4,10.270793036750485,199,11-10-9-6-14-8*6-14-7-5-2-1-4-3*13-9-7-5-3-4-1-0*12-9-6-14-5-3-1-0*12-10-9-7-5-2-1-0*6-14-5-3-11-10-12-13*
5,10.274016763378466,196,11-10-9-6-14-8*6-14-7-5-2-1-3-4*13-9-7-5-3-4-1-0*12-9-6-14-5-3-1-0*12-10-9-7-5-2-1-0*6-14-5-3-11-10-12-13*
14,10.321727917472598,189,0-1-2-5-7-9-10-12*8-14-5-3-1-0*14-5-7-9-13-12-10-11*8-14-6-9-10-11-3*0-1-4-3-5-7-9*6-14-7-5-2-1-3-4*
1,10.343649258542875,183,11-10-9-6-14-8*6-14-5-2-1-3-4*9-7-5-3-4-1-0*10-12-13-9-6-14-7-5*12-10-9-7-5-2-1-0*9-6-14-5-3-11-10-12*
2,10.346228239845262,174,11-10-9-6-14-8*6-14-5-2-1-3-4*9-7-5-3-4-1-0*10-12-13-9-6-14-7*12-10-9-7-5-2-1-0*6-14-5-3-11-10-12*
3,10.35912314635719,173,11-10-9-6-14-8*6-14-5-2-1-3-4*9-7-5-3-4-1-0*13-9-6-14-7-5-3*12-10-9-7-5-2-1-0*14-5-3-11-10-12-13*
12,10.362991618310769,171,11-10-9-6-14-8*6-14-7-5-2-1-4*9-6-14-5-3-1*12-13-9-7-5-3-4*12-10-9-7-5-2-1-0*8-14-5-3-11-10-12-13*
13,10.372662798194714,162,11-10-9-6-14-8*6-14-7-5-2-1-4*6-14-5-3-1*12-13-9-7-5-3-4*12-10-9-7-5-2-1-0*8-14-5-3-11-10-12*
0,10.40167633784655,161,11-10-9-6-14-8*6-14-5-2-1-3*9-7-5-3-4-1-2*12-13-9-6-14-7-5*12-10-9-7-5-2-1-0*6-14-5-3-11-10-12*
14,10.408123791102517,157,11-10-9-6-14-8*6-14-7-5-2-1-4*6-14-5-3-1*12-13-9-7-5-3-4*10-9-7-5-2-1-0*8-14-5-3-11-10-12*
18,10.41779497098646,155,11-10-9-6-14-8*6-14-7-5-2-1-4*1-3*12-13-9-7-5-3-4*12-10-9-7-5-2-1-0*13-12-10-11-3-5-14-8*
19,10.422308188265635,153,11-10-9-6-14-8*6-14-7-5-2-1-4*1-3*13-9-7-5-3-4*12-10-9-7-5-2-1-0*13-12-10-11-3-5-14-8*
20,10.430689877498388,152,11-10-9-6-14-8*6-14-5-2-1-4*1-3*13-9-7-5-3-4*12-10-9-7-5-2-1-0*13-12-10-11-3-5-14-8*
17,10.47840103159252,147,11-10-9-6-14-8*6-14-7-5-2-1-4*3-1*12-13-9-7-5-3-4*12-10-9-7-5-2-1-0*13-12-10-11-3-5-14*
21,10.495809155383624,144,11-10-9-6-14-8*6-14-5-2-1-4*1-3*13-9-7-5-3-4*12-10-9-7-5-2-1-0*13-12-10-11-3-5-14*
16,10.506769825918765,142,11-10-9-6-14-8*6-14-7-5-2-1-4*3-1*12-13-9-7-5-2-1-0*10-9-7-5-3-4*13-12-10-11-3-5-14*
15,10.51966473243069,141,11-10-9-6-14-8*6-14-5-2-1-4*3-1*12-13-9-7-5-2-1-0*10-9-7-5-3-4*13-12-10-11-3-5-14*
1,10.587362991618312,132,8-14-6-9-10-11-3*6-9*3-1*4-1-2-5-7-14-6*4-3-5-7-9-10-12-13*0-1-2-5-7-9-13-12*
0,10.61960025789813,129,8-14-6-9-10-11-3*6-9*3-1*4-1-2-5-14-6*4-3-5-7-9-10-12-13*0-1-2-5-7-9-13*
38,10.688588007736945,128,1-3-11-10-12-13-9*11-10-9-7-5-3-4*3-1*6-14-7-5*4-1-2-5-7-14-8*9-6-14-5-2-1-0*
23,10.69116698903933,127,10-9-6-14-8*6-14-5-2-1-4*1-3*13-9-7-5-3-4*12-10-9-7-5-2-1-0*13-12-10-11-3*
45,10.701482914248873,126,1-2*9-6-14-7-5-2-1-0*8-14-6-9-13-12*11-10-9-7-5-3-4*2-1-3-11-10-12*2-1-4*
56,10.70535138620245,123,8-14-7-9-10-11-3-1*3-1-2*2-1-4*0-1-2-5-7-14-6-9*13-9*13-12-10-9-7-5-3-4*
57,10.711798839458414,120,8-14-7-9-10-11-3-1*1-2*2-1-4*0-1-2-5-7-14-6-9*13-9*13-12-10-9-7-5-3-4*
55,10.745970341715022,118,8-14-7-9-10-11-3*3-1*2-1-4*0-1-2-5-7-14-6-9*13-9*13-12-10-9-7-5-3-4*
21,10.754996776273371,116,4-1-2*9-6-14-7-5-2-1-0*8-14-6-9-13-12-10*11-10-9-7-5-3-4*2-1*2-1-3-11*
20,10.7678916827853,114,4-1-2*9-6-14-7-5-2-1-0*8-14-6-9-13-12-10*11-10-9-7-5-3-4*2-1*1-3-11*
