,R_x,f_1,f_2,Generation,Rank
0,24-1-9*13-18-0-17-11-3-9-23-4-7-16-6-21-10*16-15-10-2-29-27-7-24-14-11-17-12-0-25-28*6-2-15-29-27-7-20-14-3-9*3-4-24-20-7-25-22-18-0-26-8*25-11-17-19-18-0-28-7-24-14-23*21-10-27-7-14-23-9-1-3-11-17-22-0-13*8-12-18-13-6-15-10*2-27-16-28-17-19-8*12-19-22-0-13-6-5-21-2-29*3-1-23-20-7-16-6-5*21-10-15-16-28-25-0-18-22-17-11-14-23-1-3*,15.573971241524431,451.0,196,0.0
1,24-1-9*13-18-0-22-17-11-3-1-9-23-14-7-27-10-21*16-15-10-2-29-27-7-24-14-11-17-12-0-25-28*6-2-15-29-27-7-20-14-3-9*3-4-24-20-7-25-22-18-0-26-8*25-11-17-19-18-0-28-7-14-23*13-0-17-11-3-9-23-24-4-7-16-6-21-10*8-12-18-13-6-15-10*2-27-16-28-17-19-8*12-19-22-0-13-6-5-21-2*3-1-23-20-7-16-6-5*21-10-15-16-28-25-0-18-22-17-11-14-23-1-3*,15.582680617255086,447.0,196,0.0
2,24-1-9*13-18-0-17-11-3-9-23-4-7-16-6-21*16-15-10-2-29-27-7-20-14-11-17-12-0-25-28*6-2-15-29-27-7-20-14-3-9*3-4-24-20-7-25-22-18-0-26-8*25-11-17-19-18-0-28-7-24-14-23*21-10-27-7-14-23-9-1-3-11-17-22-0-13*8-12-18-13-6-15-10*2-27-16-28-17-19-8*12-19-22-0-13-6-5-21-2*3-1-23-20-7-16-6-5*21-10-15-16-28-0-18-22-17-11-14-23-1-3*,15.652735562310033,440.0,198,0.0
0,3-9-23-14-7-27-10-15*18-0-28-7-4-24-23*6-16-7-2-27-29*3-1-9-14-7-16-6-5*18-12-0-25-28-16-15-21*26-0-22-19-17-28-16-27-2-29-10-6*14-9-3-11-17-22-0-13-6-21*4-24-14-11-17-12-8*4-3-1-23-14-11-17-22-18-13-6-5-21-2-15*26-8-12-18-0-13-6-10-2-29-27-7-24-3-4*23-14-20-7-25-22-19-18-0-26*1-24-20-7-2*,15.662175590367081,410.0,196,0.0
1,3-9-23-14-7-27-10-15*18-0-28-7-4-24-23*6-16-7-2-27-29*3-1-9-14-7-16-6-5*18-12-0-25-28-16-15-21*26-0-22-19-17-28-16-27-2-29-10-6*14-9-3-11-17-22-0-13-6-21*4-24-14-11-17-12-8*4-3-1-23-14-11-17-22-18-13-6-5-21-2-15*26-8-12-18-0-13-6-10-2-29-27-7-24-4*23-14-20-7-25-22-19-18-0-26*1-3-24-20-7-2*,15.665244330137947,402.0,183,0.0
2,3-9-23-14-7-27-10-15*18-0-28-7-4-24-23*6-16-7-2-27-29*3-1-9-23-14-7-16-6-5*18-12-0-25-28-16-15-21-5*26-0-22-17-28-16-27-2-29-10-6*14-1-3-11-17-22-0-13-6-21*4-24-14-11-17-19-12-8*4-3-1-23-14-11-17-22-18-13-6-5-21-10-15*26-8-12-18-0-13-6-10-2-29-27-7-24-4*23-14-20-7-25-22-19-18-0-26*1-3-24-20-7-2*,15.695464110357726,396.0,195,0.0
3,3-9-23-14-7-27-10-15*18-0-28-7-4-24-23*6-16-7-2-27-29*3-1-9-23-14-7-16-6-5*18-12-0-25-28-16-15-21-5*26-0-22-17-28-16-27-2-29-10-6*14-1-3-11-17-22-0-13-6-21*24-14-11-17-19-12-8*4-3-1-23-14-11-17-22-18-13-6-5-21-10-15*26-8-12-18-0-13-6-10-2-29-27-7-24-4*23-14-20-7-25-22-19-18-0-26*1-3-24-20-7-2*,15.736146831891514,394.0,200,0.0
4,3-9-23-14-7-27-10-15*18-0-28-7-4-24-23*16-7-2-27-29*3-1-9-14-7-16-6-5*18-12-0-25-28-16-15-10-21*26-0-22-19-17-28-16-27-2-29-10-6*14-1-3-11-17-22-0-13-6-21*4-24-14-11-17-12-8*4-3-1-23-14-11-17-22-18-13-6-5-21-15*26-8-12-18-0-13-6-10-2-29-27-7-24-4*1-23-14-20-7-25-22-19-18-0-26*1-3-24-20-7-2*,15.77191956979191,392.0,175,0.0
5,3-9-23-14-7-27-10-15*18-0-28-7-4-24-23*16-7-2-27-29*3-1-9-14-7-16-6-5*18-12-0-25-28-16-15-10-21*26-0-22-19-17-28-16-27-2-29-10-6*14-1-3-11-17-22-0-13-6-21*4-24-14-11-17-12-8*4-3-1-23-14-11-17-22-18-13-6-5-21-15*26-8-12-18-0-13-6-10-2-29-27-7-24-4*23-14-20-7-25-22-19-18-0-26*1-3-24-20-7-2*,15.77227028290858,389.0,169,0.0
6,3-9-23-14-7-27-10-15-2*18-0-28-7-4-24-23*6-15-16-7-27-29*3-1-23-14-7-16-6-5*12-0-25-28-16-10-21*26-0-19-17-28-16-27-2-29-10-6*3-11-17-22-0-18-13-6-21*4-24-14-11-17-12-8*4-3-1-23-14-11-17-22-18-13-6-5-21-15*26-8-12-18-0-13-6-10-2-29-27-7-24-4*3-23-14-20-7-25-22-19-18-0-26*1-3-24-20-7-2*,15.774871405190554,386.0,175,0.0
