,f_1,f_2,R_x
5,10.345583494519664,204,11-3-1-2-5-14-8*3-4-1-2-5-7-14-6*11-10-9-7-5-2-1-0*11-10-9-7-5-3-4-1*11-10-12-13-9-6-14-8*0-1-2-5-14-6-9-12*
4,10.356544165054805,201,11-3-1-2-5-14-8*4-3-1-2-5-7-14-6*11-10-9-7-5-2-1-0*11-10-9-7-5-3-4-1*11-10-12-13-9-6-14-8*0-1-2-5-14-6-9-12*
4,10.372662798194712,188,12-13-9-6-14-8*4-3-11-10-9-6*6-14-5-3-11-10-12-13*12-10-9-7-5-2-1-0*9-7-5-3-4-1-0*11-3-1-2-5-7-14-6*
2,10.387491940683429,187,11-3-1-2-5-14-8*3-1-2-5-7-14-6*11-10-9-7-5-2-1-0*10-9-7-5-3-4-1*11-10-12-13-9-6-14-8*0-1-2-5-14-6-9-12*
5,10.392649903288204,184,12-13-9-6-14-8*3-11-10-9-6*6-14-5-3-11-10-12-13*12-10-9-7-5-2-1-0*9-7-5-3-4-1-0*11-3-1-2-5-7-14-6*
1,10.41457124435848,177,11-3-1-2-5-14-8*3-1-2-5-7-14-6*11-10-9-7-5-2-1-0*10-9-7-5-3-4-1*11-10-12-13-9-6-14-8*0-1-2-5-14-6-9*
13,10.420373952288848,167,9-6-14-5-2-1-0*11-3-5-7-14-6*10-9-7-5-3-4-1-0*4-3-1-2-5-14-8*11-10-9-6-14-8*10-12-13-9-7-5-2-1*
1,10.448098001289491,165,10-9-7-5-3-4-1*7-14-5-2-1-3-4*6-14-5-2-1-4*9-13-12-10-11*12-10-9-7-5-2-1-0*8-14-6-9-10-11-3-1*
14,10.452611218568663,163,9-6-14-5-2-1-0*11-3-5-7-14-6*10-9-7-5-3-4-1-0*3-1-2-5-14-8*11-10-9-6-14-8*10-12-13-9-7-5-2-1*
23,10.468729851708577,158,10-9-7-5-2-1-0*11-10-9-6-14-5-2-1*1-4-3-5-7-9-10-12*13-12-10-11-3-1-0*9-13*9-7-14-8*
6,10.477111540941328,151,12-10-9-7-5-3-4*6-14-5-2-1-4*10-9-7-14-6*1-3-11-10-9-6-14-8*12-13-9-7-5-2-1-0*14-5-3-1-2*
19,10.525467440361057,150,8-14-6-9-10-11*0-1-2-5-7-9-10-12*5-2-1-3-11-10-12*4-3-5-7-14-6-9-10*12-13-9*4-1-2-5-14-6*
0,10.526112185686653,149,10-12-13-9-6-14-7-5*4-3-5-7-9-10-12-13*1-3-11*11-10-9-7-5-2-1-0*8-14-6-9*4-1-2-5-14-6-9*
21,10.527401676337847,147,8-14-6-9-10-11*0-1-2-5-7-9-10-12*2-1-3-11-10-12*4-3-5-7-14-6-9-10*12-13-9*4-1-2-5-14-6*
18,10.530625402965828,145,8-14-6-9-10-11*0-1-2-5-7-9-10-12*5-2-1-3-11-10-12*4-3-5-7-14-6-9*12-13-9*4-1-2-5-14-6*
10,10.56092843326886,144,11-10-9-6-14-8*1-3-11-10-12*14-7*4-1-2-5-14-6-9-13*4-3-5-7-9*0-1-2-5-7-9-13-12*
11,10.56415215989684,136,11-10-9-6-14-8*1-3-11-10-12*14-7*4-1-2-5-14-6-9*4-3-5-7-9*0-1-2-5-7-9-13-12*
25,10.586718246292712,134,12-13*9-6-14-7-5-2-1-0*4-3-5-7-9-10-12*1-2*4-1-2-5-14-6-9-13*1-3-11-10-9-6-14-8*
23,10.595744680851064,130,8-14-6-9-10-11-3-1*0-1-2-5-7-9-10-12*12-10*4-3-5-7-14-6-9*12-13-9*4-1-2-5-14-6*
26,10.617021276595743,129,12-13*6-14-7-5-2-1-0*4-3-5-7-9-10-12-13*1-2*4-1-2-5-14-6-9-13*1-3-11-10-9-6-14-8*
27,10.626047711154094,128,6-14-7-5-2-1-0*11-3-1-0*9-6-14-8*4-1-2*11-10-9-7-5-3-4*10-12-13-9-7-5-2-1*
23,10.637008381689233,127,12-13*6-14-7-5-2-1-0*4-3-5-7-9-10-12*1-2-5-14-6-9-13*2-1-4*1-3-11-10-9-6-14-8*
25,10.637653127014831,125,8-14-6-9*0-1-2-5-7-9-10-12*9-6-14-7-5-3-4*9-10-11-3-1*9-13-12*4-1-2-5-14-6*
24,10.672469374597034,123,6-14-7-5-2-1-0*11-3*10-9-7-5-3-4*4-3-1-2*11-10-9-6-14-8*10-12-13-9-7-5-2-1*
35,10.689232753062539,121,9-10-11-3-1*5-14*4-1-2-5-7-14-8*7-14-6*0-1-2-5-14-6-9-13*4-3-5-7-9-10-12-13*
24,10.708575112830431,120,13-12-10-9-7-5-3-4*13-9-6-14-5-2-1-0*14-7*9-10-11-3-1-2*14-7*8-14-7-5-2-1-4*
34,10.721470019342359,119,9-10-11-3-1*5-14*4-1-2-5-7-14-8*7-14*0-1-2-5-14-6-9-13*4-3-5-7-9-10-12-13*
18,10.733720180528689,117,12-13-9*9-6-14-7-5-2-1-0*11-10-9-6-14-8*5-7*12-10-9-7-5-3-4-1*1-3-11*
26,10.750483558994198,116,8-14*0-1-2-5-7-9-10-12*9-6-14-7-5-3-4*9-10-11-3-1*9-13-12*4-1-2-5-14-6*
54,10.779497098646038,114,13-9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*5-7-14-8*2-1-4*
55,10.781431334622825,113,13-9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*5-14-8*2-1-4*
23,10.807221147646679,112,13-9*6-14-7-5-2-1-0*3-11-10-9-6-14-8*5-7-14*13-12-10-9-7-5-3-4*2-1-3-4*
22,10.815602836879432,111,12-13-9*6-14-7-5-2-1-0*11-10-9-6-14-8*5-14*12-10-9-7-5-3-4-1*1-3-11*
17,10.822695035460994,110,12-13-9*6-14-7-5-2-1-0*11-10-9-6-14-8*5-7*12-10-9-7-5-3-4-1*1-3-11*
50,10.876208897485494,108,13-9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*14-8*1-4*
52,10.884590586718247,107,9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*7-5-14-8*2-1-4*
53,10.886524822695035,106,9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*5-7-14-8*2-1-4*
51,10.888459058671826,105,9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*5-14-8*2-1-4*
44,10.905867182462929,104,9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*7-14-8*2-1-4*
49,10.927143778207608,103,9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*5-14-8*1-4*
45,10.944551901998713,102,9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*14-8*2-1-4*
47,10.983236621534495,100,9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*14-8*1-4*
57,11.027724049000645,99,9-10-11-3-1*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*5-14-8*2-1*
44,11.031592520954225,98,14-8*11-3-1*9-6-14-7-5-2-1-0*3-1*11-10-9-7-5-3-4*10-12-13-9*
33,11.049000644745323,97,6-14-7-5-2-1-0*11-3*9-6-14-8*1-3*11-10-9-7-5-3-4*10-12-13-9*
24,11.06060606060606,96,9-10-11*6-14-7-5-2-1-0*8-14-6-9*5-7*13-12-10-9-7-5-3-4*11-3-1*
46,11.134751773049645,91,14-8*3-1*9-6-14-7-5-2-1-0*4-1*11-10-9-7-5-3-4*10-12-13-9*
45,11.23533204384268,88,14-8*3-1*9-6-14-7-5-2-1-0*3-1*11-10-9-7-5-3-4*10-12-13-9*
34,11.330109606705351,86,9-10-11*9-6-14-7-5-2-1-0*5-7*13-12-10-9-7-5-3-4*14-8*2-1-3*
35,11.352030947775626,84,9-10-11*9-6-14-7-5-2-1-0*5-7*13-12-10-9-7-5-3-4*14-8*1-3*
42,11.454545454545455,83,10-11*9-6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*14-8*1-3-4*
37,11.527401676337847,82,10-11*9-6-14-7-5-2-1-0*5-14-7*13-12-10-9-7-5-3-4*14-8*1-3*
36,11.534493874919407,79,10-11*9-6-14-7-5-2-1-0*5-7*13-12-10-9-7-5-3-4*14-8*1-3*
39,11.61766602192134,78,10-11*9-6-14-5-2-1-0*14-7*13-12-10-9-7-5-3-4*14-8*1-3*
31,11.849774339136042,76,11-10*14-8*3-1*3-5-7-9-10-12-13*0-1-2-5-14-6-9*3-4*
3,12.190844616376529,74,12-10-9*9-6-14-7-5-2-1-0*4-3-5-7-9*13-12*8-14*11-10*
0,12.2856221792392,73,10-11*9-6-14-5-2-1-0*4-3-5-7-9*13-12*8-14*9-10-12*
38,12.338491295938105,72,10-11*6-14-7-5-2-1-0*14-7*13-12-10-9-7-5-3-4*14-8*1-3*
40,12.658284977433913,71,10-11*6-14-5-2-1-0*14-7*13-12-10-9-7-5-3-4*14-8*1-3*
30,12.847195357833655,69,10-11*6-14-5-7-9-10-12-13*8-14*4-3-5*5-2-1-0*1-3*
2,13.096067053513858,67,12-10-9*6-14-7-5-2-1-0*4-3-5-7-9*13-12*8-14*11-10*
28,13.41972920696325,65,11-10*14-8*3-1-2-5-7-14-6-9*9-10-12-13*2-1-0*3-4*
27,13.548678272082526,63,11-10*14-8*3-1-2-5-7-14-6-9*9-10-12-13*1-0*3-4*
