,R_x,f_1,f_2,Generation,Rank
0,1-9-23-14-11-17-22-0-13-6-5-21-15*14-24-20-7-25-0-18-22-12*26-8-12-19-17-28-7-20-24-4-1-3-11-25*8-12-19-22-25-28-16-27-10-21-6-13*4-24-14-7-27-2-29-10-21-5*3-24-14*9-1-3-23-14-7-16-6-5-21*0-19-8-12-18-13-6-15-10-2-16-28-17*26-0-18-22-25-7-27-2-29*24-4-7-27-10-21-5*20-23-24-4-7-27-29-15*26-0-18-22-17-11-3-1-9-14-7-27-10-15*,15.496989712415244,428.0,199,0.0
1,1-9-23-14-11-17-22-0-13-6-5-21-15*14-24-20-7-25-0-18-22-12*26-8-12-19-17-28-7-20-24-4-1-3-11-25*8-12-19-22-25-28-16-27-10-21-5*4-24-14-7-27-2-29-10-21-6-13*3-24-4-7-27-29-15*9-1-3-23-14-7-16-6-5-21*0-19-8-12-18-13-6-15-10-2-16-28-17*26-0-18-22-25-7-27-2-29*24-14*20-23-24-4-7-27-10-21*26-0-18-22-17-11-3-1-9-14-7-27-10-15*,15.510199906476505,425.0,199,0.0
2,1-9-23-14-11-17-22-0-13-6-5-21-15*14-24-20-7-25-0-18-22-12*26-8-12-19-17-28-7-20-24-4-1-3-11-25*8-12-19-22-25-28-16-27-10-21-5*4-24-14-7-27-2-29-10-21-6-13*3-24-4-7-27-29-15*1-3-23-14-7-16-6-5-21*0-19-8-12-18-13-6-15-10-2-16-28-17*26-0-18-22-25-7-27-2-29*24-14*20-23-24-4-7-27-10-21*26-0-18-22-17-11-3-1-9-14-7-27-10-15*,15.520341360766892,423.0,198,0.0
3,1-9-23-14-11-17-22-0-13-6-5-21-15*14-24-20-7-25-0-18-22-12*26-8-12-19-17-28-7-20-24-4-1-3-11-25*8-12-19-22-25-28-16-27-10-21-5*4-24-14-7-27-2-29-10-21-6-13*3-24-4-7-27-10-21*1-3-23-14-7-16-6-5-21*0-19-8-12-18-13-6-15-10-2-16-28*26-0-18-22-25-7-27-2-29-15*24-14*20-23-24-4-7-27-29*26-0-18-22-17-11-3-1-9-14-7-27-10-15*,15.557341594575638,418.0,195,0.0
0,1-3-24-4-7-2-29-15-6-13-18-0-26*25-11-14-20-7-27-10-15-21-6*26-8-12-19-17-28-16-27-29-2*9-1-3-11-17-22-18-0-25-28-16*3-4-24-20-7-25-0-18-22-19*12-0-18-22-19-17-28-7-20-23-9*2-29-27-16-28-17-22-19*9-1-3-23-14-7-16-6-5-21*8-12-19-0-13-6-10-27-7-25-28-16*29-10-21-5-6-13-0-22-17-11-14-23*5-15-2*8-12-22-18-0-25-7-4-24-23-14*,15.581745382277298,415.0,199,0.0
5,1-9-23-14-11-17-22-0-13-6-5-21-15*14-24-20-7-25-0-18-22-12*26-8-12-19-17-28-7-20-24-4-1-3-11-25*8-12-19-22-25-28-16-27-10-21-5*4-24-14-7-27-2-29-10-21-6*3-24-14*1-3-23-14-7-16-6-5-21*0-19-8-12-18-13-6-15-10-2-16-28*26-0-18-22-25-7-27-2-29-15*4-7-27-10-21*14-20-23-24-4-7-27-29*26-0-18-22-17-11-3-1-9-14-7-27-10-15*,15.587736731353752,414.0,195,0.0
6,1-9-23-14-11-17-22-0-13-6-5-21-15*14-24-20-7-25-0-18-22-12*26-8-12-19-17-28-7-20-24-4-1-3-11-25*8-12-19-22-25-28-16-27-10-21-5*4-24-14-7-27-2-29-10-21-6*3-24-14*1-3-23-14-7-16-6-5-21*0-19-8-12-18-13-6-15-10-2-16-28*26-0-18-22-25-7-27-2-29-15*4-7-27-10-21*20-23-24-4-7-27-29*26-0-18-22-17-11-3-1-9-14-7-27-10-15*,15.594575637128829,411.0,192,0.0
7,1-9-23-14-11-17-22-0-13-6-5-21-15*14-24-20-7-25-0-18-22-12*26-8-12-19-17-28-7-20-24-4-1-3-11-25*8-12-19-22-25-28-16-27-10-21-5*4-24-14-7-27-2-29-10-21-6*24-14*1-3-23-14-7-16-6-5-21*0-19-8-12-18-13-6-15-10-2-16-28*26-0-18-22-25-7-27-2-29-15*4-7-27-10-21*14-20-23-24-4-7-27-29*26-0-18-22-17-11-3-1-9-14-7-27-10-15*,15.606090717792846,409.0,198,0.0
0,8-12-19-22-25-28-16-27-2-29*16-10-15-2-27-7-28-17-19-12-8-26*14-11-25-28-7-27-10-21-5*8-12-18-13-6-15-10-7-20-14-23-1-24*26-0-18-22-17-11-3-1-9*5-21-15-2-29-27-7-4-24-1-3-9*5-21-6-13-18-22-17-11-14-23-9-3*29-10-21-5-6-13-0-12-8*23-4-24-14-11-17-22-12-8*12-19-22-18-0-25-7-20-4-24-3*3-1*21-5-6-16-7-20-24-3-9-1*,15.62067453822773,401.0,195,0.0
1,8-12-19-22-25-28-16-27-2-29*16-10-15-2-27-7-28-17-19-12-8-26*14-11-25-28-7-27-10-21*8-12-18-13-6-15-10-7-20-14-23-1-24*26-0-18-22-17-11-3-1-9*5-21-15-2-29-27-7-4-24-1-3-9*5-21-6-13-18-22-17-11-14-23-9-3*29-10-21-5-6-13-0-12-8*23-4-24-14-11-17-22-12-8*12-19-22-18-0-25-7-20-4-24-3*3-1*21-5-6-16-7-20-24-3-9-1*,15.628565583352817,398.0,200,0.0
