,f_1,f_2,R_x
21,10.299161831076724,185,10-9-6-14-5-2-1-0*12-13-9-7-5-2-1-0*4-1-2-5-7-14-6*10-9-7-5-3-4-1-0*11-10-9-6-14-8*12-10-11-3-1-2-5-14*
22,10.321083172147002,173,6-14-5-2-1-0*12-13-9-7-5-2-1-0*4-1-2-5-7-14-6*10-9-7-5-3-4-1-0*11-10-9-6-14-8*12-10-11-3-1-2-5-14*
25,10.321727917472597,172,6-14-7-5-2-1-4*12-13-9-7-5-2-1-0*6-14-5-2-1-0*10-9-7-5-3-4-1-0*11-10-9-6-14-8*12-10-11-3-1-2-5-7*
26,10.323017408123789,170,6-14-7-5-2-1-4*12-13-9-7-5-2-1-0*6-14-5-2-1-0*10-9-7-5-3-4-1-0*11-10-9-6-14-8*12-10-11-3-1-2-5*
1,10.352675693101226,167,0-1-2-5-7-9-10-11*4-3-1-0*1-4-3-5-7-9-10*6-14-5-2-1-0*12-10-11-3-5-7-14-6*8-14-6-9-13-12-10*
32,10.377820760799484,153,11-10-9-6-14-8*12-13-9-7-5-2-1-0*10-9-7-5-3-4-1-2*6-14-7*6-14-5-2-1-0*12-10-11-3-1-2-5-7*
18,10.43907156673114,152,4-3-11-10-9-6-14-8*12-13-9-7-5-3-4-1*10-12-13*8-14-7-5-2*6-14-5-2-1-3-4*12-10-9-7-5-2-1-0*
13,10.445519019987104,151,4-3-11-10-9-6-14-8*13-9-7-5-3-4-1-0*11-10-12-13*14-7*6-14-5-2-1-3*12-10-9-7-5-2-1-0*
19,10.448742746615087,150,4-3-11-10-9-6-14-8*12-13-9-7-5-3-4-1*10-12*8-14-7-5-2*6-14-5-2-1-3-4*12-10-9-7-5-2-1-0*
3,10.452611218568663,146,0-1-2-5-7-9-13-12*4-3-1-0*4-3-5-7-9-10*6-14-5-2-1*12-10-11-3-5-7-14*8-14-6-9-10-11*
5,10.456479690522244,139,0-1-2-5-7-9-13-12*3-1-2*4-3-5-7-9-10-11*4-1-2-5-14-6*12-10-11-3-5-7-14-6*8-14-6-9*
4,10.51966473243069,138,0-1-2-5-7-9-13-12*3-1-2*4-3-5-7-9-10-11*4-1-2-5-14-6*12-10-11-3-5-14-6*8-14-6-9*
8,10.529980657640232,134,2-1-3-11-10-9-6-14*4-3-5-7-9-10*0-1-2-5-7-9-13-12*10-12*6-14-5-2-1-4*9-7-14-8*
9,10.54287556415216,132,1-3-11-10-9-6-14*4-3-5-7-9-10*0-1-2-5-7-9-13-12*10-12*6-14-5-2-1-4*9-7-14-8*
31,10.583494519664733,130,9-6-14-7-5-2-1-0*8-14-6-9-10-11-3-1*2-1-4*13-12-10-9-7-5-3-4*9-13*4-3-5-14-6*
23,10.586073500967117,128,3-11-10-9-6-14-8*12-13-9-7-5-2-1-0*10-12*14-5*6-14-7-5-2-1-3*10-9-7-5-3-4-1-2*
9,10.598968407479044,127,0-1-2-5-7-9-13-12*3-1*4-3-5-7-9-10-11*4-1-2-5-14-6*12-10-11-3*8-14-6-9*
11,10.602192134107026,126,2-1-3-11-10-9-6-14*4-3-5-7-9-10*0-1-2-5-7-9-13-12*10-12*6-14-5-2-1-4*7-14-8*
10,10.615087040618958,124,1-3-11-10-9-6-14*4-3-5-7-9-10*0-1-2-5-7-9-13-12*10-12*6-14-5-2-1-4*7-14-8*
16,10.620245003223726,117,0-1-2-5-7-9-13-12*11-3-1*4-3-5-7-9-10-11*4-1-2-5-14-6*12-10*8-14-6-9*
44,10.752417794970986,116,9-13*0-1-3-4*14-6*3-11-10-9-6-14-8*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6*
21,10.765312701482914,112,6-14-7-5-2-1-0*8-14-6-9-10-11-3-1*2-1-4*13-12-10-9-7-5-3-4*9-13*14-6*
17,10.768536428110897,111,0-1-2-5-7-9-13-12*11-3-1*4-3-5-7-9-10-11*1-2-5-14-6*12-10*8-14-6-9*
22,10.803997421018698,110,6-14-7-5-2-1-0*8-14-6-9-10-11-3-1*1-4*13-12-10-9-7-5-3-4*9-13*14-6*
10,10.822695035460994,107,0-1-2-5-7-9-13-12*3-1*4-3-5-7-9-10-11*4-1-2-5-14-6*12-10*8-14-6-9*
14,10.89103803997421,105,0-1-2-5-7-9-13-12*4-3-1*4-3-5-7-9-10-11*1-2-5-14-6*12-10*8-14-6-9*
24,10.931012250161187,104,11-10-9-7-5-3-4*2-5*10-12-13-9*0-1-2-5-7-14-6-9*8-14*11-3-1-4*
45,10.943907156673117,103,3-11-10-9*5-14*13-12-10-9-7-5-3-4*0-1-2-5-7-14-6-9*8-14-7*2-1-3-4*
11,10.970986460348165,101,0-1-2-5-7-9-13-12*3-1*4-3-5-7-9-10-11*1-2-5-14-6*12-10*8-14-6-9*
22,10.99290780141844,100,11-10-9-7-5-3-4*2-5*10-12-13-9*0-1-2-5-7-14-6-9*8-14-7*11-3-1*
46,11.030947775628626,99,3-11-10-9*5-14*13-12-10-9-7-5-3-4*0-1-2-5-7-14-6-9*8-14*1-3-4*
23,11.031592520954225,98,11-10-9-7-5-3-4*2-5*10-12-13-9*0-1-2-5-7-14-6-9*8-14*11-3-1*
34,11.079303675048356,97,9-10-11-3*1-3*5-2*8-14-7*4-3-5-7-9-10-12-13*9-6-14-7-5-2-1-0*
30,11.096067053513858,96,11-10-9-7-5-3-4*2-5*10-12-13-9*0-1-2-5-7-14-6-9*8-14-7*3-1-4*
42,11.110896196002582,95,3-11-10-9*5-14*13-12-10-9-7-5-3-4*0-1-2-5-7-14-6-9*8-14*1-3*
20,11.116698903932946,94,11-10-9-7-5-3-4*2-5*10-12-13-9*0-1-2-5-7-14-6-9*8-14-7*4-3-1*
16,11.154094132817537,93,11-10-9-7-5-2-1-0*14-7*12-13-9-6-14-5-3-4*10-12*5-14-8*4-3-1*
17,11.161831076724694,92,11-10-9-7-5-2-1-0*5-7*12-13-9-6-14-5-3-4*10-12*7-14-8*4-3-1*
19,11.196647324306898,90,11-10-9-7-5-3-4*2-5*10-12-13-9*0-1-2-5-7-14-6-9*8-14-7*3-1*
22,11.2321083172147,87,0-1-2-5-7-14-6*3-1*4-3-5-7-9-10-11*9-13-12*12-10*8-14-6-9*
18,11.295293359123145,86,11-10-9-7-5-2-1-0*14-8*12-13-9-6-14-5-3-4*10-12*7-14*3-1*
41,11.34493874919407,85,11-10-9*5-14*13-12-10-9-7-5-3-4*0-1-2-5-7-14-6-9*8-14*1-3*
13,11.43391360412637,83,3-1*9-6-14-7-5-2-1-0*8-14*10-11*4-1*13-12-10-9-7-5-3-4*
38,11.491940683430045,82,11-10*5-14*13-12-10-9-7-5-3-4*0-1-2-5-7-14-6-9*8-14-7*1-3*
31,11.504835589941974,81,0-1-2-5-7-14-6*3-1*4-3-5-7-9-10-12-13*13-12*10-11*8-14-6-9*
39,11.527401676337847,80,11-10*5-14*13-12-10-9-7-5-3-4*0-1-2-5-7-14-6-9*8-14*1-3*
29,11.534493874919407,79,0-1-2-5-7-14-6-9*3-1*4-3-5-7-9-10-12-13*13-12*10-11*8-14*
28,11.652482269503546,78,0-1-2-5-14-6-9*3-1*4-3-5-7-9-10-12-13*13-12*10-11*8-14*
23,11.695680206318505,77,0-1-2-5-7-14-6-9*3-1*4-3-5-7-9-10-12*13-12*10-11*8-14*
34,11.803997421018698,76,0-1-2-5-7-9-10-12*3-1*4-3-5-14-6-9*13-12*10-11*8-14*
47,12.058671824629274,75,6-14*12-10-9-7-5-3-4*12-13*11-10*0-1-2-5-14-6-9*14-8*
54,12.252740167633787,73,9-6-14-5*0-1-2-5-7-9-10-12*12-13*11-10*5-3-4*14-8*
30,12.338491295938105,72,0-1-2-5-7-14-6*3-1*4-3-5-7-9-10-12-13*13-12*10-11*8-14*
25,12.499677627337197,70,0-1-2-5-7-14-6*3-1*4-3-5-7-9-10-12*13-12*10-11*8-14*
46,12.744680851063832,69,6-14*12-10-9-7-5-3-4*12-13*11-10*0-1-2-5-7-14-6*14-8*
53,12.931656995486785,67,6-14-7*0-1-2-5-7-9-10-12*12-13*11-10*5-3-4*7-14-8*
51,13.121856866537714,65,6-14-7*12-10-9-7-5-2-1-0*12-13*11-10*5-3-4*14-8*
1,13.650548033526757,64,8-14*10-11*7-14-6*4-3-1*1-0*13-12-10-9-7-5-2-1*
0,14.106382978723405,63,10-9*14-8*4-3*11-10-12-13*0-1-2-5-7-14-6-9*3-1*
