,R_x,f_1,f_2,Generation,Rank
0,11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-4-3-5-7-14-6*0-1-2-5-14-6-9-12*2-1-4-3-5-7-9-10*0-1-2-5-7-9-10-12*,10.196002578981302,205.0,207,0.0
1,11-10-9-6-14-8*0-1-3-11-10-12-13-9*0-1-4-3-5-7-14-6*0-1-2-5-14-6*2-1-4-3-5-7-9-10*0-1-2-5-7-9-10-12*,10.202450032237266,188.0,212,0.0
1,0-1-2-5-14-6*0-1-2-5-7-9-13-12*13-12-10-11-3-1-0*11-10-9-6-14-8*2-1-4-3-5-7-9-10*0-1-4-3-5-7-14-6*,10.218568665377177,180.0,343,0.0
2,0-1-2-5-14-6*0-1-2-5-7-9-13-12*12-10-11-3-1-0*11-10-9-6-14-8*2-1-4-3-5-7-9-10*0-1-4-3-5-7-14-6*,10.228239845261122,178.0,349,0.0
3,0-1-4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-14-6*12-13-9-7-5-3-4*0-1-2-5-7-9-10-12*8-14-6-9-10-11*,10.241779497098646,177.0,135,0.0
4,0-1-4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-14-6*13-9-7-5-3-4*0-1-2-5-7-9-10-12*8-14-6-9-10-11*,10.24629271437782,175.0,368,0.0
1,8-14-6-9-10-11*0-1-3-11-10-12-13-9*2-1-4-3-5-7-9-10*4-3-5-7-14-6*0-1-2-5-14-6*0-1-2-5-7-9-10-12*,10.254029658284978,174.0,290,0.0
5,2-1-4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-14-6*12-13-9-7-5-3-4*0-1-2-5-7-9-10-12*8-14-6-9-10-11*,10.254674403610574,171.0,159,0.0
6,2-1-4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-14-6*13-9-7-5-3-4*0-1-2-5-7-9-10-12*8-14-6-9-10-11*,10.25918762088975,169.0,210,0.0
7,0-1-2-5-7-9-10-12*4-3-11-10-9-6-14-8*10-12-13-9-7-5-3-4*0-1-2-5-14-6*2-1-4-3-5-7-14-6*4-3-1-0*,10.267569310122502,167.0,287,0.0
8,2-1-4-3-5-7-14-6*0-1-3-11-10-12-13*0-1-2-5-14-6*12-13-9-7-5-2-1-0*10-9-7-5-3-4*8-14-6-9-10-11*,10.270148291424888,166.0,191,0.0
9,0-1-2-5-7-9-13-12*0-1-2-5-14-6*11-10-9-6-14-8*12-10-11-3-5-7-14-6*4-3-1-0*2-1-4-3-5-7-9-10*,10.275306254029658,164.0,177,0.0
9,0-1-2-5-7-9-10-12*4-3-11-10-9-6-14-8*12-13-9-7-5-3-4*0-1-2-5-14-6*2-1-4-3-5-7-14-6*4-3-1-0*,10.277240490006449,162.0,279,0.0
10,2-1-4-3-5-7-14-6*1-3-11-10-9-6-14-8*0-1-2-5-14-6*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*4-3-1-0*,10.284332688588009,161.0,295,0.0
11,2-1-4-3-5-7-14-6*3-11-10-9-6-14-8*0-1-2-5-14-6*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*4-3-1-0*,10.297227595099937,158.0,281,0.0
9,0-1-2-5-7-9-13-12*13-12-10-11-3-1-0*7-14-6*11-10-9-6-14-8*2-1-4-3-5-7-9-10*6-14-5-2-1-0*,10.321727917472598,156.0,250,0.0
12,0-1-3-4*0-1-2-5-7-9-10-12*4-3-5-7-14-6*4-3-11-10-9-6-14-8*12-13-9-7-5-3-4*6-14-5-2-1-0*,10.326241134751774,154.0,281,0.0
13,0-1-3-4*0-1-2-5-7-9-10-12*4-3-5-7-14-6*1-3-11-10-9-6-14-8*12-13-9-7-5-3-4*6-14-5-2-1-0*,10.333333333333334,153.0,235,0.0
10,4-1-2-5-14-6*4-3-5-7-9-13-12-10*7-14-6*0-1-2-5-7-9-10-12*4-3-11-10-9-6-14-8*0-1-3-5-14-6*,10.336557059961317,152.0,277,0.0
7,0-1-3-4*8-14-6-9-10*0-1-2-5-7-9-10-12*6-14-5-2-1-0*4-3-5-7-9-13-12*6-14-7-5-3-11-10-9*,10.34107027724049,151.0,223,0.0
