Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999
1,1.0,0.1044525186343584,0.1005281306535086,0.0972872564012917,0.0990341420524103,0.0994923396666645,0.0992081844890835,0.0963989140135614,0.0951452363637653,0.1047167311567976,0.1037365465685582
2,2.0,0.1076535885572832,0.0991780495216527,0.0954804115680637,0.100164639747302,0.0981500773310269,0.0989696521421762,0.0933559318115136,0.0910797824352134,0.1086514458915029,0.1073164209942649
3,3.0,0.1112147707784122,0.0989915825121113,0.0925259436032296,0.1001726152983761,0.0982182997439962,0.0976127007725729,0.0902779834464867,0.0866158092524678,0.1142624246223162,0.1101078699700305
4,4.0,0.1158086180293088,0.0985986159486196,0.0900827231273378,0.0996910277671588,0.0971814064289703,0.0967514171486022,0.0869234423824576,0.0820197462692477,0.1196869704476816,0.1132560324506151
5,5.0,0.1195738331459715,0.0986092291260297,0.0891576951269235,0.0985205666982138,0.0981201841407588,0.0955808797923469,0.0814683782984562,0.0784832598488724,0.1240400730342708,0.1164459007881558
6,6.0,0.1214515458752994,0.0987622605415789,0.0878721003261907,0.097077735996022,0.0989489571640539,0.0950185961994465,0.0773216043133473,0.0742212420380237,0.1302025046672229,0.119123452878814
7,7.0,0.1248236197995904,0.0978282137357372,0.0848585173439204,0.0967892107489871,0.0981655690129307,0.093955450954877,0.0740422752837222,0.0698878915625723,0.1363356711548537,0.1233135804028084
8,8.0,0.1262726217743703,0.0986185499381494,0.0845825449529991,0.0947307700138769,0.0965983906061024,0.0922862463156531,0.0693063423257349,0.065873876716878,0.1433320595132786,0.1283985978429569
9,9.0,0.1284651813381788,0.0976350901097564,0.0831259492001629,0.093620204935661,0.0960569211377944,0.0905342580938924,0.0663996425694937,0.0625805084504259,0.1498681383996959,0.1317141057649379
10,10.0,0.1306316585515312,0.0993346537368334,0.0785525727808497,0.0926676638908176,0.0948698882392954,0.0884957996761755,0.0615132376277615,0.060239536184254,0.1553902765605223,0.1383047127519587
11,11.0,0.1339920168338017,0.0991250595121371,0.0772970941121335,0.0913596724336325,0.0921113953002827,0.0885380506451714,0.0561942960970906,0.0560409868311528,0.1626972170281477,0.1426442112064494
12,12.0,0.1361181561135289,0.0996062241626907,0.0772107308932229,0.0891979760843131,0.0929668863142396,0.0859638067706099,0.0535119889770631,0.0513451452805267,0.1664288344531961,0.1476502509506083
13,13.0,0.1390843123991278,0.0992259139991945,0.075476877877661,0.0876633152703381,0.0918574000972213,0.0829934221635866,0.0489280067600704,0.047451539507644,0.1755498497822158,0.15176936214294
14,14.0,0.1400467991912969,0.0983104345398679,0.0727677831477802,0.0875964911542167,0.0925966966642427,0.0811392039531478,0.0451528507766814,0.0444673636731389,0.1823484763743766,0.1555739005252502
15,15.0,0.1378081886829933,0.0980961580774277,0.0708604631007945,0.0844531325880877,0.0921766893015642,0.0782354563545009,0.0417566490681386,0.0411853247727624,0.1902496790244044,0.1651782590293256
16,16.0,0.1332373796090564,0.0998575657086103,0.0692413385493126,0.0823586907293676,0.0909890149740137,0.0764451516962513,0.0384810554113217,0.0372888773145447,0.1968879775343168,0.1752129484732041
17,17.0,0.1276375370857635,0.1006310384612014,0.0675568828731434,0.079930226264616,0.0882413850845637,0.0780328759096239,0.0349835931683759,0.0337091858290034,0.2057944584138141,0.1834828169098942
18,18.0,0.1197534794842398,0.1002083744056997,0.0699010406791308,0.0763839974448266,0.0846474385796847,0.0799884092450687,0.031589319124356,0.0304503716337262,0.2120833771936563,0.1949941922096106
19,19.0,0.110366629658222,0.1032224717805883,0.0691419688876089,0.0736023304387287,0.0808102597573018,0.0790793349070741,0.0285185792934946,0.0282895951864426,0.2201366307722794,0.206832199318259
20,20.0,0.1018017158522,0.1055507208301964,0.067748051520767,0.0721047573293722,0.0774001292941199,0.0774547027383352,0.0257697276527844,0.0256630063917001,0.2288571759576497,0.2176500124328746
21,21.0,0.0941384452598252,0.110080356256143,0.070628968034384,0.0687578870346063,0.0717438690381171,0.0764775127576218,0.0233380638996173,0.0233424464125148,0.2338310366988063,0.2276614146083636
22,22.0,0.0877715092522165,0.1102162883181516,0.0686269203298381,0.0660520316446513,0.0691123701682112,0.0764902873199152,0.0212161858827708,0.0213205179671229,0.2409188253750852,0.2382750637420366
23,23.0,0.0810769093674884,0.1093103883716069,0.0716845221400445,0.0620793594169057,0.0662405432020681,0.0756264415653455,0.0193943338087813,0.0202813479374347,0.2504765388062378,0.2438296153840865
24,24.0,0.0764916170282172,0.1113346407361984,0.0732626052603701,0.0595335260629796,0.0622813912526381,0.0781303623598262,0.0178607236041028,0.0188188877555888,0.2545480999464957,0.2477381459935824
25,25.0,0.0697057804490474,0.1142529574543821,0.0748943008053221,0.056568729377387,0.0598819106385886,0.0806028583880634,0.0166018671838512,0.0176144847143717,0.257462772310971,0.2524143386780151
26,26.0,0.0628887304080549,0.1164874874887473,0.0779158427279873,0.0523171164271102,0.0570505761133203,0.0810554441741999,0.0156028777337863,0.0166543771301325,0.2597932755935352,0.260234272203126
27,27.0,0.0563921414269055,0.1181943717867133,0.078411526146261,0.0506700771675431,0.0539531358484849,0.0804893465820066,0.0153626004658788,0.0159237365330159,0.2634539281013657,0.2671491359418247
28,28.0,0.0507182197791681,0.1190890233806245,0.0801650136681756,0.0464938892123879,0.050723894633443,0.0813490111775065,0.0148293671070634,0.0154069226302808,0.2685611533315623,0.2726635050797875
29,29.0,0.0474487091413651,0.1191002893607192,0.0800683560889398,0.0435181690738857,0.0484183941002537,0.0810583140835631,0.0145011634130588,0.0150877208915164,0.2729557330307511,0.2778431508159467
30,30.0,0.0439362764246915,0.1212682104494279,0.079204241025905,0.0409446385283512,0.044526818458545,0.0828915009005611,0.0143607684543241,0.0149495621177133,0.2764787235931082,0.2814392600473723
31,31.0,0.0402449175355985,0.1223014280224809,0.0784586647049843,0.0388049346881969,0.0422331373639626,0.085773973161488,0.0143908053069196,0.0149757236001134,0.2773712177390267,0.2854451978772287
32,32.0,0.0360705095744709,0.1230567828195761,0.0815809623764874,0.0373093709030052,0.040503110082365,0.0898943129393312,0.0145739304211864,0.0151495116982723,0.2764162159152164,0.2854452932700888
33,33.0,0.0338382727709511,0.1230876103818581,0.0833651691591341,0.0346144928895638,0.0387447261184548,0.0919498444227456,0.0158560438865748,0.0154544258696326,0.2776145895836883,0.2854748249173965
34,34.0,0.0299917294463462,0.1255671618880079,0.0842225449518098,0.0319459722599155,0.0362973945691608,0.0924621256207354,0.0162846494164745,0.0158743043651605,0.2798170365522151,0.2875370809301741
35,35.0,0.0276163058530868,0.1250467619424965,0.0838240465660157,0.0295248439706328,0.0339129504819539,0.093542954509768,0.0178684850763059,0.0163934519674841,0.2804353484568282,0.291834851175428
36,36.0,0.0246468056588697,0.1272261299672738,0.0809290278688639,0.0280519586513464,0.0335876738776483,0.0962205430613089,0.0184604088600133,0.0169967502899004,0.2800040319897955,0.2938766697749796
37,37.0,0.0241964655071257,0.1260890561150791,0.0797578108960034,0.0279290300775593,0.0319556226056584,0.0978294295588055,0.0191085361767498,0.0176697512771761,0.2799082414135027,0.2955560563723398
38,38.0,0.0244532169475015,0.1275883933441559,0.0790170627821402,0.0262061183898724,0.03154570866757,0.0972552941696439,0.0198007654000452,0.0183987546529525,0.278663828155187,0.2970708574909313
39,39.0,0.0238864914066304,0.1259128879633975,0.0763036248849755,0.0246934366870554,0.032041340875128,0.0999456921783785,0.0205257640470106,0.0191708701446217,0.2776468232293064,0.2998730685834959
40,40.0,0.0222376664819989,0.126122993358772,0.0750711651572693,0.024161857535342,0.0322789692420715,0.1010491563017339,0.0212730051888093,0.0199740653856778,0.2763942209765414,0.3014369003717837
