,f_1,f_2,R_x
8,10.341715022566088,198,6-14-7-5-3-4-1-0*9-6-14-5-3-4-1-2*6-14-5-2-1-3-11*3-5-7-9-13-12-10-11*8-14-7-9-10-11-3-4*12-10-9-7-5-2-1-0*
44,10.346872985170858,184,0-1-2-5-7-9-10-12*6-14-7*4-1-2-5-14-6-9-10*0-1-3-11-10-12-13*1-4-3-5-7-9-13-12*4-3-11-10-9-7-14-8*
2,10.367504835589942,175,6-14-7-5-2-1-4-3*13-9-6-14-5-3-1-0*8-14-6-9-10-11-3*4-3-5-7-9-13-12-10*0-1-2-5-7-9-10-12*14-5-2-1-3*
3,10.37137330754352,169,6-14-7-5-2-1-4-3*13-9-6-14-5-3-1-0*8-14-6-9-10-11-3*4-3-5-7-9-13-12-10*0-1-2-5-7-9-10-12*2-1-3*
68,10.373952288845906,159,0-1-2-5-7-9-13-12*7-14-6*4-1-2-5-14-6-9-10*0-1-3-11-10-12-13*4-3-5-7-9-10-11*8-14-7-9-10*
67,10.383623468729851,157,0-1-2-5-7-9-13-12*7-14-6*4-1-2-5-14-6-9-10*0-1-3-11-10-12*4-3-5-7-9-10-11*8-14-7-9-10*
59,10.384268214055448,154,0-1-2-5-7-9-13-12*7-14-6*4-1-2-5-14-6-9-10*0-1-3-11-10-12-13*4-3-5-7-9-10-11*8-14-7-9*
4,10.388136686009027,147,6-14-7-5-2-1-4*6-14-5-3-1-0*8-14-6-9-10-11-3*4-3-5-7-9-13-12-10*0-1-2-5-7-9-10-12*2-1*
5,10.397807865892974,142,6-14-7-5-2-1-4*6-14-5-3-1-0*8-14-6-9-10-11-3*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*2-1*
47,10.479045776918117,141,0-1-2-5-7-9-13-12*6-14-7*4-1-2-5-14-6-9*2-1-3-11-10-12*4-3-5-7-9-10-11*8-14-7-9*
6,10.481624758220503,140,6-14-7-5-2-1-4*14-5-3-1-0*8-14-6-9-10-11-3*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*2-1*
46,10.491940683430043,139,0-1-2-5-7-9-13-12*6-14-7*4-1-2-5-14-6-9*1-3-11-10-12*4-3-5-7-9-10-11*8-14-7-9*
62,10.511283043197936,137,0-1-2-5-7-9-13-12*7-14-6*4-1-2-5-14-6-9-10*1-3-11-10-12*4-3-5-7-9-10-11*8-14-5*
58,10.52869116698904,136,0-1-2-5-7-9-13-12*7-14-6*4-1-2-5-14-6-9-10*1-3-11-10-12*4-3-5-7-9-10-11*8-14-7*
56,10.539007092198581,135,0-1-2-5-7-9-13-12*7-14-6*4-1-2-5-14-6-9*1-3-11-10-12-13*4-3-5-7-9-10-11*8-14-7-5*
