,f_1,f_2,R_x
33,22.95135424183743,1597,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60-61-43*15-49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-1-49-26-30-63-6-47-53-4*48-66-19-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68-59*0-2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67-5*44-60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*39-48-66-54-36-41-35-6-56-8-55-17-61-14-60-44*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*48-39-18-37-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46-53*57-35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
32,22.953160935950617,1593,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60-61-43*15-49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-1-49-26-30-63-6-47-53-4*48-66-19-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68-59*0-2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67-5*44-60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*39-48-66-54-36-41-35-6-56-8-55-17-61-14-60-44*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*39-18-37-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46-53*57-35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
34,22.95720523110629,1591,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60-61*15-49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-1-49-26-30-63-6-47-53-4*48-66-19-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68-59*0-2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67-5*44-60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*39-48-66-54-36-41-35-6-56-8-55-17-61-14-60-44*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*48-39-18-37-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46-53*57-35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
35,22.95788533722361,1588,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60-61*15-49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-1-49-26-30-63-6-47-53-4*48-66-19-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68-59*0-2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67-5*44-60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*39-48-66-54-36-41-35-6-56-8-55-17-61-14-60-44*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*48-39-18-37-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46-53*35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
36,22.960413670652123,1584,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60-61*15-49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-1-49-26-30-63-6-47-53-4*48-66-19-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68-59*0-2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67-5*44-60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*48-66-54-36-41-35-6-56-8-55-17-61-14-60-44*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*48-39-18-37-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46-53*35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
37,22.962033465374294,1565,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60*15-49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-1-49-26-30-63-6-47-53-4*48-66-19-36-41-35-6-56-8-55-17-61-14-60-44*2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67*60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*48-66-54-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*48-39-18-37-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46-53*35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
39,22.96450469065555,1563,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60*49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-31-1-49-26-30-63-6-47-53-4*48-66-19-36-41-35-6-56-8-55-17-61-14-60-44*2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67*60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*48-66-54-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*48-39-18-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46-53*35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
38,22.96555859555491,1561,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60*49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-1-49-26-30-63-6-47-53-4*48-66-19-36-41-35-6-56-8-55-17-61-14-60-44*2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67*60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*48-66-54-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*48-39-18-37-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46-53*35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
40,22.966851316342797,1558,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60*49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-31-1-49-26-30-63-6-47-53-4*48-66-19-36-41-35-6-56-8-55-17-61-14-60-44*2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67*60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*48-66-54-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*48-39-18-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46*35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
41,22.969473099466818,1553,66-3-0-2-14-60-17-20-33-22-19-18-39-48-29-69-38-36-45-58-35-6-21-24-42-15-11-31-9-68*26-49-15-62-24-63-6-35-34-45-36-38-69-48-39-65-67-27-25-57-51-64-52-10-17-44-60*49-1-16-55-10-28-56-6-63-24-42-62-26-8-51-57-41-45-22-38-66-48-29-23-50-17-9-11-31*5-67-27-12-25-41-45-22-13-43-17-9-31-1-49-26-30-63-6-47-53-4*48-66-19-36-41-35-51-56-8-55-17-61-14-60-44*2-50-17-59-1-26-8-51-34-25-4-7-53-40-46*48-3-0-50-17-10-28-8-52-20-13-43-61-44-14-2-23-69-38-36-41-25-4-7-46-40-12-27*55-8-26-49-42-62-30-24-21-6-47-53-4-25-34-58-33-50-0-69-18-32-37-67*60-17-20-52-64-35-57-25-12-4-7-46*7-47-53-4-12-25-41-34-51-56-28-8-26-49-9-59-10-52-64-58-45-36-54-18-32-39-48-3-0-2*48-66-54-36-22-13-50-23-69-18-65-37-67-27-41-35-51-8-10-16-1-31-11-68*22-38-69-23-0-50-43-20-55-52-64-35-6-21-62-49-9-68-59-10-8-51-41-12-40-4-25-57-34-58*59-10-28-56-51-58-64-52-55-16-26-30-15-49-9-17-20-33-22-38-54-5-65-19-29-3-66-69-23-50*48-39-18-5-54-36-45-34-51-64-52-55-16-9-11-1-26-8-56-6-47-7-40-46*35-58-45-36-38-19-3-23-50-43-20-10-16-26-30-24-21-63*
