,Unnamed: 0,Generation,Intertwine_two,Add_vertex,Delete_vertex
0,0.0,0.0,0.3333333333333332,0.3333333333333332,0.3333333333333332
1,1.0,1.0,0.399942221013882,0.24172115305886915,0.35833662592724874
2,2.0,2.0,0.39224290898839004,0.26396637083697455,0.3437907201746353
3,3.0,3.0,0.38978839559818856,0.23526217316105794,0.3749494312407534
4,4.0,4.0,0.38312736174082185,0.26155977953783893,0.35531285872133933
5,5.0,5.0,0.36927698465993136,0.2518573143398196,0.3788657010002489
6,6.0,6.0,0.35033952504993243,0.2724633427248097,0.37719713222525775
7,7.0,7.0,0.3781586041369922,0.26479574583487925,0.35704565002812844
8,8.0,8.0,0.40649136308532163,0.2540342995755275,0.3394743373391509
9,9.0,9.0,0.40497649707377575,0.261155903267942,0.33386759965828194
10,10.0,10.0,0.4229315311308845,0.2253271690524498,0.35174129981666563
11,11.0,11.0,0.37895490362538864,0.2717279705120974,0.34931712586251373
12,12.0,12.0,0.4013960284874555,0.2594529437654014,0.33915102774714306
13,13.0,13.0,0.3666787945382018,0.28489377607056915,0.34842742939122895
14,14.0,14.0,0.3982641209848163,0.2790352755471129,0.32270060346807067
15,15.0,15.0,0.4322050049930364,0.2559650152344521,0.31182997977251137
16,16.0,16.0,0.399970552723648,0.31118722999350074,0.28884221728285114
17,17.0,17.0,0.40295901358340885,0.2526521408726646,0.3443888455439265
18,18.0,18.0,0.42430154308142587,0.26940929357961896,0.30628916333895523
19,19.0,19.0,0.396352439287989,0.24986036749233148,0.35378719321967955
20,20.0,20.0,0.37713113995392195,0.2707181602217275,0.35215069982435054
21,21.0,21.0,0.3957008275404057,0.27351097746710407,0.3307881949924901
22,22.0,22.0,0.3950536166759252,0.29061963884118647,0.31432674448288833
23,23.0,23.0,0.3582127163941185,0.2826996314923122,0.3590876521135691
24,24.0,24.0,0.38216469262683506,0.2929425881151668,0.3248927192579981
25,25.0,25.0,0.3617080980643496,0.3056723068845194,0.33261959505113087
26,26.0,26.0,0.393050829990056,0.26504737654326627,0.34190179346667754
27,27.0,27.0,0.3781499011354059,0.30872061200967005,0.31312948685492403
